normalized_product,product_label,item_name,menu_section,price_eur,price_type,venue_name,address,city,latitude,longitude,source_platform,confidence,source_url,retrieved_at
spritz,Spritz,CAMPARI SPRITZ — REGULAR,,11.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131023,2026-05-31T09:14:42Z
spritz,Spritz,Sarti Rosa Spritz,APERITIVI,12.0,menu,Antonino Il Banco di Cannavacciuolo,"Piazza Città di Lombardia, 1, 20124 Milano, MI, Italia",Milano,45.4866993,9.1962354,mycia,high,https://www.mycia.it/menu/milano/antonino-il-banco-di-cannavacciuolo-5bcBqmsOe,2026-05-30T17:20:00.445721+00:00
spritz,Spritz,LIMONCELLO SPRITZ,APERITIVI,12.0,menu,Monkey Cocktail Bar Milano,"Via Napo Torriani, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4808062,9.2034775,mycia,high,https://www.mycia.it/menu/milano/monkey-cocktail-bar-milano-0M736DXb7,2026-05-30T17:28:52.676103+00:00
spritz,Spritz,Menu - Caffè Fernanda Vai al contenuto Close Trigger Home About Chef Home About ,,12.0,menu,Caffè Fernanda,,Milano,45.4642,9.1900,direct_website,high,https://www.caffefernanda.com/menu/,2026-05-31T10:43:41Z
spritz,Spritz,"s Apple, Bitters PALOMA casamigos 14,00 Eur Tequila Casamigos blanco , Lime, Sod",,12.0,menu,Morgantecocktail,,Milano,45.4642,9.1900,direct_website,medium,https://www.morgantecocktail.com/menu-drink/,2026-05-31T11:43:07Z
spritz,Spritz,"ARMANI SILOS SPRITZ Italicus, Prosecco, Grapefruit soda, Lime juice 12,00 € &nbs",,12.0,menu,Armanisilos,,Milano,45.4642,9.1900,direct_website,medium,https://www.armanisilos.com/it/organizza-la-tua-visita/caffe/menu/,2026-05-31T11:43:07Z
spritz,Spritz,GIN - Pub / Birreria SPRITZ NAVIGLI MILANO - Milano - Menu Digitale Vai alla Hea,,12.0,menu,Spritz,Ripa di Porta Ticinese 9,Milano,45.4519849,9.1765944,direct_website,high,https://www.leggimenu.it/menu/spritznaviglimilano/131035,2026-05-31T10:43:41Z
spritz,Spritz,ARMANI SILOS SPRITZ,,12.0,menu,Armadi Silos Caffè,,Milano,45.4516572,9.1646428,direct_website,high,https://www.armanisilos.com/plan-your-visit/cafe/,2026-06-01T08:40:56Z
spritz,Spritz,"Spritz — Aperol, Campari or Select?",,12.0,menu,LiQUIDO Rooftop Bar,Via Giovanni Battista Pirelli 5B 20124 Milano,Milano,45.484065,9.196656,leggimenu,high,https://www.leggimenu.it/menu/liquido/115260,2026-05-31T09:14:42Z
spritz,Spritz,VENTURO SPRITZ — REGULAR,,12.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131023,2026-05-31T09:14:42Z
spritz,Spritz,Aperol Spritz,,12.0,menu,Maccheroni,"Via Edmondo de Amicis, 7, Milano, MI, Italia",Milano,45.457333,9.180572,leggimenu,high,https://www.leggimenu.it/menu/7dqkbdap7tq2/188219,2026-05-31T09:14:42Z
spritz,Spritz,Hugo Spritz,Menu,12.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/drink,2026-05-31T19:03:58.101062+00:00
spritz,Spritz,RUM - Pub / Birreria SPRITZ NAVIGLI MILANO - Milano - Menu Digitale Vai alla Hea,,13.0,menu,Spritz,Ripa di Porta Ticinese 9,Milano,45.4519849,9.1765944,direct_website,high,https://www.leggimenu.it/menu/spritznaviglimilano/131037,2026-05-31T10:43:41Z
spritz,Spritz,FIERO SPRITZ — MAXI,,13.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131023,2026-05-31T09:14:42Z
spritz,Spritz,"[cà-ri-co] Milano Carico Milano, Cocktail Lab Bistrot +39 345 943 1361 Welcome t",,14.0,menu,Carico,Via Savona 1,Milano,45.4561022,9.1701578,direct_website,high,https://www.carico.io/menu,2026-05-31T10:59:40Z
spritz,Spritz,"Spritz (prosecco, aperol, soda)",,14.0,menu,La Corte di Montenapoleone,,Milano,45.4642,9.1900,direct_website,high,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,2026-05-31T10:41:45Z
spritz,Spritz,CAMPARI SPRITZ — MAXI,,14.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131023,2026-05-31T09:14:42Z
spritz,Spritz,Spritz,,14.0,menu,Morgante cocktail & soul,Vicolo Lavandai 2a,Milano,45.4522005,9.1749661,direct_website,high,https://www.morgantecocktail.com/,2026-05-30T22:25:39Z
spritz,Spritz,Campari Spritz,GRANDI CLASSICI,15.0,menu,Terrazza Duomo 21,"Piazza Duomo, Milano, MI, Italia",Milano,45.4636991,9.1907068,mycia,high,https://www.mycia.it/menu/milano/terrazza-duomo-21-PHRu4MlTt,2026-05-30T17:33:54.468952+00:00
spritz,Spritz,SPRITZ PARTICOLARI - Pub / Birreria SPRITZ NAVIGLI MILANO - Milano - Menu Digita,,15.0,menu,Spritz,Ripa di Porta Ticinese 9,Milano,45.4519849,9.1765944,direct_website,high,https://www.leggimenu.it/menu/spritznaviglimilano/130994,2026-05-31T10:43:41Z
spritz,Spritz,VENTURO SPRITZ — MAXI,,15.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131023,2026-05-31T09:14:42Z
spritz,Spritz,CAMPARI SPRITZ — REGULAR,,16.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/130993,2026-05-31T09:14:42Z
spritz,Spritz,SPRITZ CLASSICI,,17.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/137822,2026-05-31T09:14:42Z
spritz,Spritz,"Ma è anche atmosfera, convivialità e buona cucina. Ugo è un punto di riferimento",,18.0,menu,UGO,Via Corsico 12,Milano,45.4517532,9.1735891,direct_website,high,https://www.ugobar.it/,2026-05-31T10:43:41Z
spritz,Spritz,WHISKY - Pub / Birreria SPRITZ NAVIGLI MILANO - Milano - Menu Digitale Vai alla ,,18.0,menu,Spritz,Ripa di Porta Ticinese 9,Milano,45.4519849,9.1765944,direct_website,high,https://www.leggimenu.it/menu/spritznaviglimilano/131017,2026-05-31T10:41:45Z
spritz,Spritz,9€18€12€Sangria 1LMoscow MuleAperol Spritz9€9€9€MojitoGin tónicoPorto tónicoSINC,,18.0,menu,Cris Bar,,Milano,45.4629009,9.0872921,eatbu,high,https://cdn.website.dish.co/media/83/34/9888011/Menu-1.pdf,2026-05-31T22:14:10Z
spritz,Spritz,FIERO SPRITZ — MAXI,,18.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/130993,2026-05-31T09:14:42Z
spritz,Spritz,"Frenesia dei navigli Lungo il Naviglo Grande, passato lo storico lavatoio del Vi",,19.0,menu,Morgante cocktail & soul,Vicolo Lavandai 2a,Milano,45.4522005,9.1749661,direct_website,high,https://www.morgantecocktail.com/,2026-05-31T10:43:41Z
spritz,Spritz,CAMPARI SPRITZ — MAXI,,19.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/130993,2026-05-31T09:14:42Z
spritz,Spritz,"Barcollando – Milano – Your best alternative Via Francesco Novati, 6, 20123 Mila",,20.0,menu,Barcollando,,Milano,45.4642,9.1900,direct_website,high,https://www.barcollandocafe.it/,2026-05-31T10:43:41Z
spritz,Spritz,SPRITZ CLASSICI,,20.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/141426,2026-05-31T09:14:42Z
negroni,Negroni,NEGRONI,COCKTAIL,3.5,menu,BAR PICCHIO,"Via Melzo, 11, Milan, Metropolitan City of Milan, Italy",Milano,45.4735028,9.2093181,mycia,high,https://www.mycia.it/menu/milano/bar-picchio-sw4iKzwlv,2026-05-30T17:20:28.309421+00:00
negroni,Negroni,Menu – Tardis Pub Milano Home Menù Menu Chupiti English Menu NERDWORLD Giochi da,,5.0,menu,Tardis,Via Luigi Ornato 134 20162.0,Milano,45.5238074,9.1925759,direct_website,high,https://tardispubmilano.it/menu/,2026-05-31T10:43:41Z
negroni,Negroni,"Soft Drinks Coca Cola 0,33 l €5,00 Coca Cola Zero 0,33 l €5,00 Fanta 0,33 l €5,0",,5.0,menu,Caffefernanda,,Milano,45.4642,9.1900,direct_website,medium,https://www.caffefernanda.com/menu/,2026-05-31T11:43:07Z
negroni,Negroni,NEGRONI SBAGLIATO,,6.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/805,2026-05-31T09:14:42Z
negroni,Negroni,Negroni,PRE - DINNER DRINK,7.0,menu,Barz'8 Coffee drink e food,"Via Casale, 3a, Milano, MI, Italia",Milano,45.4520751,9.1704579,mycia,high,https://www.mycia.it/menu/milano/barz-8-coffee-drink-e-food-iZN8bUfMT,2026-05-30T17:20:32.954697+00:00
negroni,Negroni,Negroni,COCKTAIL,7.0,menu,Lucky Bar,"Via Antonio Pollaiuolo, 5, Milano, MI, Italia",Milano,45.4889465,9.1872656,mycia,high,https://www.mycia.it/menu/milano/lucky-bar-JwUPcTrY2,2026-05-30T17:27:44.781487+00:00
negroni,Negroni,Negroni,CLASSIC cocktail,7.0,menu,The Saints and the Scholars,"Via Giuseppe Govone, 23, Milano, MI, Italia",Milano,45.4890912,9.167452,mycia,high,https://www.mycia.it/menu/milano/the-saints-and-the-scholars-4XjUMOaID,2026-05-30T17:34:16.093502+00:00
negroni,Negroni,Negroni,COCKTAILS,7.0,menu,Caffè Inn International Bistrot,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/62/a9/7606882/Menu-Aperitivo.pdf,2026-05-31T10:31:16Z
negroni,Negroni,Negroni,,7.0,menu,Bar Golf Milano,"Via Galvani 21, 20135, Milano",Milano,45.487402,9.197346,leggimenu,high,https://www.leggimenu.it/menu/bargolfmilano,2026-06-01T19:13:54Z
negroni,Negroni,Negroni,Long Drinks,7.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265711,2026-05-31T09:14:42Z
negroni,Negroni,NEGRONI,,7.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/805,2026-05-31T09:14:42Z
negroni,Negroni,NEGRONI — REGULAR,,7.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/248279,2026-05-31T09:14:42Z
negroni,Negroni,Negroni,,7.0,menu,SWAMI - MILANO,"Via Ponte Vetero, 14, 20121 Milano Milano, Italia",Milano,45.469581,9.18529,leggimenu,high,https://www.leggimenu.it/menu/7dpkdeah7ds1/176008,2026-05-31T09:14:42Z
negroni,Negroni,Negroni,,7.0,menu,Vinyl Cafè,"Via Montello 165, 20831, Seregno",Milano,45.6504215,9.2304806,leggimenu,high,https://www.leggimenu.it/menu/vinyl/114335,2026-06-01T10:25:38Z
negroni,Negroni,NEGRONI,COCKTAIL,7.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251400,2026-06-01T10:25:38Z
negroni,Negroni,negroni,Menu,7.0,menu,Barghilè,Via DE MARCHI EMILIO 3,Milano,45.497862,9.20799,web_extract,high,https://www.almashrabia.it/menu/,2026-05-31T17:56:58.981539+00:00
negroni,Negroni,NEGRONI,Menu,7.5,menu,Rhop,Corso Europa 142,Milano,45.5282176,9.0466645,direct_website,high,https://www.rhop.it/menu/,2026-05-30T20:54:09.877713+00:00
negroni,Negroni,Negroni [Servito con le patatine(alternativa con richiesta)],APERITIVI,7.5,menu,Garden Caffè,"Via Servio Tullio 4, 20123, Milano",Milano,45.4594548,9.1685311,leggimenu,high,https://www.leggimenu.it/menu/gardencaffe/65565,2026-06-01T10:25:38Z
negroni,Negroni,NEGRONI,COCKTAILS,8.0,menu,Bar Gluck,"Via Cristoforo Gluck, 3, Milano, MI, Italia",Milano,45.4910449,9.2071548,mycia,high,https://www.mycia.it/menu/milano/bar-gluck-Fe0fwKRp0,2026-05-30T17:20:22.108651+00:00
negroni,Negroni,LOBO NEGRONI,CLASSICO CONTEMPORANEO,8.0,menu,Classico Trattoria & Cocktail,"Via Alessio di Tocqueville, 9, Milano, MI, Italia",Milano,45.4826666,9.1865755,mycia,high,https://www.mycia.it/menu/milano/classico-trattoria-cocktail-u8JjlPh9C,2026-05-30T17:22:37.101147+00:00
negroni,Negroni,MEZCAL NEGRONI,COKTAIL CLASSICI,8.0,menu,FìGod Save The Food Duomo,"Piazza del Duomo, 20122 Milano MI, Italia",Milano,45.4646927,9.1889986,mycia,high,https://www.mycia.it/menu/milano/figod-save-the-food-duomo-gfbFV9YZM,2026-05-30T17:23:59.089789+00:00
negroni,Negroni,Negroni,CLASSIC cocktail,8.0,menu,Fred,"Via Francesco Ingegnoli, 2, Milano, MI, Italia",Milano,45.4863002,9.2317916,mycia,high,https://www.mycia.it/menu/milano/fred-YbJ3BDLEw,2026-05-30T17:24:16.092615+00:00
negroni,Negroni,MEZCAL NEGRONI,COKTAIL CLASSICI,8.0,menu,God Save The Food Brera,"Piazza del Carmine, 1, Milan, Metropolitan City of Milan, Italy",Milano,45.4700469,9.1853616,mycia,high,https://www.mycia.it/menu/milano/god-save-the-food-brera-698a7tJWo,2026-05-30T17:24:47.286664+00:00
negroni,Negroni,MEZCAL NEGRONI,COKTAIL CLASSICI,8.0,menu,God Save The Food Piave,"Viale Piave, 18, Milan, Metropolitan City of Milan, Italy",Milano,45.4705707,9.2070789,mycia,high,https://www.mycia.it/menu/milano/god-save-the-food-piave-OHtMIG9j7,2026-05-30T17:24:48.825585+00:00
negroni,Negroni,MEZCAL NEGRONI,COKTAIL CLASSICI,8.0,menu,God Save The Food Tortona,"Via Tortona, 34, Milan, Metropolitan City of Milan, Italy",Milano,45.4527427,9.1654003,mycia,high,https://www.mycia.it/menu/milano/god-save-the-food-tortona-QpVDaj6aP,2026-05-30T17:24:50.369810+00:00
negroni,Negroni,Negroni,GRANDI CLASSICI,8.0,menu,Pesa Pubblica,"Via Melzo, 19, Milan, Metropolitan City of Milan, Italy",Milano,45.4750947,9.2077947,mycia,high,https://www.mycia.it/menu/milano/pesa-pubblica-VMOc9sBUG,2026-05-30T17:30:40.686921+00:00
negroni,Negroni,Negroni,CLASSIC cocktail,8.0,menu,Spirit de Milan,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.5065286,9.1589179,mycia,high,https://www.mycia.it/menu/milano/spirit-de-milan-SNGKobPuM,2026-05-30T17:33:22.039166+00:00
negroni,Negroni,Negroni,APERITIVI,8.0,menu,Tutto bene grazie,"Corso Magenta, 30, Milan, Metropolitan City of Milan, Italy",Milano,45.4661431,9.1774351,mycia,high,https://www.mycia.it/menu/milano/tutto-bene-grazie-8bVibf6xG,2026-05-30T17:34:59.627919+00:00
negroni,Negroni,Negroni,GRANDI CLASSICI,8.0,menu,William's Cafè,"Via Teodosio, 14, Milan, Metropolitan City of Milan, Italy",Milano,45.4838578,9.2300984,mycia,high,https://www.mycia.it/menu/milano/william-s-cafe-tXmw7ksHc,2026-05-30T17:35:30.523995+00:00
negroni,Negroni,NEGRONI 8€,,8.0,menu,Frida,,Milano,45.4887512,9.187111,direct_website,high,https://www.fridaisola.it/documents/menu-sera-frida.pdf,2026-05-31T10:32:18Z
negroni,Negroni,Negroni / Negrosky / Americano / Negroni Sbagliato / Boulevardier   € 8,,8.0,menu,Funky,Ripa di Porta Ticinese 33,Milano,45.4515584,9.1745153,direct_website,high,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf,2026-05-31T10:41:45Z
negroni,Negroni,"€8,00 rossi amari NEGRONI DELLA CASA &#8211",,8.0,menu,Lucaeandreabar,,Milano,45.4642,9.1900,direct_website,medium,https://www.lucaeandreabar.it/drink/,2026-05-31T11:43:07Z
negroni,Negroni,Negroni/ Sbagliato,,8.0,menu,Morna,Via Tortona 30/A,Milano,45.4527629,9.1663116,eatbu,high,https://cdn.website.dish.co/media/b3/24/6613965/Quick-Drinks.pdf,2026-06-01T08:45:52Z
negroni,Negroni,Negroni — con gin Broker's,,8.0,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/186107,2026-05-31T09:14:42Z
negroni,Negroni,NEGRONI,I Grandi Classici,8.0,menu,L'APERITIVO,"Via Santa Tecla, 5, Milano, MI, Italia",Milano,45.462766,9.193529,leggimenu,high,https://www.leggimenu.it/menu/laperitivomenu/13952,2026-05-31T09:14:42Z
negroni,Negroni,NEGRONI,COCKTAIL,8.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71363,2026-05-31T09:14:42Z
negroni,Negroni,Negroni,,8.0,menu,Bar Il Capitano MilANO,"Via Ascanio Sforza 31, 20136, Milano",Milano,45.4492043,9.1776156,leggimenu,high,https://www.leggimenu.it/menu/capitanomilano/210347,2026-06-01T10:25:38Z
negroni,Negroni,Negroni,Cocktails,8.0,menu,corner pizza & co,"via cavalcanti 2, 20127, milano",Milano,45.49164,9.21317,leggimenu,high,https://www.leggimenu.it/menu/corner/53490,2026-06-01T10:25:38Z
negroni,Negroni,NEGRONI DEL PROFF,COCKTAIL,8.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251400,2026-06-01T10:25:38Z
negroni,Negroni,Negroni,Hugo,8.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
negroni,Negroni,NEGRONI,Tuo Asporto Hours,8.0,menu,Rapsody,Via Gaetano Salvemini 7,Milano,45.418814,9.259658,web_extract,high,https://rapsodymilano.it/wp-content/uploads/2025/11/Menu-Drink-Rapsody-2025.pdf,2026-05-31T19:03:58.101062+00:00
negroni,Negroni,Negroni,Menu,8.0,menu,Boom,,Milano,45.463156,9.224481,web_extract,high,https://boom-milano.com/menu-drink,2026-05-31T19:03:58.101062+00:00
negroni,Negroni,"Negroni € 8,50",Menu,8.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
negroni,Negroni,Negroni,APERITIVI,9.0,menu,Chinese Box,"Corso Garibaldi, 104, Milan, Metropolitan City of Milan, Italy",Milano,45.47854,9.1856288,mycia,high,https://www.mycia.it/menu/milano/chinese-box-X87zvIVyD,2026-05-30T17:22:13.900859+00:00
negroni,Negroni,Negroni,GRANDI CLASSICI,9.0,menu,Dabass,"Via Piacenza, 13, Milan, Metropolitan City of Milan, Italy",Milano,45.4494508,9.2051315,mycia,high,https://www.mycia.it/menu/milano/dabass-wz6Ay0kfg,2026-05-30T17:22:58.714574+00:00
negroni,Negroni,Negroni,APERITIVI,9.0,menu,That's Wine,"Piazza Velasca, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4599542,9.1906238,mycia,high,https://www.mycia.it/menu/milano/that-s-wine-Wp8r7NOfQ,2026-05-30T17:34:05.285559+00:00
negroni,Negroni,Negroni di Lambrate,COCKTAIL WILLIAMS,9.0,menu,William's Cafè,"Via Teodosio, 14, Milan, Metropolitan City of Milan, Italy",Milano,45.4838578,9.2300984,mycia,high,https://www.mycia.it/menu/milano/william-s-cafe-tXmw7ksHc,2026-05-30T17:35:30.523995+00:00
negroni,Negroni,"0 — sambuco, gin (anche analcolico), lime, soda', price: '9€' }, { name: 'Basil ",,9.0,menu,Floraetlabora,,Milano,45.4642,9.1900,direct_website,medium,https://www.floraetlabora.it/,2026-05-31T11:43:07Z
negroni,Negroni,NEGRONI / 9,COCKTAILS & CO.,9.0,menu,The Growler Milano,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/29/4f/8728478/THE-MENU.pdf,2026-05-31T10:29:09Z
negroni,Negroni,Negroni,COCKTAILS APERITIVO (12),9.0,menu,Woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,other,high,https://www.qodeup.com/woodstock,2026-05-31T13:16:11Z
negroni,Negroni,Negroni Fod Prestige,,9.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/805,2026-05-31T09:14:42Z
negroni,Negroni,Negroni — con gin Tanqueray,,9.0,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/186107,2026-05-31T09:14:42Z
negroni,Negroni,"Vinyl Negroni, Americano, Sbagliato",,9.0,menu,Vinyl Cafè,"Via Montello 165, 20831, Seregno",Milano,45.6504215,9.2304806,leggimenu,high,https://www.leggimenu.it/menu/vinyl/126034,2026-06-01T10:25:38Z
negroni,Negroni,Negroni,CLASSIC cocktail,10.0,menu,Deseo,"Corso Sempione, 2, Milano, MI, Italia",Milano,45.4781512,9.1698403,mycia,high,https://www.mycia.it/menu/milano/deseo-jYY2Hrbms,2026-05-30T17:23:12.604913+00:00
negroni,Negroni,Negroni,APERITIVI,10.0,menu,Elettrauto Cadore,"Via Cadore, 17, Milan, Metropolitan City of Milan, Italy",Milano,45.4584786,9.2137359,mycia,high,https://www.mycia.it/menu/milano/elettrauto-cadore-XNwGkuOqD,2026-05-30T17:23:37.401107+00:00
negroni,Negroni,Negroni,GRANDI CLASSICI,10.0,menu,Flow Milano,"Piazza Borromeo, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.463152,9.1828192,mycia,high,https://www.mycia.it/menu/milano/flow-milano-AFJlGsF1t,2026-05-30T17:24:08.337638+00:00
negroni,Negroni,Negroni,CLASSIC cocktail,10.0,menu,Madison,"Viale Sabotino, 12, 20135 Milano, MI, Italia",Milano,45.4507784,9.1995724,mycia,high,https://www.mycia.it/menu/milano/madison-a4EEMhr3N,2026-05-30T17:27:52.508785+00:00
negroni,Negroni,NEGRONI SBAGLIATO,LE NOSTRE PROPOSTE (18.00-21.30 + 2 €),10.0,menu,Metropolis Lounge & Restaurant,"Via Vittor Pisani, 5, Milano, MI, Italia",Milano,45.4813624,9.1992126,mycia,high,https://www.mycia.it/menu/milano/metropolis-lounge-restaurant-gpRY3dfeq,2026-05-30T17:28:32.600732+00:00
negroni,Negroni,Negroni,GRANDI CLASSICI,10.0,menu,Milord Milano,"Piazza Gian Lorenzo Bernini, Milano, MI, Italia",Milano,45.4790347,9.2216867,mycia,high,https://www.mycia.it/menu/milano/milord-milano-2jj6oUbqm,2026-05-30T17:28:41.857977+00:00
negroni,Negroni,Negroni,GRANDI CLASSICI,10.0,menu,Movida Ristorante Milano,"Via Ascanio Sforza, 41, Milano, MI, Italia",Milano,45.4480668,9.1773913,mycia,high,https://www.mycia.it/menu/milano/movida-ristorante-milano-3R9oWSwOI,2026-05-30T17:28:55.764807+00:00
negroni,Negroni,Negroni,APERITIVI,10.0,menu,Suzy,"Via Solferino, 28, Milan, Metropolitan City of Milan, Italy",Milano,45.4766945,9.1877835,mycia,high,https://www.mycia.it/menu/milano/suzy-W1Lar2uij,2026-05-30T17:33:35.940957+00:00
negroni,Negroni,NEGRONI del marinaio 10€,,10.0,menu,Frida,,Milano,45.4887512,9.187111,direct_website,high,https://www.fridaisola.it/documents/menu-sera-frida.pdf,2026-05-31T10:32:18Z
negroni,Negroni,"€10,00 NEGRONI SBAGLIATO &#8211",,10.0,menu,Lucaeandreabar,,Milano,45.4642,9.1900,direct_website,medium,https://www.lucaeandreabar.it/drink/,2026-05-31T11:43:07Z
negroni,Negroni,"Germain', price: '10€' } ]}, { cat: '🥤 Analcolici · 7€', items: [ { name: 'Camom",,10.0,menu,Floraetlabora,,Milano,45.4642,9.1900,direct_website,medium,https://www.floraetlabora.it/,2026-05-31T11:43:07Z
