source,venue_name,address,city,latitude,longitude,venue_type,target_classification,phone,website,opening_hours,nil_quartiere,all_names,osm_amenity
unified_db,Tigellas - Corsica,"Viale Corsica, Milano, MI, Italia",Milano,45.4621162,9.2305828,,,,,Lunedì 00:00 - 00:00 / 19:30 - 22:30 | Martedì 00:00 - 00:00 / 19:30 - 22:30 | Mercoledì 00:00 - 00:00 / 19:30 - 22:30 | Giovedì 00:00 - 00:00 / 19:30 - 22:30 | Venerdì 00:00 - 00:00 / 19:30 - 23:45 | Sabato 00:00 - 00:00 / 19:30 - 23:45 | Domenica 00:00 - 00:00 / 19:30 - 23:45,,Tigellas - Corsica,
unified_db,Toast to Coast,"Via Giuseppe Colombo, 42, Milano, MI, Italia",Milano,45.4723778,9.2268782,,,,,Lunedì 07:30 - 23:30 | Martedì 07:30 - 23:30 | Mercoledì 07:30 - 23:30 | Giovedì 07:30 - 23:30 | Venerdì 07:30 - 00:30 | Sabato 08:00 - 00:30 | Domenica 08:00 - 23:30,,Toast to Coast,
unified_db,Todos a Cuba,"Via Edmondo de Amicis, 4, Milano, Italia",Milano,45.4579076,9.1804356,,,,,Lunedì 07:00 - 00:00 | Martedì 07:00 - 00:00 | Mercoledì 07:00 - 00:00 | Giovedì 07:00 - 00:00 | Venerdì 07:00 - 00:00 | Sabato 07:00 - 00:00 | Domenica 07:00 - 00:00,,Todos a Cuba,
unified_db,TRIPBURGER,"Via Emilio Cornalia, 8, 20124 Milano, Milano MI, Italia",Milano,45.4825093,9.1971093,,,,,Lunedì 00:00 - 00:00 | Martedì 00:00 - 00:00 | Mercoledì 00:00 - 00:00 | Giovedì 00:00 - 00:00 | Venerdì 00:00 - 00:00 | Sabato 00:00 - 00:00 | Domenica 00:00 - 00:00,,TRIPBURGER,
unified_db,Tunas,"Via Galvano Fiamma, 6, 20129 Milano, Milano MI, Italia",Milano,45.4632305,9.2115577,,,,,Lunedì Chiuso | Martedì 09:00 - 15:00 / 17:00 - 23:00 | Mercoledì 09:00 - 15:00 / 17:00 - 23:00 | Giovedì 09:00 - 15:00 / 17:00 - 23:00 | Venerdì 09:00 - 15:00 / 17:00 - 23:00 | Sabato 09:00 - 23:00 | Domenica 12:30 - 15:00 / 19:30 - 23:00,,Tunas,
unified_db,Turnè,"Via Paolo Frisi, 3, Milano, MI, Italia",Milano,45.4750247,9.2088874,,,,,Lunedì Chiuso | Martedì 18:00 - 01:00 | Mercoledì 18:00 - 01:00 | Giovedì 18:00 - 01:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 00:00,,Turnè,
unified_db,Vecchio Caffè Della Cotica,"Via Giulio Natta, 20, 20151 Milano MI, Italy",Milano,45.4886955,9.1186051,,,,,,,Vecchio Caffè Della Cotica,
unified_db,Vizio per natura,"Via Emilio Morosini, Milano, MI, Italia",Milano,45.4584795,9.2107403,,,,,Lunedì 07:30 - 22:30 | Martedì 07:30 - 22:30 | Mercoledì 07:30 - 22:30 | Giovedì 07:30 - 22:30 | Venerdì 07:30 - 22:30 | Sabato 07:30 - 22:30 | Domenica Chiuso,,Vizio per natura,
unified_db,White Rabbit,"Via Garigliano, 4, Milano, MI, Italia",Milano,45.4878795,9.1896746,,,,,Lunedì 18:00 - 03:00 | Martedì 18:00 - 03:00 | Mercoledì 18:00 - 03:00 | Giovedì 18:00 - 03:00 | Venerdì 18:00 - 03:00 | Sabato 20:00 - 03:00 | Domenica 18:00 - 03:00,,White Rabbit,
unified_db,Xi'an &middot; Loreto,"Via Andrea Costa, 1, 20131 Milano MI, Italy",Milano,45.4866625,9.2182162,,,,,,,Xi'an &middot; Loreto,
unified_db,Zog,"Ripa di Porta Ticinese, 37, 20143 Milano, Italia",Milano,45.4514285,9.174046,,,,,Lunedì 09:00 - 02:00 | Martedì 09:00 - 02:00 | Mercoledì 09:00 - 02:00 | Giovedì 09:00 - 02:00 | Venerdì 09:00 - 03:00 | Sabato 09:00 - 03:00 | Domenica 09:00 - 02:00,,Zog,
unified_db,Moscow Mule Bar,"Via Teodosio, 60 60 20131.0",Milano,45.4868595,9.2301145,,,393519057229,https://www.moscow-mule.it,Tu-Sa 18:00-02:00,,Moscow Mule Bar,
unified_db,I Mas!,Ripa di Porta Ticinese 11,Milano,45.4519575,9.176461,,,,https://lnx.mas-milano.it/,,,I Mas!,
unified_db,Scott Duff,Via Alessandro Volta 13,Milano,45.4799222,9.1832687,,,+39 02 29002574,https://scottduff.it/,"Mo-Sa 16:30-02:00, Su 15:00-01:00",,Scott Duff,
unified_db,Sun Strac,,Milano,45.4650897,9.2645554,,,,https://sunstrac.it/,,,Sun Strac,
unified_db,Eatmeandgo,,Milano,45.460946,9.184686,,,,,,,Eatmeandgo,
unified_db,tardispubmilano.it,,Milano,45.523807,9.192576,,,,,,,tardispubmilano.it,
unified_db,Lucaeandreabar,,Milano,45.451519,9.172851,,,,,,,Lucaeandreabar,
unified_db,carico.io,,Milano,45.456102,9.170158,,,,,,,carico.io,
unified_db,Bar Tender,,Milano,45.4928025,9.216125,,,,,,,Bar Tender,
unified_db,Da Giacomo,,Milano,45.439601,9.223839,,,,https://giacomomilano.com/it/i-luoghi/ristoranti/da-giacomo-milano,,,Da Giacomo,
unified_db,Radetzky Café,Largo La Foppa 5,Milano,45.478435,9.1850522,,,+39 02 6572645,https://www.radetzky.it/,,,Radetzky Café,
unified_db,Wizard,Ripa di Porta Ticinese 69,Milano,45.4504343,9.1692493,,,,https://thewizardpub.wordpress.com/,,,Wizard,
unified_db,Camarillo Brillo,Via Lodovico il Moro 83,Milano,45.4446001,9.1418269,,,,https://camarillobrillo.business.site/,,,Camarillo Brillo,
unified_db,Tin Whistle,Via Lodovico il Moro 55,Milano,45.4451996,9.1446995,,,,https://www.facebook.com/tinwhistlemilano/,,,Tin Whistle,
unified_db,Mulligan's,Via Giuseppe Govone 28,Milano,45.4894039,9.1677301,,,+39 02 09974886,https://mulliganspub.it/,Mo-Sa 18:00-24:00; Tu-Su 24:00-01:00,,Mulligan's,
unified_db,Blues Bikers Pub,Via Francesco Brioschi 7,Milano,45.446919,9.1805453,,,,https://www.bluesbikerspub.com/,Tu-Su 19:00-02:00; Mo off,,Blues Bikers Pub,
unified_db,Birrificio Lambrate,Via Privata Adelchi 5,Milano,45.4857051,9.2315149,,,+39 02 70638678,https://www.birrificiolambrate.com/,"Mo 00:00-02:30; Tu 18:00-24:00; We-Su 00:00-02:30,18:00-24:00",,Birrificio Lambrate,
unified_db,55 Milano,Via Piero della Francesca 55,Milano,45.4859082,9.16045,,,,https://www.55milano.com/,"Mo-Su 00:00-03:00,18:00-24:00",,55 Milano,
unified_db,Il Gattopardo,Via Piero della Francesca 47,Milano,45.4852331,9.1614442,,,,https://www.ilgattopardomilano.com/,,,Il Gattopardo,
unified_db,DrinKasi,Via Ascanio Sforza 9,Milano,45.4507082,9.1779486,,,,https://drinkasi.webnode.it,Mo-Su 18:00-02:00,,DrinKasi,
unified_db,Bhangrabar,Corso Sempione 1,Milano,45.4762187,9.1713186,,,+39 02 34934469,https://bhangrabar.it/,"Mo-Su 18:00-02:00; Dec 24,25,31 off",,Bhangrabar,
unified_db,Pils Pub,Via Agostino Bertani 2,Milano,45.4773077,9.1746406,,,+39 02 34592858,https://www.pilspub.com/,,,Pils Pub,
unified_db,Living,Piazza Sempione 2,Milano,45.4763635,9.173164,,,,https://www.livingmilano.com/,,,Living,
unified_db,King's Pub,Alzaia Naviglio Pavese 8,Milano,45.4513229,9.1776869,,,+39028361264,https://kingspub.it/,Mo-Fr 18:00-02:00; Sa 16:00-02:00; Su 12:00-02:00,,King's Pub,
unified_db,Shatar Pub,Via Daniele Ricciarelli 8,Milano,45.4726581,9.1429735,,,+393662528078,http://www.shatarpub.com,,,Shatar Pub,
unified_db,Lost in Town,Via Piero della Francesca 38,Milano,45.4839367,9.1640319,,,,http://www.lostintown-milano.com/,,,Lost in Town,
unified_db,Rita's Tikiroom,Ripa di Porta Ticinese 69,Milano,45.4504917,9.1695248,,,+390283555017,https://www.ritastikiroom.com/it/,Tu-Su 18:00-02:00; Mo off,,Rita's Tikiroom,
unified_db,Banshee,Piazzale Supercortemaggiore 2,Milano,45.4204047,9.2585807,,,,http://www.banshee.pub/,,,Banshee,
unified_db,Spiller,,Milano,45.4911256,9.1859892,,,,https://spillerbirrerie.it,,,Spiller,
unified_db,Isola Della Birra,Via Medardo Rosso 18,Milano,45.4897114,9.1853194,,,,https://www.isoladellabirra.com/,,,Isola Della Birra,
unified_db,Karma,Via Fabio Massimo 36,Milano,45.433041,9.2311594,,,+39 346 383 1499;+39 339 409 0542,http://www.karmamilano.it,,,Karma,
unified_db,Dito Divino,Via Gaetano Negri 8,Milano,45.4652176,9.1840313,,,+39 02 89096532,https://www.ditodivino.com/,,,Dito Divino,
unified_db,Gate,Via Valtellina 21,Milano,45.4943778,9.1819083,,,,https://www.gatemilano.it/,,,Gate,
unified_db,Pico Brew Station,Via Ascanio Sforza 63,Milano,45.4451963,9.1766917,,,,https://www.picobrew.it/,"Su-Th 17:30-01:00, Fr,Sa 17:30-02:00",,Pico Brew Station,
unified_db,La Ringhiera,Ripa di Porta Ticinese 5,Milano,45.4520986,9.1772402,,,+390284193359,https://www.laringhierapub.it/,Mo-Su 15:30-02:00,,La Ringhiera,
unified_db,Tocqueville,Via Alessio di Tocqueville 13,Milano,45.4824121,9.1864777,,,+39 335 6819631,http://www.tocqueville13.it/,,,Tocqueville,
unified_db,11 Clubroom,Via Alessio di Tocqueville 11,Milano,45.4824216,9.1868074,,,,https://www.11milano.it/,,,11 Clubroom,
unified_db,Spiller,Via Larga 8,Milano,45.4621982,9.1929566,,,+390238299987,https://www.spillerbirrerie.it/,,,Spiller,
unified_db,Nicol,Corso Italia 14,Milano,45.4582773,9.1875099,,,+39 02 804949,http://www.nicol.it/,,,Nicol,
unified_db,Balubà,Via Carlo Foldi 1,Milano,45.4613781,9.2119063,,,,https://www.balubabar.net/,,,Balubà,
unified_db,Bar Fratelli Guido,Via Gallarate,Milano,45.5046684,9.1059824,,,+39 02 3810 1762,https://www.facebook.com/barfratelli.guido,,,Bar Fratelli Guido,
unified_db,Hollywood,Corso Como 15,Milano,45.4825948,9.1872054,,,,https://www.discotecahollywood.com/,,,Hollywood,
unified_db,LoolaPaloosa,Corso Como 15,Milano,45.4825218,9.1871885,,,+39 02 6555693,http://www.loolapaloosa.com/,,,LoolaPaloosa,
unified_db,Concordia Enoteca,Ripa di Porta Ticinese 61,Milano,45.4507535,9.1707484,,,,https://www.cantinaconcordia.it/,,,Concordia Enoteca,
unified_db,Blues Canal,Via Casale 7,Milano,45.451583,9.1708748,,,+39028360799,https://www.bluescanalmilano.com/,,,Blues Canal,
unified_db,Armani Privè,Via Alessandro Manzoni 31,Milano,45.4708758,9.1929938,,,,http://www.milan.armanihotels.com,,,Armani Privè,
unified_db,Tipota Pub,Via Francesco Brioschi 32,Milano,45.4452431,9.1806654,,,+39 02 835 7777,https://www.tipota.net/,18:00-02:00,,Tipota Pub,
unified_db,Madison Music Hall,Via Giovanni da Udine 28,Milano,45.4975121,9.1377587,,,,http://www.newmadison.it/,,,Madison Music Hall,
unified_db,Pinch,Ripa di Porta Ticinese 63,Milano,45.4507272,9.1706503,,,,https://www.pinchmilano.com/,,,Pinch,
unified_db,P14 Bicocca,Viale Piero e Alberto Pirelli 14,Milano,45.5155703,9.2116047,,,+39 02 2111 9189,https://pquattordici.weebly.com/,,,P14 Bicocca,
unified_db,MEZCA,Corso Sempione 7,Milano,45.4772035,9.1699589,,,,https://www.mezca.it/,Mo-Su 18:00-02:00,,MEZCA,
unified_db,Bar Fusina Di Crescente Nicola,Piazza Andrea Fusina 1,Milano,45.4689413,9.2299208,,,,https://www.barfusina.it/,,,Bar Fusina Di Crescente Nicola,
unified_db,La buttiga beer room,Via Melchiorre Gioia 194,Milano,45.4975736,9.2086831,,,,https://www.labuttiga.it/,Mo-Fr 17:00-02:00; Sa-Su 15:00-02:00,,La buttiga beer room,
unified_db,Lambiczoon,Via Friuli 46,Milano,45.4541198,9.2133409,,,+39 02 3653 4840,https://www.lambiczoon.com,Mo-Th 18:00-01:00; Fr-Sa 18:00-02:00,,Lambiczoon,
unified_db,La Gintoneria di Davide,Via Comune Antico 25,Milano,45.5045417,9.2088243,,,+39 392 0397315,http://www.gintoneria.it/,,,La Gintoneria di Davide,
unified_db,Steven Hill Coffe,Via Amatore Sciesa 1,Milano,45.4620419,9.2096837,,,+39 02 3668 4747,https://www.improntabirraia.com/,Mo-Sa 07:00-19:00; Su 08:00-19:00,,Steven Hill Coffe,
unified_db,150UP,Via Medardo Rosso 16,Milano,45.4902529,9.1847278,,,+39 02 89452576,https://150up.com/,Mo-Sa 09:00-22:30,,150UP,
unified_db,Sauna Metro club Milano Centrale,Via Giovanni Schiaparelli 1,Milano,45.489261,9.2055336,,,+39 02 66719089,https://www.metroclubmilano.it,Mo-Su 12:00-01:30,,Sauna Metro club Milano Centrale,
unified_db,Porta d'Oro,Piazza Armando Diaz 3,Milano,45.4623498,9.1904357,,,+39 02 86998972,http://www.portadoroclub.it/,,,Porta d'Oro,
unified_db,Shilling's,Via Paolo da Cannobio 2,Milano,45.4619518,9.1908857,,,+39 02 8693554,https://www.shillings.it/it/shillings,,,Shilling's,
unified_db,Venus Night Club,Via Gaetano Giardino 1,Milano,45.4626409,9.1894738,,,+39 02 89093816,http://www.venusnightclub.it/,,,Venus Night Club,
unified_db,The wall,Via Plezzo 16,Milano,45.487542,9.2357985,,,,https://www.wallmilano.com/club/,Mo-Fr 11:00-02:00; Sa-Su 09:00-01:00,,The wall,
unified_db,The Club,,Milano,45.4775441,9.1841451,,,+39 02 3653 4005,https://www.theclubmilano.it,,,The Club,
unified_db,Pineta Milano,Via Messina 38,Milano,45.4861894,9.1738635,,,,https://www.pinetamilano.com/,,,Pineta Milano,
unified_db,Il Secco,Via Angelo Fumagalli 2,Milano,45.4502902,9.1697096,,,,https://www.ilsecco.com/it/,,,Il Secco,
unified_db,The White Flag,Via Brembo 7,Milano,45.4446317,9.2105485,,,+39 340 176 7631,https://www.thewhiteflag.it/,Mo-Su 17:30-02:00,,The White Flag,
unified_db,Mag Cafè,Ripa di Porta Ticinese 43,Milano,45.4512973,9.1733671,,,+39 02 3956 2875,https://www.farmilygroup.com/locali/mag,Mo-Su 07:30-02:00,,Mag Cafè,
unified_db,The Friends,Via Monte Santo 12,Milano,45.4801903,9.1934014,,,+39 02 2900 5315,https://www.thefriendspubmilano.it,"Mo-Sa 18:00-02:00, Su 12:00-02:00",,The Friends,
unified_db,Bamboobar,Via Alessandro Manzoni 31,Milano,45.4704972,9.1929464,,,,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,,,Bamboobar,
unified_db,Tom the ordinary market,Via della Chiusa 1,Milano,45.4568172,9.1842867,,,,https://theordinarymarket.com/,"Mo-Th 12:00-15:00, 19:00-02:00; Fr 12:00-15:00, 19:00-03:00; Sa 18:30-03:00; Su off",,Tom the ordinary market,
unified_db,KOKO,Viale Regina Margherita 20,Milano,45.4608859,9.2071134,,,,https://www.kokomilano.it/,,,KOKO,
unified_db,Ripamonti 130,,Milano,45.4382422,9.2000786,,,,https://www.ripamonti130.com,,,Ripamonti 130,
unified_db,n'ombra de vin,Via San Marco 2,Milano,45.4734593,9.1879937,,,+39 02 6599650,https://www.nombradevin.it/,,,n'ombra de vin,
unified_db,Circle,Via Enrico Stendhal 36,Milano,45.453296,9.1595801,,,,https://circlemilano.com/,,,Circle,
unified_db,Cape Town Cafe,Via Vigevano 3,Milano,45.4527054,9.1756724,,,+39 02 89403053,http://capetowncafe.it,Mo-Su 18:00-02:00,,Cape Town Cafe,
unified_db,Bibendum Baladin,,Milano,45.4715438,9.2145233,,,+39 02 2953 1654,https://bibendumenoteca.wixsite.com/site-bibe/gallery,"Mo-Sa 12:00-15:00,18:00-24:00; Su 18:00-24:00; Mo-Su 00:00-02:00; PH closed",,Bibendum Baladin,
unified_db,Vetra,Corso Luigi Manusardi 3,Milano,45.451678,9.1792744,,,+390296450794,https://vetra.beer/,,,Vetra,
unified_db,Ral8022,Via Corsico 3,Milano,45.4523462,9.1734918,,,,https://www.ralmilano.it/ral-cocktail-bar/,,,Ral8022,
unified_db,Happy Cafè,,Milano,45.4514494,9.1866412,,,,http://www.happycafemilano.it,,,Happy Cafè,
unified_db,Beda House,Via Gioacchino Murat 2,Milano,45.4965543,9.1922736,,,+39 02 603282,https://www.bedahouse.it/,19:30-02:00,,Beda House,
unified_db,Bere Buona Birra,,Milano,45.4480409,9.2052687,,,+39 02 8739 4371,https://www.berebuonabirra.com/,"We-Fr,Su,Mo 17:00-23:00; Sa 13:00-23:00; Tu off",,Bere Buona Birra,
unified_db,Gecko23,Via Brembo 23,Milano,45.4445252,9.2079801,,,,https://gecko23.it/,,,Gecko23,
unified_db,Vista Darsena,Viale Gabriele d'Annunzio,Milano,45.4531636,9.1767658,,,,https://www.vistadarsena.it/,Mo-Fr 10:00-00:00; Sa-Su 10:00-01:00,,Vista Darsena,
unified_db,Eppol Liquors $ Kitchen,Via Marcello Malpighi 7,Milano,45.4748734,9.2076783,,,,https://www.eppolmilano.com/,,,Eppol Liquors $ Kitchen,
unified_db,The Gallery Bar,Via Enrico Stendhal 30,Milano,45.4522582,9.1602112,,,+39 02 84345136,https://thegallerybarmilano.com/,Mo-Sa 18:00-01:00,,The Gallery Bar,
unified_db,Ligh Lime,Via Tullo Massarani 6,Milano,45.4444545,9.2161877,,,+39 348 1082533,https://www.limemilano.it/,,,Ligh Lime,
unified_db,Brewfist pub,Via Ettore Troilo 14,Milano,45.4463549,9.1777191,,,,https://www.brewfistpub.it/,"Tu-Th,Su 17:00-00:30, Fr,Sa 17:00-02:00; Mo off",,Brewfist pub,
unified_db,Wave Cocktail Bar,Via Edmondo De Amicis 28,Milano,45.4592132,9.1774385,,,+393803714058,http://www.wavecocktailbar.it/,Su-Mo 18:00-00:00; Tu-Th 18:00-01:00; Fr-Sa 18:00-02:00,,Wave Cocktail Bar,
unified_db,Pavè - Birra,,Milano,45.4791943,9.2028058,,,,https://www.pavemilano.com/en/birra/,Mo-Su 17:30-01:30,,Pavè - Birra | Pav√® - Birra,
unified_db,Tunnel Club,,Milano,45.4922254,9.209013,,,,http://tunnel-milano.it,,,Tunnel Club,
unified_db,Basin,Via Cenisio 42,Milano,45.4878621,9.1644147,,,,https://instagram.com/basinmilano?igshid=YmMyMTA2M2Y=,,,Basin,
unified_db,Twins',,Milano,45.5286082,9.1320468,,,+393400634261,https://www.facebook.com/Twinsbar-130518690785205/,,,Twins',
unified_db,BackDoor43,Ripa di Porta Ticinese 43,Milano,45.4513209,9.1734855,,,,https://www.farmilygroup.com/locali/backdoor,,,BackDoor43,
unified_db,Ittolittos,,Milano,45.4405374,9.1460934,,,+39 02 8138061,https://www.ittolittos.it/,Mo-Su 18:00-02:00,,Ittolittos,
unified_db,Extasià,Largo Augusto 7,Milano,45.4634962,9.1985178,,,+39 02 76006679,https://www.extasiadiscotopless.com/,,,Extasià,
unified_db,District 272,Via Padova 272,Milano,45.5075896,9.245293,,,+39 349 690 8519,https://www.district272.com/,,,District 272,
unified_db,Cafè Gorille,Via Gaetano De Castillia 20,Milano,45.4856032,9.1916064,,,+39 02 6887627,https://www.cafegorille.it/,,,Cafè Gorille | Caf√® Gorille,
unified_db,Iter,Via Mario Fusetti 1,Milano,45.4511838,9.17444,,,+39 348 7660636; +39 02 35999589,https://www.farmilygroup.com/locali/iter,,,Iter,
unified_db,Volt Club,Via Molino delle Armi 16,Milano,45.4568891,9.1840788,,,,https://www.voltclub.it/,,,Volt Club,
unified_db,Tucano,,Milano,45.4331854,9.2020989,,,,http://www.discotucano.it,,,Tucano,
unified_db,Micrò,,Milano,45.4309346,9.1729978,,,,https://www.spaziomicro.it/,,,Micrò,
unified_db,Circolo Arci Biko,Via Ettore Ponti 40,Milano,45.4421057,9.1538049,,,,https://www.bikoclub.net/,,,Circolo Arci Biko,
unified_db,Apollo,Via Giosuè Borsi 9,Milano,45.4473231,9.1747092,,,,https://www.apollomilano.com/,,,Apollo,
unified_db,Milano Cafè,Via Giulio Cesare Procaccini 37,Milano,45.4830584,9.1699456,,,+39 02 33 14 667,https://www.milanocafe.it,Tu-Su 18:30-02:00,,Milano Cafè,
unified_db,Gipsy,,Milano,45.4795351,9.2375744,,,,https://gipsy.fun/,Tu-Fr 09:00-02:30; Mo 11:00-19:00; Sa 10:00-02:30; Su 18:00-02:00,,Gipsy,
unified_db,Big Store de Milàn,Via Conca del Naviglio 10,Milano,45.4576569,9.1772517,,,+390282874614,https://www.facebook.com/pages/Big-Store-De-Milan/1823761261247304,Mo-Su 08:00-00:00,,Big Store de Milàn,
unified_db,Marco's,Via San Vittore 6,Milano,45.4627078,9.1727605,,,,https://marco-s.it/,Mo-Su 06:00-20:00,,Marco's,
unified_db,Winelivery Bar Navigli,Via Casale 3a,Milano,45.4520536,9.1704266,,,+39 02 3858 3592,https://www.winelivery.com/it,,,Winelivery Bar Navigli,
unified_db,Babila Bistro,Via Conservatorio 2a,Milano,45.4641289,9.2033678,,,,https://www.babilahostel.it,,,Babila Bistro,
unified_db,10gradinord,Via Giacomo Watt 5,Milano,45.4439583,9.1543603,,,+39 3519088121,https://www.10gradinord.com/,Tu-Su 18:00-24:00,,10gradinord,
unified_db,Spiller,Via Andrea Solari 6,Milano,45.4560565,9.1648287,,,+390209960506,https://www.spillerbirrerie.it/it/,,,Spiller,
unified_db,Let’s Feel Good,,Milano,45.4620378,9.148954,,,,https://www.letsfeelgood.it/,,,Let’s Feel Good | Let‚Äôs Feel Good,
unified_db,Chiosco Pomé,,Milano,45.5307257,9.0437966,,,,https://chioscopome.com/,,,Chiosco Pomé,
unified_db,Frau,,Milano,45.4471707,9.1273921,,,,https://barlorenfrau.eatbu.com/,,,Frau,
unified_db,Smmak Navigli,,Milano,45.4493334,9.1776341,,,,https://smmak-navigli.business.site/,,,Smmak Navigli,
unified_db,Cobà,,Milano,45.4484211,9.1773978,,,,https://cobamilano.it/,,,Cobà | Cob√†,
unified_db,Birrificio di Ringhiera,Via Rogoredo,Milano,45.4257998,9.2517736,,,+39 02 80898575,https://birrificiodiringhiera.com/,,,Birrificio di Ringhiera,
unified_db,Natura In Bistrò,Via Paolo Giovio 28,Milano,45.4625804,9.1618875,,,+390209959456,https://www.facebook.com/NaturainBistro/,,,Natura In Bistrò,
unified_db,Terrazza Martini,Piazza Armando Diaz 7,Milano,45.4618633,9.1899962,,,,https://www.martini.com/terrazza-martini/,,,Terrazza Martini,
unified_db,Norah was drunk,Piazza Pietro Gobetti 169,Milano,45.4862099,9.2332043,,,+39 02 8342 8246,https://norah-was-drunk.mailchimpsites.com/,Tu-Su 19:00-02:00,,Norah was drunk,
unified_db,Bobino,Piazzale Stazione Genova 4,Milano,45.4536005,9.1698498,,,+393714085303,https://bobino.it/,Mo off; Tu-Su 18:00-03:00,,Bobino,
unified_db,Mathilda Cafe,Via Cenisio 10,Milano,45.488006,9.170636,,,+39 02 3310 5683,https://mathildacafe.eatbu.com,,,Mathilda Cafe,
unified_db,Ugo Cocktail Bar,Via Corsico 12,Milano,45.4519214,9.1735202,,,+39 02 39811557,https://www.ugobar.it/,,,Ugo Cocktail Bar,
unified_db,Enoteca naturale,Via Santa Croce 19,Milano,45.4533988,9.1819841,,,+39 335 8020382,https://enotecanaturale.it/,Mo-Fr 17:30-23:00; Sa-Su 12:30-23:00,,Enoteca naturale,
unified_db,Mag La Pusterla,Via Edmondo De Amicis 22,Milano,45.4587058,9.1782911,,,+390249755094,https://farmily.webflow.io/locali/mag-pusterla,,,Mag La Pusterla,
unified_db,Harris Bar,Via Andrea Solari 50,Milano,45.4538592,9.1580855,,,+390242290276,https://www.harrisbarmilano.it/,,,Harris Bar,
unified_db,Anarres,Via Pietro Crespi 11,Milano,45.4930125,9.2207644,,,+39 340 687 0353; +39 02 0994 2972,https://www.anarres.it/,"Mo-Fr 17:00-24:00, Sa,Su 10:00-24:00",,Anarres,
unified_db,The Dome,Via Giuseppe Mazzini 2,Milano,45.4634964,9.1883863,,,,https://www.thedomemilano.com/,,,The Dome,
unified_db,Il Sesto Regno,Via Giuseppe Mazzini 33,Milano,45.5378772,9.2447089,,,,https://www.ilsestoregno.it/,,,Il Sesto Regno,
unified_db,Petazzi 7,Piazza Luigi Petazzi 7,Milano,45.5360232,9.2381648,,,+39 392 487 4167,https://petazzi-7.eatbu.com/,,,Petazzi 7,
unified_db,Lumen,Via Dante Alighieri 130,Milano,45.5375658,9.2379544,,,+39 349 251 3975,https://lumen20099.it/,18:00-24:00,,Lumen,
unified_db,Ligera,,Milano,45.4982575,9.23255,,,,https://www.ligeramilano.it/,,,Ligera,
unified_db,Bierfabrik,,Milano,45.4802582,9.2125233,,,,http://www.bierfabrik.it/,"Mo-Th 17:30-01:00; Fr, Sa 17:30-02:00; Su 17:30-00:00",,Bierfabrik,
unified_db,The Roof Milano Bar & Restaurant,,Milano,45.4608254,9.1886983,,,+39 02 88 57 900,https://www.deicavaliericollection.com/en/the-roof/index,,,The Roof Milano Bar & Restaurant,
unified_db,Larga 8,Via Giuseppe Meda 29,Milano,45.4424407,9.1790624,,,,https://www.larga8.com/,,,Larga 8,
unified_db,La Buttiga Franco's Room,,Milano,45.4483611,9.1867107,,,+39 351 695 2833,https://www.labuttiga.it,,,La Buttiga Franco's Room,
unified_db,Magazzini Generali,Via Pietrasanta 16,Milano,45.4440969,9.1952615,,,+39025393948,https://www.magazzinigenerali.org/,,,Magazzini Generali,
unified_db,Daisy American Garden,Ripa di Porta Ticinese 79,Milano,45.449848,9.1678077,,,,https://www.instagram.com/daisyamericangarden/,,,Daisy American Garden,
unified_db,Villa Occupata,Via Alessandro Litta Modignani 66,Milano,45.5225712,9.157401,,,,https://puntello.org/place/Villa%20Vegan%20Occupata,Tu 14:00-19:00; We 21:00-00:00,,Villa Occupata,
unified_db,Lido Liquor Bar,Piazzale Antonio Cantore 4n06,Milano,45.4565347,9.1732402,,,,https://lidoliquorbar.it/,Mo-Th 17:00-01:00; Fr-Sa 17:00-03:00; Su 17:00-00:00,,Lido Liquor Bar,
unified_db,Ultramarino,Via Lambro 9,Milano,45.4742659,9.2093524,,,,https://www.instagram.com/ultramarino.bar/,Tu-Su 18:00-00:00,,Ultramarino,
unified_db,DRK Milano,Via Merano 18,Milano,45.4973537,9.2221363,,,,https://dkrmilano.it/,,,DRK Milano,
unified_db,Incipit23 Bistrot Letterario,Via Casoretto 42,Milano,45.488913,9.2293324,,,+393783029659,https://bistrot.incipit23.it/,,,Incipit23 Bistrot Letterario,
unified_db,The Ghost Pub,Piazzale Carlo Maciachini 10,Milano,45.4984974,9.1863419,,,+39 02 6887874,https://ghostpub.it/,"Mo-Th 12:00-15:00,18:00-25:30; 12:00-15:00,18:00-26:00; Sa 19:00-26:00; Su 19:00-25:00",,The Ghost Pub,
unified_db,The Beach Milano,Via Arcangelo Corelli 62,Milano,45.4704916,9.2552073,,,+39 02 9455 7574,https://www.thebeachmilano.it/,,,The Beach Milano,
unified_db,Alcatraz,Via Valtellina 25,Milano,45.4944955,9.1826273,,,+39 02 69016352,https://alcatrazmilano.it/,,,Alcatraz,
unified_db,Bar Arca,Via Rimini 38,Milano,45.4410993,9.1690891,,,,https://www.arcamilano.eu/,"Mo-Fr 08:00-15:00, Sa 18:00-24:00, Su 16:00-24:00",,Bar Arca,
unified_db,Piano Zero,Viale Giovanni Suzzani 96/98,Milano,45.5135756,9.2031693,,,,https://www.piano-zero.com/,,,Piano Zero,
