source_platform,source_venue_id,venue_name,venue_url,address,city,province,region,postal_code,latitude,longitude,categories,barber_category,price_tier,rating,rating_count,phone,website,booking_provider,extraction_status,retrieved_at,vertical
fresha,buum-tattoo-studio-torino-piemonte-moncalieri-via-fortunato-postiglione-1-yny7euxq,BUUM Tattoo Studio Torino,https://www.fresha.com/a/buum-tattoo-studio-torino-piemonte-moncalieri-via-fortunato-postiglione-1-yny7euxq,"Moncalieri, Via Fortunato Postiglione 1",Piemonte,,Piemonte,,44.97676467895508,7.706803798675537,Tatuaggi e piercing,unisex,,5,661,+39 393 337 6418,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,calisol-wellness-corte-dei-granai-maglie-via-indipendenza-ql1wzg23,Calisol Wellness - Corte dei Granai,https://www.fresha.com/a/calisol-wellness-corte-dei-granai-maglie-via-indipendenza-ql1wzg23,Via Indipendenza,Maglie,,Puglia,,40.12030792236328,18.30030632019043,Spa e sauna,unisex,,,,+39 0836 061141,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,campana-barber-studio-andria-via-gorizia-csk6fvgc,CAMPANA BARBER STUDIO,https://www.fresha.com/a/campana-barber-studio-andria-via-gorizia-csk6fvgc,Via Gorizia,Andria,,Puglia,,41.22500228881836,16.30735206604004,Barbiere,barber,,5,1,+39 327 498 2325,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,campo-a-5-san-giorgio-di-lomellina-san-giorgio-di-lomellina-via-guglielmo-marconi-30-i9xc16ly,Campo a 5,https://www.fresha.com/a/campo-a-5-san-giorgio-di-lomellina-san-giorgio-di-lomellina-via-guglielmo-marconi-30-i9xc16ly,"San Giorgio di Lomellina, Via Guglielmo Marconi 30",San Giorgio Di Lomellina,,Lombardia,,45.17387008666992,8.793720245361328,Fitness e recupero,unisex,,,,+39 351 325 7923,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,cantone-barber-lounge-catania-via-de-caro-59-h8zi0b7f,Cantone Barber Lounge,https://www.fresha.com/a/cantone-barber-lounge-catania-via-de-caro-59-h8zi0b7f,Via de Caro 59,Catania,,Sicilia,,37.52859115600586,15.108062744140625,Barbiere,barber,,5,1,+39 379 140 6683,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,caracalla-estetica-avanzata-centro-estetico-lugano-lugano-via-giuseppe-bagutti-pwqegll5,Caracalla Estetica Avanzata  - Centro Estetico Lugano,https://www.fresha.com/a/caracalla-estetica-avanzata-centro-estetico-lugano-lugano-via-giuseppe-bagutti-pwqegll5,Via Giuseppe Bagutti ,Lugano,,Ticino,,46.01508331298828,8.956774711608887,Salone di bellezza,unisex,,5,3030,+41 91 225 20 20,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,carlu-barber-club-san-maurizio-canavese-via-vittorio-emanuele-ii-wc5v5xxr,Carlu Barber Club,https://www.fresha.com/a/carlu-barber-club-san-maurizio-canavese-via-vittorio-emanuele-ii-wc5v5xxr,Via vittorio emanuele II,San Maurizio Canavese,,Torino,,45.218666076660156,7.632666110992432,Barbiere,barber,,5,135,+39 348 377 8596,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,carols-center-milano-via-alfredo-oriani-2-vuyxmjq6,carol's center,https://www.fresha.com/a/carols-center-milano-via-alfredo-oriani-2-vuyxmjq6,Via Alfredo Oriani 2,Milano,,Lombardia,,45.452308654785156,9.194403648376465,Salone di bellezza,unisex,,4.7,213,+39 02 5831 3828,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,casanegra-grosseto-via-liri-cmvbgz8o,CASANEGRA,https://www.fresha.com/a/casanegra-grosseto-via-liri-cmvbgz8o,Via Liri,Grosseto,,Toscana,,42.764122009277344,11.121247291564941,Barbiere,barber,,,,+39 329 877 6933,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,caterina-rinaldi-nail-artist-tirano-province-of-sondrio-viale-italia-31-t8yeqwgl,Caterina Rinaldi Nail Artist,https://www.fresha.com/a/caterina-rinaldi-nail-artist-tirano-province-of-sondrio-viale-italia-31-t8yeqwgl,"Province of Sondrio, Viale Italia 31",Tirano,,Lombardia,,46.21622848510742,10.168828010559082,Unghie,unisex,,,,+39 375 129 7130,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,cattivi-maestri-inkarma-bergamo-bergamo-viale-ernesto-pirovano-q00qx2rj,Cattivi maestri-Inkarma Bergamo,https://www.fresha.com/a/cattivi-maestri-inkarma-bergamo-bergamo-viale-ernesto-pirovano-q00qx2rj,Viale Ernesto Pirovano,Bergamo,,Lombardia,,45.695030212402344,9.688644409179688,Tatuaggi e piercing,unisex,,,,+39 351 031 6403,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,cattivi-maestri-inkarma-monza-monza-via-alessandro-manzoni-13-l0p40hzh,Cattivi maestri-Inkarma Monza,https://www.fresha.com/a/cattivi-maestri-inkarma-monza-monza-via-alessandro-manzoni-13-l0p40hzh,Via Alessandro Manzoni 13,Monza,,Lombardia,,45.58521270751953,9.270373344421387,Tatuaggi e piercing,unisex,,,,+39 392 745 5444,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,cattivi-maestri-inkarma-sesto-sesto-san-giovanni-via-puricelli-guerra-vnknn09r,Cattivi maestri-Inkarma Sesto,https://www.fresha.com/a/cattivi-maestri-inkarma-sesto-sesto-san-giovanni-via-puricelli-guerra-vnknn09r,Via Puricelli Guerra,Sesto San Giovanni,,Lombardia,,45.53559112548828,9.241630554199219,Tatuaggi e piercing,unisex,,,,+39 392 879 9379,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,cattivimaestri-inkarma-como-como-via-francesco-anzani-39-nlazk7s3,Cattivimaestri-Inkarma Como,https://www.fresha.com/a/cattivimaestri-inkarma-como-como-via-francesco-anzani-39-nlazk7s3,Via Francesco Anzani 39,Como,,Lombardia,,45.802242279052734,9.093920707702637,Tatuaggi e piercing,unisex,,,,+39 375 113 8362,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,cattivimaestri-inkarma-lecco-lecco-via-digione-25-ozkxp00a,Cattivimaestri-Inkarma Lecco,https://www.fresha.com/a/cattivimaestri-inkarma-lecco-lecco-via-digione-25-ozkxp00a,Via Digione 25,Lecco,,Lombardia,,45.851600646972656,9.39668083190918,Tatuaggi e piercing,unisex,,,,+39 351 336 5307,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,cavalli-parrucchieri-villafranca-in-lunigiana-via-chiusura-8-73t918le,Cavalli Parrucchieri,https://www.fresha.com/a/cavalli-parrucchieri-villafranca-in-lunigiana-via-chiusura-8-73t918le,Via Chiusura 8,Villafranca in Lunigiana,,Toscana,,44.29368209838867,9.952838897705078,Barbiere,barber,,,,+39 331 413 0753,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,cavei-di-bortoluzzi-lorenzini-angelica-quarona-via-luigi-zignone-rd58t37g,Ca'Vèi di Bortoluzzi Lorenzini Angelica,https://www.fresha.com/a/cavei-di-bortoluzzi-lorenzini-angelica-quarona-via-luigi-zignone-rd58t37g,Via Luigi Zignone ,Quarona,,Piemonte,,45.75999069213867,8.26817798614502,Parrucchiere,unisex,,5,2,+39 353 494 9417,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-change-bergamo-via-molino-baertsch-4-o4uug8k4,Centro Change,https://www.fresha.com/a/centro-change-bergamo-via-molino-baertsch-4-o4uug8k4,Via Molino Baertsch 4,Bergamo,,Lombardia,,45.7086067199707,9.691451072692871,Fisioterapia,unisex,,4.9,604,+39 331 383 0787,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-armonia-e-benessere-amelia-via-roma-135-ap19odkm,Centro estetico armonia e benessere,https://www.fresha.com/a/centro-estetico-armonia-e-benessere-amelia-via-roma-135-ap19odkm,Via Roma 135,Amelia,,Umbria,,42.555885314941406,12.42883014678955,Salone di bellezza,unisex,,,,+39 327 331 8639,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-bella-e-chic-colonna-via-roma-53c-el7d53i7,Centro estetico Bella e Chic,https://www.fresha.com/a/centro-estetico-bella-e-chic-colonna-via-roma-53c-el7d53i7,Via Roma 53C,Colonna,,Lazio,,41.8345947265625,12.75272274017334,Salone di bellezza,unisex,,5,114,+39 388 126 9404,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-by-nancy-palermo-via-casalini-153-yeqgq7t3,Centro Estetico by Nancy,https://www.fresha.com/a/centro-estetico-by-nancy-palermo-via-casalini-153-yeqgq7t3,Via Casalini 153,Palermo,,Sicilia,,38.131629943847656,13.314266204833984,Salone di bellezza,unisex,,,,+39 388 433 3447,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-juliet-pietra-ligure-via-don-giuseppe-guaraglia-118-gpot5ldx,Centro Estetico Juliet,https://www.fresha.com/a/centro-estetico-juliet-pietra-ligure-via-don-giuseppe-guaraglia-118-gpot5ldx,Via Don Giuseppe Guaraglia 118,Pietra Ligure,,Liguria,,44.15267562866211,8.286130905151367,Salone di bellezza,unisex,,,,+39 389 529 5942,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-kamaraton-marina-di-camerota-marina-di-camerota-via-antonio-infantini-fz04pc63,Centro Estetico Kamaraton,https://www.fresha.com/a/centro-estetico-kamaraton-marina-di-camerota-marina-di-camerota-via-antonio-infantini-fz04pc63,"Marina di Camerota, Via Antonio Infantini",Marina Di Camerota,,Campania,,39.99873352050781,15.371253967285156,Unghie,unisex,,,,+39 388 166 1572,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-lia-bagnera-palermo-via-p-pe-di-granatelli-72-74-mbdewuyq,Centro estetico Lia Bagnera,https://www.fresha.com/a/centro-estetico-lia-bagnera-palermo-via-p-pe-di-granatelli-72-74-mbdewuyq,"Via P.pe di Granatelli,72/74",Palermo,,Sicilia,,38.113162994384766,13.35555362701416,Salone di bellezza,unisex,,5,76,+39 391 793 1156,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-lia-bagnera-s-r-l-s-palermo-via-uditore-ms8d1ibj,"centro estetico lia bagnera s,r.l.s.",https://www.fresha.com/a/centro-estetico-lia-bagnera-s-r-l-s-palermo-via-uditore-ms8d1ibj,Via Uditore ,Palermo,,Sicilia,,38.12770080566406,13.327567100524902,MedSpa,unisex,,4.9,123,+39 328 690 3181,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-estetico-salemarino-castellammare-del-golfo-via-marina-di-petrolo-huneooyo,Centro Estetico SaleMarino,https://www.fresha.com/a/centro-estetico-salemarino-castellammare-del-golfo-via-marina-di-petrolo-huneooyo,Via Marina di Petrolo,Castellammare del Golfo,,Sicilia,,38.02779769897461,12.884864807128906,MedSpa,unisex,,5,35,+39 0924 173 0837,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-ravasio-fabbri-milano-milan-via-dei-fabbri-24-ffymou2u,Centro Ravasio Fabbri,https://www.fresha.com/a/centro-ravasio-fabbri-milano-milan-via-dei-fabbri-24-ffymou2u,"Milán, Via dei Fabbri 24",Milano,,Lombardia,,45.45881652832031,9.178618431091309,Fisioterapia,unisex,,,,+39 347 222 5453,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,centro-ravasio-torchio-milano-via-del-torchio-3-m9255c4d,Centro Ravasio Torchio,https://www.fresha.com/a/centro-ravasio-torchio-milano-via-del-torchio-3-m9255c4d,Via del Torchio 3,Milano,,Lombardia,,45.46049880981445,9.18025016784668,Fisioterapia,unisex,,,,+39 347 222 5453,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-pleasure-crema-via-carlo-urbino-20c-rw5q4rwv,Hair Pleasure,https://www.fresha.com/a/hair-pleasure-crema-via-carlo-urbino-20c-rw5q4rwv,Via Carlo Urbino 20C,Crema,,Lombardia,,45.357017517089844,9.685125350952148,Parrucchiere,unisex,,5,25,+39 392 642 3351,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-rock-man-woman-misano-adriatico-via-dei-platani-11b-zew68bho,Hair Rock Man & Woman,https://www.fresha.com/a/hair-rock-man-woman-misano-adriatico-via-dei-platani-11b-zew68bho,Via dei Platani 11B,Misano Adriatico,,Emilia-Romagna,,43.979209899902344,12.700041770935059,Parrucchiere,unisex,,5,315,+39 391 465 9545,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-salon-assemini-via-cagliari-bn8wxact,Hair salon,https://www.fresha.com/a/hair-salon-assemini-via-cagliari-bn8wxact,Via Cagliari,Assemini,,Sardegna,,39.29282760620117,8.998923301696777,Parrucchiere,unisex,,,,+39 349 062 5184,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-salon-di-creatura-giada-modena-via-e-morselli-109-zhy286re,Hair Salon di Creatura Giada,https://www.fresha.com/a/hair-salon-di-creatura-giada-modena-via-e-morselli-109-zhy286re,Via E. Morselli 109,Modena,,Emilia-romagna,,44.645870208740234,10.942243576049805,Parrucchiere,unisex,,4.9,28,+39 348 821 6261,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-spa-prestige-taormina-via-pietro-rizzo-7-k1raocpi,Hair Spa Prestige,https://www.fresha.com/a/hair-spa-prestige-taormina-via-pietro-rizzo-7-k1raocpi,Via Pietro Rizzo 7,Taormina,,Sicilia,,37.85084915161133,15.281417846679688,Parrucchiere,unisex,,,,+39 348 680 4423,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-studios-for-men-torretta-via-guglielmo-marconi-25-j6vxsqsj,Hair Studios for men,https://www.fresha.com/a/hair-studios-for-men-torretta-via-guglielmo-marconi-25-j6vxsqsj,Via Guglielmo Marconi 25,Torretta,,Sicilia,,38.13038635253906,13.233412742614746,Parrucchiere,unisex,,,,+39 320 085 3163,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hair-style-di-carron-stefania-piombino-via-leonardo-da-vinci-u9c7rsao,Hair Style di Carron Stefania,https://www.fresha.com/a/hair-style-di-carron-stefania-piombino-via-leonardo-da-vinci-u9c7rsao,Via Leonardo Da Vinci,Piombino,,Toscana,,42.92352294921875,10.525041580200195,Parrucchiere,unisex,,,,+39 353 477 4543,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,hair-style-red-brothers-casal-di-principe-casal-di-principe-corso-umberto-i-h5lg2wev,Hair Style Red Brothers,https://www.fresha.com/a/hair-style-red-brothers-casal-di-principe-casal-di-principe-corso-umberto-i-h5lg2wev,"Casal di Principe, Corso Umberto I ",Casal Di Principe,,Campania,,41.00812911987305,14.111989974975586,Parrucchiere,unisex,,5,35,+39 324 070 7137,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hairly-beauty-concept-bergamo-via-borgo-palazzo-89-jd0d0avp,Hairly Beauty Concept,https://www.fresha.com/a/hairly-beauty-concept-bergamo-via-borgo-palazzo-89-jd0d0avp,Via Borgo Palazzo 89,Bergamo,,Lombardia,,45.69441223144531,9.688720703125,Parrucchiere,unisex,,5,2,+39 035 063 3212,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hairpro-tv-bellizzi-via-papa-pio-xi-odckimzy,HairPro.Tv,https://www.fresha.com/a/hairpro-tv-bellizzi-via-papa-pio-xi-odckimzy,Via Papa Pio XI,Bellizzi,,Campania,,40.62299728393555,14.934121131896973,Parrucchiere,unisex,,5,16,+39 375 888 8776,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hairstylist-lab-giarre-viale-don-luigi-sturzo-q57mm302,Hairstylist Lab,https://www.fresha.com/a/hairstylist-lab-giarre-viale-don-luigi-sturzo-q57mm302,Viale Don Luigi Sturzo,Giarre,,Sicilia,,37.71231460571289,15.17834758758545,Parrucchiere,unisex,,5,1227,+39 095 741 2217,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hammami-centro-benessere-e-spa-brescia-via-guido-puletti-6-tizevgal,Hammami - Centro Benessere e SPA,https://www.fresha.com/a/hammami-centro-benessere-e-spa-brescia-via-guido-puletti-6-tizevgal,Via Guido Puletti 6,Brescia,,Lombardia,,45.5188102722168,10.280118942260742,Spa e sauna,unisex,,,,+39 377 096 6340,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hanami-holistic-wellness-fontanafredda-via-friuli-6-ugbvunr6,Hanami Holistic Wellness,https://www.fresha.com/a/hanami-holistic-wellness-fontanafredda-via-friuli-6-ugbvunr6,Via Friuli 6,Fontanafredda,,Friuli-venezia Giulia,,45.97465133666992,12.5684232711792,Massaggi,unisex,,,,+39 346 735 0924,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hapax-tattoo-piercing-torino-via-santa-giulia-32-g-xkfcngma,Hapax Tattoo & Piercing,https://www.fresha.com/a/hapax-tattoo-piercing-torino-via-santa-giulia-32-g-xkfcngma,Via Santa Giulia 32/G,Torino,,Piemonte,,45.0709228515625,7.696681976318359,Tatuaggi e piercing,unisex,,,,+39 351 788 7257,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,happy-nails-ferrara-via-giuseppe-garibaldi-110-rn3pxxlf,happy nails,https://www.fresha.com/a/happy-nails-ferrara-via-giuseppe-garibaldi-110-rn3pxxlf,Via Giuseppe Garibaldi 110,Ferrara,,Emilia-romagna,,44.83720779418945,11.613088607788086,Unghie,unisex,,,,+39 339 727 1866,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,harlem-club-campania-cimitile-via-dubai-pb6y7kr2,HARLEM CLUB,https://www.fresha.com/a/harlem-club-campania-cimitile-via-dubai-pb6y7kr2,"Cimitile, Via Dubai",Campania,,Campania,,40.94297409057617,14.535116195678711,Barbiere,barber,,5,84,+39 351 260 8094,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,harmonialab-lariano-via-roma-id47q2mz,HARMÒNIALAB,https://www.fresha.com/a/harmonialab-lariano-via-roma-id47q2mz,Via Roma,Lariano,,Lazio,,41.72332763671875,12.830159187316895,Massaggi,unisex,,4.9,163,+39 06 8391 8513,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,harmony-and-beauty-portella-di-mare-portella-di-mare-via-nazionale-183-h719bpu4,harmony and beauty,https://www.fresha.com/a/harmony-and-beauty-portella-di-mare-portella-di-mare-via-nazionale-183-h719bpu4,"Portella di Mare, Via Nazionale 183",Portella Di Mare,,Sicilia,,38.07338333129883,13.458959579467773,Unghie,unisex,,,,+39 379 128 9388,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,harmony-hair-motta-visconti-via-borgomaneri-38-a4aa1jw9,Harmony Hair,https://www.fresha.com/a/harmony-hair-motta-visconti-via-borgomaneri-38-a4aa1jw9,Via Borgomaneri 38,Motta Visconti,,Lombardia,,45.288639068603516,8.991461753845215,Parrucchiere,unisex,,5,2,+39 346 008 9948,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,harmony-nails-motta-visconti-via-gigi-borgomaneri-38-l8q0shh6,Harmony Nails,https://www.fresha.com/a/harmony-nails-motta-visconti-via-gigi-borgomaneri-38-l8q0shh6,Via Gigi Borgomaneri 38,Motta Visconti,,Lombardia,,45.28767776489258,8.992481231689453,Unghie,unisex,,5,4,+39 338 440 1375,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hello-beauty-roma-roma-rome-metropolitan-city-of-rome-capital-via-di-ripetta-34-e19ht49n,Hello Beauty Roma,https://www.fresha.com/a/hello-beauty-roma-roma-rome-metropolitan-city-of-rome-capital-via-di-ripetta-34-e19ht49n,"Rome, Metropolitan City of Rome Capital, Via di Ripetta 34",Roma,,Lazio,,41.90858840942383,12.476126670837402,Unghie,unisex,,5,1,+39 392 810 3215,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hidden-beauty-castel-maggiore-via-gramsci-110-im7on91p,Hidden Beauty,https://www.fresha.com/a/hidden-beauty-castel-maggiore-via-gramsci-110-im7on91p,Via Gramsci 110,Castel Maggiore,,Emilia-Romagna,,44.573143005371094,11.361834526062012,Salone di bellezza,unisex,,5,558,+39 051 354 6062,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hidri-your-hair-parma-viale-milazzo-6-ba9fhif4,Hidri & your Hair,https://www.fresha.com/a/hidri-your-hair-parma-viale-milazzo-6-ba9fhif4,Viale Milazzo 6,Parma,,Emilia-romagna,,44.79414749145508,10.319869041442871,Barbiere,barber,,5,121,+39 327 425 6299,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,higlam-lugano-via-trevano-r77hmg1l,HiGlam,https://www.fresha.com/a/higlam-lugano-via-trevano-r77hmg1l,Via Trevano,Lugano,,Ticino,,46.01826858520508,8.956805229187012,Parrucchiere,unisex,,,,+41 76 477 71 81,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,himage-cava-de-tirreni-via-tommaso-cuomo-63-o3t8n4aw,Himage,https://www.fresha.com/a/himage-cava-de-tirreni-via-tommaso-cuomo-63-o3t8n4aw,Via Tommaso Cuomo 63,Cava De' Tirreni,,Campania,,40.70172119140625,14.705945014953613,Barbiere,barber,,,,+39 366 286 6245,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hine-barber-monterotondo-scalo-metropolitan-city-of-rome-capital-via-col-di-lana-yrc48cb5,Hine Barber,https://www.fresha.com/a/hine-barber-monterotondo-scalo-metropolitan-city-of-rome-capital-via-col-di-lana-yrc48cb5,"Metropolitan City of Rome Capital, Via Col di Lana ",Monterotondo Scalo,,Roma,,42.062679290771484,12.590461730957031,Parrucchiere,barber,,,,+39 06 8342 6136,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,holo-ink-tattoo-studio-sarzana-via-del-carmine-vug4l4o6,Holo Ink Tattoo Studio,https://www.fresha.com/a/holo-ink-tattoo-studio-sarzana-via-del-carmine-vug4l4o6,Via del Carmine,Sarzana,,Liguria,,44.11273956298828,9.957782745361328,Tatuaggi e piercing,unisex,,5,1,+39 331 354 1600,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,home-of-beauty-di-sabrina-santoro-como-via-raffaello-sanzio-17-zeweqr48,Home of beauty di Sabrina Santoro,https://www.fresha.com/a/home-of-beauty-di-sabrina-santoro-como-via-raffaello-sanzio-17-zeweqr48,Via Raffaello Sanzio 17,Como,,Lombardia,,45.80089569091797,9.058393478393555,MedSpa,unisex,,5,348,+39 349 581 0135,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,house-of-beauty-galliera-veneta-viale-venezia-30-ctztf2ht,House of Beauty,https://www.fresha.com/a/house-of-beauty-galliera-veneta-viale-venezia-30-ctztf2ht,Viale Venezia 30,Galliera Veneta,,Veneto,,45.66041946411133,11.82895565032959,Parrucchiere,unisex,,,,+39 388 167 6943,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,hs-make-up-beauty-lab-grugliasco-via-giuseppe-di-vittorio-uy1nl206,Hs Make-Up & Beauty Lab,https://www.fresha.com/a/hs-make-up-beauty-lab-grugliasco-via-giuseppe-di-vittorio-uy1nl206,Via Giuseppe di Vittorio,Grugliasco,,Piemonte,,45.05684280395508,7.619349002838135,Sopracciglia e ciglia,unisex,,5,28,+39 345 614 2736,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,i-parrucchieri-terme-vigliatore-terme-vigliatore-via-nazionale-san-biagio-nyxexkek,I Parrucchieri Terme Vigliatore,https://www.fresha.com/a/i-parrucchieri-terme-vigliatore-terme-vigliatore-via-nazionale-san-biagio-nyxexkek,Via Nazionale San Biagio ,Terme Vigliatore,,Sicilia,,38.12805938720703,15.14204216003418,Parrucchiere,unisex,,4.9,95,+39 090 369 2221,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ianniello-hair-studio-san-nicola-la-strada-via-cairoli-qsr42r82,Ianniello Hair Studio,https://www.fresha.com/a/ianniello-hair-studio-san-nicola-la-strada-via-cairoli-qsr42r82,Via Cairoli,San Nicola La Strada,,Campania,,41.04927062988281,14.326485633850098,Barbiere,barber,,,,+39 333 467 1808,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,ica-hair-styling-sassari-via-francesco-muroni-10-lywdhjs7,ICA Hair Styling,https://www.fresha.com/a/ica-hair-styling-sassari-via-francesco-muroni-10-lywdhjs7,Via Francesco Muroni 10,Sassari,,Sardegna,,40.72150421142578,8.559894561767578,Parrucchiere,unisex,,,,+39 347 866 9066,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ice-hair-man-lab-senigallia-province-of-ancona-via-mastai-sjegqgzn,ICE Hair Man Lab,https://www.fresha.com/a/ice-hair-man-lab-senigallia-province-of-ancona-via-mastai-sjegqgzn,"Province of Ancona, Via Mastai",Senigallia,,Marche,,43.71381378173828,13.218865394592285,Barbiere,barber,,,,+39 377 480 6059,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,icona-di-adriana-molinaro-modena-via-pietro-giardini-468-gusrveyr,Icona Di Adriana Molinaro,https://www.fresha.com/a/icona-di-adriana-molinaro-modena-via-pietro-giardini-468-gusrveyr,Via Pietro Giardini 468,Modena,,Emilia-romagna,,44.635459899902344,10.903285026550293,Parrucchiere,unisex,,,,+39 059 396 8735,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ve-cos-beauty-rooms-pescara-via-davalos-via-fernando-francesco-davalos-42-44-l0kq5rmt,VE.COS -  Beauty Rooms,https://www.fresha.com/a/ve-cos-beauty-rooms-pescara-via-davalos-via-fernando-francesco-davalos-42-44-l0kq5rmt,"Via d'Avalos, Via Fernando Francesco d'Avalos 42/44",Pescara,,Abruzzo,,42.45970916748047,14.22558307647705,Salone di bellezza,unisex,,,,+39 351 431 8355,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,venere-parrucchieri-alghero-via-xx-settembre-gxznaixa,Venere Parrucchieri,https://www.fresha.com/a/venere-parrucchieri-alghero-via-xx-settembre-gxznaixa,Via XX Settembre,Alghero ,,Sassari,,40.56028747558594,8.323433876037598,Parrucchiere,unisex,,,,+39 350 002 6028,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,verona-cc-adigeo-little-italy-barbershop-verona-via-delle-nazioni-viale-delle-nazioni-1-b2mmkwgn,Verona - cc Adigeo | Little Italy Barbershop,https://www.fresha.com/a/verona-cc-adigeo-little-italy-barbershop-verona-via-delle-nazioni-viale-delle-nazioni-1-b2mmkwgn,"Via delle Nazioni, Viale delle Nazioni 1",Verona,,Veneto,,45.40599822998047,10.976691246032715,Barbiere,barber,,5,1932,+39 045 582671,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,verona-cc-le-corti-venete-little-italy-barbershop-veneto-san-martino-buon-albergo-viale-del-commercio-1-wapshfiz,Verona - cc Le Corti Venete | Little Italy Barbershop,https://www.fresha.com/a/verona-cc-le-corti-venete-little-italy-barbershop-veneto-san-martino-buon-albergo-viale-del-commercio-1-wapshfiz,"San Martino Buon Albergo, Viale del Commercio 1",Veneto,,Veneto,,45.40963363647461,11.088854789733887,Barbiere,barber,,4.9,1398,+39 045 786 0037,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,verve-men-salon-selargius-via-federico-confalonieri-9a-zrno7qqo,Verve Men Salon,https://www.fresha.com/a/verve-men-salon-selargius-via-federico-confalonieri-9a-zrno7qqo,Via Federico Confalonieri 9a,Selargius,,Sardegna,,39.2535285949707,9.165907859802246,Barbiere,barber,,,,+39 346 816 8393,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,viktoria-litvinava-latina-via-priverno-y19syoto,Viktoria Litvinava,https://www.fresha.com/a/viktoria-litvinava-latina-via-priverno-y19syoto,Via Priverno,Latina,,Lazio,,41.463539123535156,12.903888702392578,Sopracciglia e ciglia,unisex,,,,+39 392 396 0468,,fresha,ok,2026-06-02T12:56:20Z,barber
