venue_id,venue_name,venue_url,menu_url,address,city,latitude,longitude,categories,price_tier,rating,opening_hours,extraction_status,source_provider,retrieved_at
YDaIfkwBJ,Pizza Biscottata Gourmet,https://www.mycia.it/menu/milano/pizza-biscottata-gourmet-YDaIfkwBJ,https://www.mycia.it/menu/milano/pizza-biscottata-gourmet-YDaIfkwBJ,"Via Carlo Pisacane, 55-57, Milano, Milano, Italia",Milano,45.4736683,9.2108914,Pizzeria,€€€,,Lunedì Chiuso | Martedì 12:30 - 14:00 / 19:00 - 22:30 | Mercoledì 12:30 - 14:00 / 19:00 - 22:30 | Giovedì 12:30 - 14:00 / 19:00 - 22:30 | Venerdì 12:30 - 14:00 / 19:00 - 22:30 | Sabato 12:00 - 14:30 / 19:00 - 22:30 | Domenica 12:00 - 14:30 / 19:00 - 22:30,filtered_out,mycia,2026-05-30T17:30:59.210916+00:00
LLdpyXuha,PIZZA FEST,https://www.mycia.it/menu/milano/pizza-fest-LLdpyXuha,https://www.mycia.it/menu/milano/pizza-fest-LLdpyXuha,"Via Torino, 73, Milano, MI, Italia",Milano,45.4605017,9.182129,Pizzeria,€,,Lunedì 12:00 - 23:15 | Martedì 12:00 - 23:15 | Mercoledì 12:00 - 23:15 | Giovedì 12:00 - 23:15 | Venerdì 12:00 - 23:15 | Sabato 12:00 - 23:30 | Domenica 12:00 - 23:30,filtered_out,mycia,2026-05-30T17:31:00.748177+00:00
8ebf3697e,Pizza Garage Express,https://www.mycia.it/menu/milano/pizza-garage-express-8ebf3697e,https://www.mycia.it/menu/milano/pizza-garage-express-8ebf3697e,"Via Napo Torriani, 27, 20124 Milano MI, Italia",Milano,45.4832249,9.2028266,Pizzeria,€€,,Lunedì 18:00 - 23:00 | Martedì 18:00 - 23:00 | Mercoledì 18:00 - 23:00 | Giovedì 18:00 - 23:00 | Venerdì 18:00 - 23:00 | Sabato 18:00 - 23:00 | Domenica 18:00 - 23:00,filtered_out,mycia,2026-05-30T17:31:02.294125+00:00
VxYtzoPUf,Pizza Party,https://www.mycia.it/menu/milano/pizza-party-VxYtzoPUf,https://www.mycia.it/menu/milano/pizza-party-VxYtzoPUf,"Piazza Artigianato, 20138 Milano, MI, Italia",Milano,45.461402,9.2441534,Pizzeria,€,,Lunedì 11:30 - 14:30 / 18:00 - 22:00 | Martedì 11:30 - 14:30 / 18:00 - 22:00 | Mercoledì 11:30 - 14:30 / 18:00 - 22:00 | Giovedì 11:30 - 14:30 / 18:00 - 22:00 | Venerdì 11:30 - 14:30 / 18:00 - 22:30 | Sabato 11:30 - 14:30 / 18:00 - 22:30 | Domenica 18:00 - 22:30,filtered_out,mycia,2026-05-30T17:31:03.841250+00:00
3mPOYyaw7,PIZZABIO,https://www.mycia.it/menu/milano/pizzabio-3mPOYyaw7,https://www.mycia.it/menu/milano/pizzabio-3mPOYyaw7,"Via degli Arcimboldi, 5, Milano, MI, Italia",Milano,45.4618509,9.1867138,Pizzeria,€€,,Lunedì 12:00 - 15:30 / 19:00 - 23:00 | Martedì Chiuso | Mercoledì 12:00 - 15:30 / 19:00 - 23:00 | Giovedì 12:00 - 15:30 / 19:00 - 23:00 | Venerdì 12:00 - 15:00 / 19:00 - 23:00 | Sabato 12:00 - 15:00 / 19:00 - 23:00 | Domenica 12:00 - 15:00 / 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:31:05.379991+00:00
UgGWq2gI9,Pizzeria Aladino,https://www.mycia.it/menu/milano/pizzeria-aladino-UgGWq2gI9,https://www.mycia.it/menu/milano/pizzeria-aladino-UgGWq2gI9,"Viale Certosa, 117, Milano, 20151",Milano,45.494741,9.1408249,"Pizzeria, Ristorante",€,,Lunedì 11:00 - 22:00 | Martedì 11:00 - 22:00 | Mercoledì 11:00 - 22:00 | Giovedì 11:00 - 22:00 | Venerdì 11:00 - 22:00 | Sabato 11:00 - 22:00 | Domenica 11:00 - 22:00,filtered_out,mycia,2026-05-30T17:31:06.938216+00:00
vNn1HEnwS,Pizzeria Assaje,https://www.mycia.it/menu/milano/pizzeria-assaje-vNn1HEnwS,https://www.mycia.it/menu/milano/pizzeria-assaje-vNn1HEnwS,"Via Traù, 2, 20159 Milano, Milano MI, Italia",Milano,45.4898736,9.1895687,Pizzeria,€€,,Lunedì 12:00 - 15:30 / 19:00 - 00:00 | Martedì 12:00 - 15:30 / 19:00 - 00:00 | Mercoledì 12:00 - 15:30 / 19:00 - 00:00 | Giovedì 12:00 - 15:30 / 19:00 - 00:00 | Venerdì 12:00 - 15:30 / 19:00 - 00:00 | Sabato 12:00 - 15:30 / 19:00 - 00:00 | Domenica 12:00 - 15:30 / 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:31:08.482987+00:00
LlXA2BrIz,Pizzeria da Giuliano,https://www.mycia.it/menu/milano/pizzeria-da-giuliano-LlXA2BrIz,https://www.mycia.it/menu/milano/pizzeria-da-giuliano-LlXA2BrIz,"Via Paolo Sarpi, 60, 20154 Milano, Milano, Italia",Milano,45.4810742,9.1711028,Pizzeria,€,,Lunedì Chiuso | Martedì 12:00 - 14:30 / 19:00 - 23:00 | Mercoledì 12:00 - 14:30 / 19:00 - 23:00 | Giovedì 12:00 - 14:30 / 19:00 - 23:00 | Venerdì 12:00 - 14:30 / 19:00 - 23:00 | Sabato 12:00 - 14:30 / 19:00 - 23:30 | Domenica 12:00 - 14:30 / 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:31:10.024119+00:00
z6MhHXtTT,Pizzeria da Lioniello,https://www.mycia.it/menu/milano/pizzeria-da-lioniello-z6MhHXtTT,https://www.mycia.it/menu/milano/pizzeria-da-lioniello-z6MhHXtTT,"Via Friuli, 46, 20135 Milano MI, Italy",Milano,45.4544347,9.2135905,,€€,,,no_category,mycia,2026-05-30T17:31:11.558082+00:00
0LB8nQuau,Pizzeria da Renzo e Lucia,https://www.mycia.it/menu/milano/pizzeria-da-renzo-e-lucia-0LB8nQuau,https://www.mycia.it/menu/milano/pizzeria-da-renzo-e-lucia-0LB8nQuau,"Viale Tunisia, 1, Milano, MI, Italia",Milano,45.47671,9.206385,Ristorante Pizzeria,€€,,Lunedì 12:00 - 23:30 | Martedì 12:00 - 23:30 | Mercoledì 12:00 - 23:30 | Giovedì 12:00 - 23:30 | Venerdì 12:00 - 23:30 | Sabato 12:00 - 23:30 | Domenica 12:30 - 23:00,filtered_out,mycia,2026-05-30T17:31:13.111049+00:00
PA1V62eoJ,Pizzeria del Ticinese,https://www.mycia.it/menu/milano/pizzeria-del-ticinese-PA1V62eoJ,https://www.mycia.it/menu/milano/pizzeria-del-ticinese-PA1V62eoJ,"Corso di Porta Ticinese, 65, 20123 Milano, Italia",Milano,45.456921,9.1809426,Pizzeria,€,,Lunedì 12:00 - 15:00 / 18:00 - 00:00 | Martedì 12:00 - 15:00 / 18:00 - 00:00 | Mercoledì 12:00 - 15:00 / 18:00 - 00:00 | Giovedì 12:00 - 15:00 / 18:00 - 00:00 | Venerdì 00:00 - 00:00 / 12:00 - 00:00 | Sabato 00:00 - 00:00 / 12:00 - 00:00 | Domenica 00:00 - 00:00 / 12:00 - 00:00,filtered_out,mycia,2026-05-30T17:31:14.648960+00:00
XXRSAve4H,pizzeria naturale,https://www.mycia.it/menu/milano/pizzeria-naturale-XXRSAve4H,https://www.mycia.it/menu/milano/pizzeria-naturale-XXRSAve4H,"Via Gaetano de Castillia, 24, Milano, MI, Italia",Milano,45.485652,9.1922087,"Pizzeria, Ristorante",€€,,Lunedì 12:00 - 15:00 / 19:30 - 23:30 | Martedì 12:00 - 15:00 / 19:30 - 23:30 | Mercoledì 12:00 - 15:00 / 19:30 - 23:30 | Giovedì 12:00 - 15:00 / 19:30 - 23:30 | Venerdì 12:00 - 15:00 / 19:30 - 23:30 | Sabato 12:00 - 15:00 / 19:30 - 23:30 | Domenica 12:00 - 15:00 / 19:30 - 23:30,filtered_out,mycia,2026-05-30T17:31:16.190076+00:00
QXA0xOW9M,Pizzeria O'Vesuvio,https://www.mycia.it/menu/milano/pizzeria-o-vesuvio-QXA0xOW9M,https://www.mycia.it/menu/milano/pizzeria-o-vesuvio-QXA0xOW9M,"Via Ravenna, 2, Milano, MI, Italia",Milano,45.4363226,9.2178066,Pizzeria,€,,Lunedì 19:00 - 22:30 | Martedì 12:00 - 14:30 / 19:00 - 22:30 | Mercoledì 12:00 - 14:30 / 19:00 - 22:30 | Giovedì 12:00 - 14:30 / 19:00 - 22:30 | Venerdì 12:00 - 14:30 / 19:00 - 22:30 | Sabato 12:00 - 14:30 / 19:00 - 22:30 | Domenica 19:00 - 22:30,filtered_out,mycia,2026-05-30T17:31:17.729211+00:00
DCZP2Y3ot,Pizzeria Ristorante Del Ponte,https://www.mycia.it/menu/milano/pizzeria-ristorante-del-ponte-DCZP2Y3ot,https://www.mycia.it/menu/milano/pizzeria-ristorante-del-ponte-DCZP2Y3ot,"Via Pier Candido Decembrio, 26, Milano, MI, Italia",Milano,45.4482283,9.2163958,"Pizzeria, Ristorante",€€€,,Lunedì 12:00 - 15:00 / 19:00 - 01:00 | Martedì 12:00 - 15:00 / 19:00 - 01:00 | Mercoledì 12:00 - 15:00 / 19:00 - 01:00 | Giovedì 12:00 - 15:00 / 19:00 - 01:00 | Venerdì 12:00 - 15:00 / 19:00 - 01:00 | Sabato 12:00 - 15:00 / 19:00 - 01:00 | Domenica 12:00 - 15:00 / 19:00 - 01:00,filtered_out,mycia,2026-05-30T17:31:19.274229+00:00
bWJBKeKim,Pizzeria Susa,https://www.mycia.it/menu/milano/pizzeria-susa-bWJBKeKim,https://www.mycia.it/menu/milano/pizzeria-susa-bWJBKeKim,"Piazzale Susa, 7, 20133 Milano MI, Italy",Milano,45.4687085,9.2234423,,€€,,,no_category,mycia,2026-05-30T17:31:20.813996+00:00
aeb5eddf7,Pizzikotto,https://www.mycia.it/menu/milano/pizzikotto-aeb5eddf7,https://www.mycia.it/menu/milano/pizzikotto-aeb5eddf7,"Piazza Melozzo da Forlì, 2, 20148 Milano MI, Italia",Milano,45.4682983,9.1302188,"Pizzeria, Ristorante",€€,,Lunedì 12:00 - 15:00 | Martedì 12:00 - 15:00 | Mercoledì 12:00 - 15:00 | Giovedì 12:00 - 15:00 | Venerdì 12:00 - 15:00 | Sabato 12:00 - 15:00 | Domenica 12:00 - 15:00,filtered_out,mycia,2026-05-30T17:31:22.366124+00:00
e86e8a5ee,Pizzikotto,https://www.mycia.it/menu/milano/pizzikotto-e86e8a5ee,https://www.mycia.it/menu/milano/pizzikotto-e86e8a5ee,"Via Edmondo de Amicis, 25, 20123 Milano MI, Italia",Milano,45.4582745,9.1781894,"Pizzeria, Ristorante",€€,,Lunedì 12:00 - 15:00 / 19:00 - 23:00 | Martedì 12:00 - 15:00 / 19:00 - 23:00 | Mercoledì 12:00 - 15:00 / 19:00 - 23:00 | Giovedì 12:00 - 15:00 / 19:00 - 23:00 | Venerdì 12:00 - 15:00 / 19:00 - 00:00 | Sabato 12:00 - 15:00 / 18:30 - 00:00 | Domenica 12:00 - 15:00 / 18:30 - 23:00,filtered_out,mycia,2026-05-30T17:31:23.915465+00:00
fLuEUQnLa,Podkova,https://www.mycia.it/menu/milano/podkova-fLuEUQnLa,https://www.mycia.it/menu/milano/podkova-fLuEUQnLa,"Via della Chiesa Rossa, 25, Milano, MI, Italia",Milano,45.4337491,9.1740668,Ristorante,€€€,,Lunedì Chiuso | Martedì 19:00 - 00:00 | Mercoledì 19:00 - 00:00 | Giovedì 19:00 - 00:00 | Venerdì 19:00 - 00:00 | Sabato 19:00 - 00:00 | Domenica 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:31:25.459120+00:00
AdxH92fwX,Poké Ohana,https://www.mycia.it/menu/milano/poke-ohana-AdxH92fwX,https://www.mycia.it/menu/milano/poke-ohana-AdxH92fwX,"Piazza Giuseppe Grandi, 22, Milano, MI, Italia",Milano,45.4618098,9.221318,Ristorante,€,,Lunedì 11:00 - 15:00 / 18:30 - 23:00 | Martedì 11:00 - 15:00 / 18:30 - 23:00 | Mercoledì 11:00 - 15:00 / 18:30 - 23:00 | Giovedì 11:00 - 15:00 / 18:30 - 23:00 | Venerdì 11:00 - 15:00 / 18:30 - 23:00 | Sabato 11:00 - 15:00 / 19:00 - 00:00 | Domenica 11:00 - 15:00 / 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:31:26.999953+00:00
hZmbrI617,Poke Wow - Bicocca,https://www.mycia.it/menu/milano/poke-wow-bicocca-hZmbrI617,https://www.mycia.it/menu/milano/poke-wow-bicocca-hZmbrI617,"Via Privata Giuseppe Ugolini, 3, Milano, MI, Italia",Milano,45.504446,9.2053558,"Fast-Food, Ristorante",€,,Lunedì 11:30 - 14:45 / 18:30 - 22:45 | Martedì 11:30 - 14:45 / 18:30 - 22:45 | Mercoledì 11:30 - 14:45 / 18:30 - 22:45 | Giovedì 11:30 - 14:45 / 18:30 - 22:45 | Venerdì 11:30 - 14:45 / 18:30 - 22:45 | Sabato 11:30 - 14:45 / 18:30 - 22:45 | Domenica 11:30 - 14:45 / 18:30 - 22:45,filtered_out,mycia,2026-05-30T17:31:28.536917+00:00
nD3JO76PZ,Poke Wow - Solari,https://www.mycia.it/menu/milano/poke-wow-solari-nD3JO76PZ,https://www.mycia.it/menu/milano/poke-wow-solari-nD3JO76PZ,"Via Andrea Solari, 43, 20144 Milano, MI, Italia",Milano,45.4528768,9.1561487,"Fast-Food, Ristorante",€,,Lunedì 09:00 - 21:00 | Martedì 09:00 - 21:00 | Mercoledì 09:00 - 21:00 | Giovedì 09:00 - 21:00 | Venerdì 09:00 - 21:00 | Sabato 09:00 - 21:00 | Domenica 09:00 - 21:00,filtered_out,mycia,2026-05-30T17:31:30.076827+00:00
txre6Vpjg,Pokeria by NIMA,https://www.mycia.it/menu/milano/pokeria-by-nima-txre6Vpjg,https://www.mycia.it/menu/milano/pokeria-by-nima-txre6Vpjg,"Corso San Gottardo, 14, Milano, MI, Italia",Milano,45.4505216,9.179594,Ristorante,€€,,Lunedì 12:00 - 15:30 / 18:00 - 23:00 | Martedì 12:00 - 15:30 / 18:00 - 23:00 | Mercoledì 12:00 - 15:30 / 18:00 - 23:00 | Giovedì 12:00 - 15:30 / 18:00 - 23:00 | Venerdì 12:00 - 15:30 / 18:00 - 23:00 | Sabato 12:00 - 15:30 / 18:00 - 23:00 | Domenica 12:00 - 15:30 / 18:00 - 23:00,filtered_out,mycia,2026-05-30T17:31:31.615989+00:00
WWoc70LbL,Poku by Bomaki,https://www.mycia.it/menu/milano/poku-by-bomaki-WWoc70LbL,https://www.mycia.it/menu/milano/poku-by-bomaki-WWoc70LbL,"Corso Sempione, 12, 20154 Milano, MI, Italia",Milano,45.4777276,9.1701917,Ristorante,€€,,Lunedì 12:30 - 15:00 / 19:30 - 23:00 | Martedì 12:30 - 15:00 / 19:30 - 23:00 | Mercoledì 12:30 - 15:00 / 19:30 - 23:00 | Giovedì 12:30 - 15:00 / 19:30 - 23:00 | Venerdì 12:30 - 15:00 / 19:30 - 23:00 | Sabato 12:30 - 15:00 / 19:30 - 23:00 | Domenica 12:30 - 15:00 / 19:30 - 23:00,filtered_out,mycia,2026-05-30T17:31:33.181809+00:00
nmOw9o255,Ponte rosso,https://www.mycia.it/menu/milano/ponte-rosso-nmOw9o255,https://www.mycia.it/menu/milano/ponte-rosso-nmOw9o255,"Ripa di Porta Ticinese, 23, 20143 Milano, MI, Italia",Milano,45.4516745,9.1754201,Trattoria,€€,,Lunedì 12:30 - 15:00 / 19:30 - 23:30 | Martedì 12:30 - 15:00 / 19:30 - 23:30 | Mercoledì 12:30 - 15:00 / 19:30 - 23:30 | Giovedì 12:30 - 15:00 / 19:30 - 23:30 | Venerdì 12:30 - 15:00 / 19:30 - 23:30 | Sabato 12:30 - 15:00 / 19:30 - 23:30 | Domenica 00:00 - 00:00 / 12:30 - 15:30,filtered_out,mycia,2026-05-30T17:31:34.729016+00:00
xA192A3b7,PORTAMIVIA SRLS,https://www.mycia.it/menu/milano/portamivia-srls-xA192A3b7,https://www.mycia.it/menu/milano/portamivia-srls-xA192A3b7,"Via Fratelli Castiglioni, 6, Milano, MI, Italia",Milano,45.482995,9.189746,"Bar, Cafè, Self-Service",€,,Lunedì 08:00 - 18:00 | Martedì 08:00 - 18:00 | Mercoledì 08:00 - 18:00 | Giovedì 08:00 - 18:00 | Venerdì 08:00 - 18:00 | Sabato Chiuso | Domenica Chiuso,ok_no_menu,mycia,2026-05-30T17:31:36.579083+00:00
9hANxxASo,Putea Sfizioteca Salentina,https://www.mycia.it/menu/milano/putea-sfizioteca-salentina-9hANxxASo,https://www.mycia.it/menu/milano/putea-sfizioteca-salentina-9hANxxASo,"Corso Indipendenza, 12, Milano, MI, Italia",Milano,45.4675315,9.2126383,"Bar, CASUAL COCKTAIL BAR",€€,,Lunedì 08:00 - 23:00 | Martedì 08:00 - 23:00 | Mercoledì 08:00 - 23:00 | Giovedì 08:00 - 23:00 | Venerdì 08:00 - 23:00 | Sabato 09:00 - 23:00 | Domenica 09:00 - 23:00,ok_with_menu,mycia,2026-05-30T17:31:38.124157+00:00
ofTgZ0tKj,Quei due...,https://www.mycia.it/menu/milano/quei-due-ofTgZ0tKj,https://www.mycia.it/menu/milano/quei-due-ofTgZ0tKj,"Via Pietro Custodi, 14, Milano, MI, Italia",Milano,45.4505682,9.1820559,"Pizzeria, Ristorante",€€,,Lunedì Chiuso | Martedì 19:30 - 00:00 | Mercoledì 19:30 - 00:00 | Giovedì 19:30 - 00:00 | Venerdì 19:30 - 00:00 | Sabato 19:30 - 00:00 | Domenica 19:30 - 00:00,filtered_out,mycia,2026-05-30T17:31:39.675614+00:00
92ajLrxxT,Raboucer,https://www.mycia.it/menu/milano/raboucer-92ajLrxxT,https://www.mycia.it/menu/milano/raboucer-92ajLrxxT,"Via Gian Giacomo Mora, 3, Milan, Metropolitan City of Milan, Italy",Milano,45.4589929,9.1787836,Cocktail Bar,€€,,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 02:00,ok_with_menu,mycia,2026-05-30T17:31:41.209886+00:00
YTgreB1of,Radetzky Cafe,https://www.mycia.it/menu/milano/radetzky-cafe-YTgreB1of,https://www.mycia.it/menu/milano/radetzky-cafe-YTgreB1of,"Corso Garibaldi, 105, 20121 Milano, MI, Italia",Milano,45.4785043,9.1848669,"Cafè, Ristorante",€€,,Lunedì 08:00 - 01:30 | Martedì 08:00 - 01:30 | Mercoledì 08:00 - 01:30 | Giovedì 08:00 - 02:00 | Venerdì 08:00 - 02:00 | Sabato 08:00 - 02:00 | Domenica 08:00 - 01:30,filtered_out,mycia,2026-05-30T17:31:42.830665+00:00
dZuACSQPw,Radicetonda,https://www.mycia.it/menu/milano/radicetonda-dZuACSQPw,https://www.mycia.it/menu/milano/radicetonda-dZuACSQPw,"Via Lazzaro Spallanzani, 16, 20129 Milano, Milan, Italie",Milano,45.4759495,9.2075483,Ristorante,€€,,Lunedì 08:30 - 23:00 | Martedì 08:30 - 23:00 | Mercoledì 08:30 - 23:00 | Giovedì 08:30 - 23:00 | Venerdì 08:30 - 23:00 | Sabato 08:30 - 23:00 | Domenica 08:30 - 23:00,filtered_out,mycia,2026-05-30T17:31:44.369322+00:00
FMhhk6Tq0,Rangoli ristorante indiano,https://www.mycia.it/menu/milano/rangoli-ristorante-indiano-FMhhk6Tq0,https://www.mycia.it/menu/milano/rangoli-ristorante-indiano-FMhhk6Tq0,"Via Solferino, 36, 20121 Milano, MI, Italia",Milano,45.4776165,9.1880697,Ristorante,€€,,Lunedì 12:15 - 14:45 / 19:15 - 23:15 | Martedì 12:15 - 14:45 / 19:15 - 23:15 | Mercoledì 12:15 - 14:45 / 19:15 - 23:15 | Giovedì 12:15 - 14:45 / 19:15 - 23:15 | Venerdì 12:15 - 14:45 / 19:15 - 23:15 | Sabato 12:15 - 14:45 / 19:15 - 23:15 | Domenica 12:15 - 14:45 / 19:15 - 23:15,filtered_out,mycia,2026-05-30T17:31:45.910307+00:00
tIRGsyFvX,Ratatouille Personal Chef,https://www.mycia.it/menu/milano/ratatouille-personal-chef-tIRGsyFvX,https://www.mycia.it/menu/milano/ratatouille-personal-chef-tIRGsyFvX,"Navigli, Milan, Italie",Milano,45.4477479,9.1696288,Ristorante,€,,Lunedì 09:00 - 00:00 | Martedì 09:00 - 00:00 | Mercoledì 09:00 - 00:00 | Giovedì 09:00 - 00:00 | Venerdì 09:00 - 00:00 | Sabato 09:00 - 00:00 | Domenica 09:00 - 00:00,filtered_out,mycia,2026-05-30T17:31:47.448042+00:00
NC1dcGIrz,Rembrandt Ristorante,https://www.mycia.it/menu/milano/rembrandt-ristorante-NC1dcGIrz,https://www.mycia.it/menu/milano/rembrandt-ristorante-NC1dcGIrz,"Via Rembrandt, 27, 20146 Milano MI, Italy",Milano,45.4669813,9.135702,,€€,,,no_category,mycia,2026-05-30T17:31:48.987422+00:00
QmbM2aswF,Restaurant Wen Xiang,https://www.mycia.it/menu/milano/restaurant-wen-xiang-QmbM2aswF,https://www.mycia.it/menu/milano/restaurant-wen-xiang-QmbM2aswF,"Via Vodice, 5, 20148 Milano, Milano MI, Italia",Milano,45.4747918,9.1419354,Sushi,€,,Lunedì 12:15 - 15:00 | Martedì 12:15 - 15:00 / 19:00 - 23:00 | Mercoledì 12:15 - 15:00 / 19:00 - 23:00 | Giovedì 12:15 - 15:00 / 19:00 - 23:00 | Venerdì 12:15 - 15:00 / 19:00 - 23:00 | Sabato 12:15 - 15:00 / 19:00 - 23:00 | Domenica 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:31:50.536428+00:00
FqyqXsLcg,Riccone,https://www.mycia.it/menu/milano/riccone-FqyqXsLcg,https://www.mycia.it/menu/milano/riccone-FqyqXsLcg,"Via Ernesto Breda, 144, 20126 Milano MI, Italy",Milano,45.5180182,9.2208638,,€€,,,no_category,mycia,2026-05-30T17:31:52.070863+00:00
nD2AmZRXG,RIGONI DI ASIAGO,https://www.mycia.it/menu/milano/rigoni-di-asiago-nD2AmZRXG,https://www.mycia.it/menu/milano/rigoni-di-asiago-nD2AmZRXG,"Via Michelangelo Buonarroti, 15, Milano, MI, Italia",Milano,45.4685685,9.154957,Bar,€€€,,Lunedì 07:30 - 20:30 | Martedì 07:30 - 20:30 | Mercoledì 07:30 - 20:30 | Giovedì 07:30 - 20:30 | Venerdì 07:30 - 20:30 | Sabato 07:30 - 20:30 | Domenica 07:30 - 20:30,ok_with_menu,mycia,2026-05-30T17:31:53.610514+00:00
9C6BbiB4Q,Rinaldini Milano Scala,https://www.mycia.it/menu/milano/rinaldini-milano-scala-9C6BbiB4Q,https://www.mycia.it/menu/milano/rinaldini-milano-scala-9C6BbiB4Q,"Via Santa Margherita, 16, 20121 Milano, MI, Italia",Milano,45.4663175,9.189046,"Pasticceria, Tavola Calda",€€,,Lunedì 08:00 - 19:00 | Martedì 08:00 - 19:00 | Mercoledì 08:00 - 19:00 | Giovedì 08:00 - 19:00 | Venerdì 08:00 - 19:00 | Sabato 10:00 - 17:00 | Domenica 10:00 - 17:00,filtered_out,mycia,2026-05-30T17:31:55.158513+00:00
c29a7529b,Risoelatte,https://www.mycia.it/menu/milano/risoelatte-c29a7529b,https://www.mycia.it/menu/milano/risoelatte-c29a7529b,"Via Manfredo Camperio, 6, 20123 Milano MI, Italia",Milano,45.4664281,9.1833402,Ristorante,€€,,Lunedì 12:30 - 14:30 / 19:30 - 22:30 | Martedì 12:30 - 14:30 / 19:30 - 22:30 | Mercoledì 12:30 - 14:30 / 19:30 - 22:30 | Giovedì 12:30 - 14:30 / 19:30 - 22:30 | Venerdì 12:30 - 14:30 / 19:30 - 22:30 | Sabato 12:30 - 14:30 / 19:30 - 22:30 | Domenica 12:30 - 14:30 / 19:30 - 22:30,filtered_out,mycia,2026-05-30T17:31:56.693074+00:00
w6N2JEiTh,RISTODIX s.r.l.,https://www.mycia.it/menu/milano/ristodix-s-r-l-w6N2JEiTh,https://www.mycia.it/menu/milano/ristodix-s-r-l-w6N2JEiTh,"Viale Sarca, 336 Milano MI",Milano,,,Ristorante,€€,,Lunedì 09:00 - 14:00 / 18:00 - 23:00 | Martedì 09:00 - 14:00 / 18:00 - 23:00 | Mercoledì 09:00 - 14:00 / 18:00 - 23:00 | Giovedì 09:00 - 14:00 / 18:00 - 23:00 | Venerdì 09:00 - 14:00 / 18:00 - 23:00 | Sabato 09:00 - 14:00 / 18:00 - 23:00 | Domenica 09:00 - 14:00 / 18:00 - 23:00,filtered_out,mycia,2026-05-30T17:31:58.240592+00:00
3ycHqB8BN,RISTORANTE & CLUB,https://www.mycia.it/menu/milano/ristorante-club-3ycHqB8BN,https://www.mycia.it/menu/milano/ristorante-club-3ycHqB8BN,"Via Arcangelo Corelli, 62, 20134 Milano, MI, Italia",Milano,45.4707387,9.2551521,Ristorante,€€€,,Lunedì Chiuso | Martedì Chiuso | Mercoledì Chiuso | Giovedì Chiuso | Venerdì 19:30 - 04:00 | Sabato 19:30 - 04:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:31:59.784421+00:00
J2QICyxF8,Ristorante Arya,https://www.mycia.it/menu/milano/ristorante-arya-J2QICyxF8,https://www.mycia.it/menu/milano/ristorante-arya-J2QICyxF8,"Via Alberico Albricci, 24, Milano, Milano Milano, Italia",Milano,45.4606333,9.190798,Ristorante,€€€,,Lunedì 19:00 - 23:00 | Martedì 19:00 - 23:00 | Mercoledì 19:00 - 23:00 | Giovedì 19:00 - 23:00 | Venerdì 19:00 - 23:00 | Sabato 19:00 - 23:00 | Domenica 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:32:01.323559+00:00
Q0uk32Fny,Ristorante Catalana,https://www.mycia.it/menu/milano/ristorante-catalana-Q0uk32Fny,https://www.mycia.it/menu/milano/ristorante-catalana-Q0uk32Fny,"Via Volturno, 31, Milano, MI, Italia",Milano,45.4869737,9.1912029,Ristorante,€€,,Lunedì Chiuso | Martedì 12:00 - 15:00 / 19:00 - 00:00 | Mercoledì 12:00 - 15:00 / 19:00 - 00:00 | Giovedì 12:00 - 15:00 / 19:00 - 00:00 | Venerdì 12:00 - 15:00 / 19:00 - 00:00 | Sabato 12:00 - 15:00 / 19:00 - 00:00 | Domenica 12:00 - 15:00 / 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:32:02.870471+00:00
Imq4hqVAt,Ristorante Cracco,https://www.mycia.it/menu/milano/ristorante-cracco-Imq4hqVAt,https://www.mycia.it/menu/milano/ristorante-cracco-Imq4hqVAt,"Corso Vittorio Emanuele II, 20121 Milano, MI, Italia",Milano,45.4654038,9.1953883,Ristorante,€€€€,,Lunedì 19:30 - 22:00 | Martedì 12:30 - 15:00 / 19:30 - 22:00 | Mercoledì 12:30 - 15:00 / 19:30 - 22:00 | Giovedì 12:30 - 15:00 / 19:30 - 22:00 | Venerdì 12:30 - 15:00 / 19:30 - 22:00 | Sabato 19:30 - 22:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:32:04.411445+00:00
