name,lat,lon,amenity,cuisine,website,phone
Hua Nan,45.4668831,9.1455736,restaurant,chinese,,
Bar Sesto,45.4668629,9.145756,cafe,,,
Il BonBon,45.4668002,9.1466156,restaurant,sushi,,
Sant'Ambrogio,45.4588283,9.1634698,restaurant,pizza;grill,http://www.ristorantesantambrogio.com/,+39 02 36563630
Passalacqua,45.475856,9.1940247,cafe,,,
Pitador,45.4531572,9.1797425,restaurant,lebanese,https://www.pitador.it/,
La Magolfa & Go,45.4531495,9.1793885,restaurant,pizza,,+390249694048
Zaia,45.4531436,9.179053,restaurant,,https://zaia-milano.it/,+39 02 89415901
Tigella's,45.4546627,9.1754482,restaurant,,https://tigellas.it/,
Kanpai,45.4733569,9.2096534,restaurant,japanese,https://www.kanpaimilano.it/,+39 02 38269862
Polpo,45.4732196,9.2095048,restaurant,fish,https://www.polpopesce.it/,+39 02 84572974
Love Bar,45.4728292,9.2097254,bar,,,
Røst,45.4725449,9.2098829,restaurant,,https://www.rostmilano.com/,
Pizza e sfizio,45.4934602,9.1954666,restaurant,,,
El Pollo Gordo,45.5042344,9.1803006,restaurant,peruvian,https://elpollogordo.it/,+39 02 39433111
Misale,45.4570311,9.2027074,restaurant,regional,https://www.misale.it/,+39 02 9584666
Ccafè Soleil,45.4568966,9.2018504,cafe,,,
Drogheria Sociale,45.4909496,9.2154685,cafe,,https://www.drogheriasociale.com/,
Piccola Ischia,45.4876817,9.1592206,restaurant,,,
Much More Cafe,45.4452783,9.1638486,cafe,,,
Rita caffetteria,45.5084057,9.1871325,cafe,,https://www.cirfood.com/it/ristorazione-commerciale/trova-locali/rita-niguarda,
Bottega caffè cacao,45.4624976,9.2007647,cafe,,,
Zen Sushi,45.4598872,9.1889427,restaurant,japanese,https://zensushirestaurant.it/,+39 02 89013557
Leyla Food & Drink,45.4526855,9.2100717,bar,,,+39 328 705 3652
Pause,45.4804887,9.2122676,bar,,,
Sogni,45.4582918,9.1752743,restaurant,seafood;italian,https://sogni.eu/,+390245472909
Croque Monsieur,45.4908446,9.1838793,bar,breakfast,,+39 02 9924 7787
Gallery Cafè,45.4980095,9.2368948,cafe,,,
Taormina,45.5003316,9.1906573,restaurant,pizza,,
Castle Rock Cafè,45.5145719,9.1156161,pub,,,
Ristorante Nara,45.4789784,9.2029488,restaurant,sushi,,
Ricetta,45.478631,9.2073641,restaurant,,,
Ligera,45.4982575,9.23255,pub,pizza;burger;italian,https://www.ligeramilano.it/,
Stessa Direzione,45.5024732,9.1534137,restaurant,,,
Trattoria Plinio,45.4879931,9.228012,restaurant,,,
Old Wild West,45.5130164,9.1000927,restaurant,american,,
Signorvino,45.5128807,9.100125,restaurant,,,
Sound,45.5115113,9.2093684,nightclub,,,
7Luppoli,45.4396417,9.2040478,restaurant,,https://www.7luppolimilano.it/,
Tropi&Co,45.4395923,9.2036864,restaurant,,https://www.tropi-co.com/,
Bistrucco,45.4588683,9.2091198,restaurant,,,
Jindalai,45.4894311,9.2127778,restaurant,korean;barbecue,,
California Bakery,45.4563992,9.1806881,restaurant,,https://californiabakery.it/contact-us/,+39 02 49696458
Grand Cafè & Tre Marie,45.4717803,9.2064154,cafe,,,
L'angolo di casa,45.4708271,9.2065163,restaurant,,,
Il Baretto,45.4514792,9.196423,cafe,,,
Penelope a casa,45.4515173,9.1967542,restaurant,,https://www.penelopeacasa.it/#milano,
El Gaucho,45.4472271,9.1610862,restaurant,argentinian,https://www.elgaucho.it/,
East River American Pub,45.458424,9.1833302,restaurant,,https://www.eastriver-americanpub.com/,
Bar Cuore,45.4589261,9.1805832,bar,,,
Raboucer,45.4588716,9.1803391,bar,,,
B Locale,45.4805872,9.1718714,cafe,,,
Giardì,45.4805688,9.203612,restaurant,,https://www.giardifood.com/,+39 348 006 0211
Viaggi nel gusto,45.4587092,9.1782423,restaurant,italian,https://www.viagginelgusto.it/,+390247755531
Marlà Pasicceria,45.4501909,9.2059599,cafe,pastry,https://www.marlapasticceria.it/,+39 02 36536410
Felicetta Café & Bistrot,45.4721702,9.1677971,cafe,,https://felicetta.it/,
Torrefazione Moka Hodeidah,45.482354,9.1671007,cafe,,,+39 02 342472
Via Stampa Bistrot,45.4598785,9.1828689,restaurant,italian;regional;coffee_shop;wine_bar,https://www.viastampa.it,+390230554088
Cafezal,45.4660477,9.1664574,cafe,coffee_shop,https://cafezal.it/,+39 02 4951 9174
3 Cavalieri,45.4547197,9.1185863,restaurant,austrian;fish;grill;italian_pizza,https://www.ristorantepizzeria3cavalieri.it/,
Bel Belè,45.4936457,9.180522,restaurant,local,,
Porcao Churrascaria,45.5013663,9.1623979,restaurant,brazilian,,+390240042213
Santeria Toscana 31,45.4456408,9.1883503,pub,,,
Food & bar,45.4644201,9.2071111,bar,,,
Red Coffee,45.4674986,9.2068347,bar,,,
Fra Diavolo,45.4640045,9.2076369,restaurant,pizza,,
Panini Turro,45.4975036,9.2252431,restaurant,coffee_shop;burger;italian;dessert,,+390235990964
Mi Casa Toasteria,45.4976526,9.2252354,restaurant,coffee_shop;italian;sandwich;toast;dessert,https://www.micasatoasteria.it/,+390236642370
Bar Mauro,45.4727362,9.2241462,cafe,,,
Bar Azzurra,45.4911061,9.2055596,cafe,,,
Fujiyama,45.4692602,9.2241493,restaurant,japanese,,
Gennaro Rapido A' Rot e Carrett Milano,45.4727921,9.2332318,restaurant,pizza,https://www.gennarorapido.it/,+39 02 4341 2549
Tripstillery,45.4818748,9.1934494,bar,,,
Ward,45.4804805,9.2123332,restaurant,arab,,
Blu Bar,45.4551029,9.1367998,cafe,,,+39 02 415 8385
Shifu,45.4842758,9.2345925,restaurant,sushi,,
Mundial Break,45.4800342,9.2255556,cafe,,,
Toyama 2,45.4654576,9.1810373,restaurant,sushi,https://www.ristorantetoyama.it/toyama-2,+39 02 43417339
Wa Di Rum,45.4605039,9.1514957,restaurant,lebanese,https://www.wadirum.it/,
TOG Bistrot,45.497351,9.1784091,restaurant,,https://togbistrot.it/,
VegAmore,45.4497011,9.2024209,restaurant,italian,https://www.vegamoremilano.com/,
Spazio Caroli 12,45.5086054,9.2386262,restaurant,,https://caroli12.it/,
Fiore Food & Drink,45.4528281,9.1600663,restaurant,regional,https://fioremilano59.com/,
La mia Toscana,45.4576374,9.1729188,restaurant,italian,,
Restaurant Zhao,45.5028118,9.1981806,restaurant,chinese,,
Elbarett,45.5072786,9.198126,bar,,,
Trattoria del Ciumbia,45.4718486,9.1847029,restaurant,milanese,https://trattoriadelciumbia.com/,
Shoo Loong Kan,45.4854539,9.1822704,restaurant,chinese;hotpot,https://www.shooloongkan.it/,
Pescherie Riunite,45.4771485,9.203182,restaurant,fish,,
ZioPesce,45.4571689,9.1768087,restaurant,fish,https://www.ziopesce.com/,+390258109145
Fratelli Diversi,45.419351,9.1577898,restaurant,,,
Pita Gyros,45.4571117,9.1808183,restaurant,greek,,
Taverna Gran Sasso,45.4557242,9.1805849,restaurant,regional,https://www.instagram.com/tavernagransasso/,
AltaRè,45.4548008,9.1804151,restaurant,italian,https://www.alta-re.it/,+390209949784
Rizla,45.4575329,9.1807916,bar,,,
Caffè Napoli,45.4593018,9.1810348,cafe,,https://www.caffenapoli.com/,
Obicà Mozzarella Bar - Cusani,45.4686799,9.1852324,restaurant,italian;italian_pizza,https://www.obica.com/restaurants/milan-cusani,
Da Giordano il Bolognese,45.458029,9.1772,restaurant,italian;regional,https://www.dagiordanoilbolognese.it/,+39 02 58100824
Artefact,45.4560238,9.1816428,bar,,,
Taverna Amazonica,45.4595085,9.1767586,restaurant,brazilian,https://tavernaamazonica.it/,
Cumm c..z Coce,45.5233509,9.2071476,restaurant,pizza,,
Bistrot,45.5159631,9.2122972,cafe,,,
Honu Poke,45.5154142,9.2132726,restaurant,asian,,
A cup tea,45.4431461,9.2182477,cafe,bubble_tea,,
Wei,45.4432343,9.2180715,restaurant,asian,,
Chiccotosto,45.5105871,9.188148,cafe,,,
Rita caffetteria,45.508614,9.1861574,cafe,,,
JamCafé,45.5108341,9.1872418,cafe,,,
Cioccolati Italiani,45.5108274,9.1872857,cafe,ice_cream,https://www.cioccolatitaliani.it/,
Yiko Dimsum,45.4637892,9.1869577,restaurant,chinese,,
Come 'na vorta,45.4607504,9.1824598,restaurant,romana,,+39 02 40701724
San Maurì,45.4617081,9.1849031,restaurant,,https://www.sanmauri.it/,
Le Jardin Bistrot,45.461575,9.1850917,cafe,,https://lejardinbistrot.eatbu.com/,
Raito fantastic fusion,45.4774251,9.1885049,restaurant,japanese,,
PANGU cocktail enoteca& musica,45.4895357,9.1892595,bar,,,
Vogue bar,45.456966,9.1836339,cafe,,,+390258313037
Giacomo,45.4632066,9.1914879,cafe,coffee_shop;italian,,
Gusto Parmigiano,45.4765807,9.1915367,restaurant,,https://www.gustoparmigiano.it/,+39 02 36518884
Matanè,45.4685878,9.1558752,restaurant,japanese,https://www.matanelovers.com/,+39 02 72193779
Jolly Due,45.5084451,9.19667,restaurant,pizza,,
Pizza Napoli,45.4840707,9.2007106,restaurant,pizza;regional;ice_cream,,
Bierfabrik,45.4802582,9.2125233,pub,,http://www.bierfabrik.it/,
Varrone Pizza,45.4677301,9.1486255,restaurant,pizza,https://varronepizza.com/,+39 02 36601850
Inada Ramen,45.4520329,9.204293,restaurant,japanese,https://inadaramen.it/,+39 3246686663
Stella d'Asia,45.4412278,9.2160924,restaurant,chinese,https://www.stelladasia.com/,+39 3342733303
Al Baraka Griglieria,45.4412723,9.2162188,restaurant,arab;barbecue,https://free.qrplanet.com/l/media?f=2804182199e181e51b035c2b37d5905f&sid=10111429,+39 0287398962
El Manantial,45.4944211,9.1928578,restaurant,ecuadorian,,+39 0239445667
Shalimar,45.4466196,9.1965745,restaurant,indian,https://www.shalimarristoranteindiano.it/,+39 0291663939
Samarkand,45.4388577,9.2161721,restaurant,uzbek,https://www.ristorantesamarkand.it,+39 3479199479
Bar Crisa,45.4593214,9.146577,bar,,,+39 02 4895 8509
Roppongi,45.4809343,9.1927271,restaurant,japanese,https://www.roppongimilano.com,+39 0236737473
All American Diner,45.435777,9.2338485,restaurant,burger;american,https://www.allamericandinermilano.it/,+39 3473729418
Kebabbar,45.4620084,9.2190588,restaurant,kebab,https://kebabbar.it,+39 0249609930
Persianissimo,45.4383998,9.22041,restaurant,persian,https://persianissimo.it/,+39 3272211993
Trattoria Al Laghett,45.4187794,9.2379618,restaurant,italian,https://www.allaghett.it,+39 025691717
Marla’Pasticceria,45.4503925,9.2063376,bar,,,
Marla’ Pasticceria,45.4504121,9.2063181,bar,,,
Bar Fratelli,45.5021464,9.210805,cafe,,,
Greco 39,45.4994007,9.2118591,cafe,,,
Don‘cola,45.4730621,9.1908299,restaurant,italian;pizza,https://www.doncola.com/,
Brolo Milano,45.4750599,9.2078775,restaurant,,,
Bar Cinzia,45.48594,9.1537203,cafe,,,
Miss Cake,45.4807183,9.1770569,cafe,bubble_tea,,
Cantina Sarpi 1,45.4817393,9.1808963,bar,,,
Mocano,45.481452,9.1776377,cafe,bubble_tea,,
Pangu,45.4816974,9.1804238,bar,,,
La Darsena,45.4516695,9.1801878,bar,,,
Laodifang,45.490891,9.2250283,restaurant,chinese,,
Beit Mezz,45.5204646,9.1687013,restaurant,arab,,
The Roof Milano Bar & Restaurant,45.4608254,9.1886983,bar,,https://www.deicavaliericollection.com/en/the-roof/index,+39 02 88 57 900
All Beer,45.4735826,9.1262369,pub,,,
Bootleg Pub,45.4639121,9.1604671,pub,,,+39 02 99247780
Pizzeria Del Ponte Decembrio,45.4481156,9.2162042,restaurant,italian_pizza;pizza,https://www.pizzeriadelponte.it/milanodecembrio,
Pizzeria Marina,45.5100182,9.2053951,restaurant,pizza,,
Touro Churrascaria,45.4493201,9.2533737,restaurant,brazilian,https://touromilano.it/,+393450508888
Nuova Brianza,45.4441717,9.2410446,restaurant,italian,https://ristorantenuovabrianza.it/,+39025062065
L'Equipe,45.4442714,9.2423345,restaurant,pizza,,
Pizzeria enon solo,45.4948271,9.1980791,restaurant,italian,,
Succulenta,45.4774677,9.1615614,restaurant,pizza,,
Icon Cafe,45.4857439,9.1629919,cafe,,,
Autentiko,45.4611134,9.207081,restaurant,pizza;italian,https://www.autentiko.it/,+39 02 7219 4396
Hambroeus,45.4608731,9.2070538,restaurant,italian,https://www.facebook.com/hambroeus/,+39 337 101 1285
Braci e Taci,45.4904294,9.1004973,restaurant,,,
Cafè Madeira,45.453044,9.2028792,bar,,,
Rusty,45.4593984,9.2062637,bar,,,
Eggs,45.4791305,9.1884563,restaurant,,https://www.eggsristorante.com/,
Misunchi,45.5036163,9.1623533,restaurant,,,
Osteria Fara,45.4842933,9.1984246,restaurant,,,
L'isolotto,45.4825087,9.1979619,restaurant,,,
Fairouz,45.4830461,9.197284,restaurant,lebanese,,
La Semivuota,45.4822139,9.1969112,restaurant,,,
Milano Pokè,45.4819431,9.1967851,restaurant,poke,,
Pizzeria da Mimmo,45.4819643,9.1975623,restaurant,pizza,,
Coyote Ugly,45.486005,9.2328541,cafe,,,
Pasticceria Napoletana De Luca,45.4859923,9.2320575,cafe,,,
Trattoria Dal Genovese 1973,45.4859806,9.2289676,restaurant,,,
Perricone,45.4866016,9.1938398,restaurant,italian,,
Bar Abreu,45.4638382,9.0870602,cafe,,,
Haru Asian Fusion,45.4507576,9.0971576,restaurant,japanese,,
Bikini Lee's Korean Street Food,45.4820923,9.188155,restaurant,korean,,+39 351 666 6986
Raviohub,45.4882968,9.2042296,restaurant,,,
Backi Bar Caffetteria,45.4879052,9.1625547,cafe,,,
Sushi,45.4911958,9.1495695,restaurant,,,
Ristorante,45.4905085,9.1510816,restaurant,,,
L'Arte dei Sapori,45.4944852,9.1398954,restaurant,,,
Soyko Ramen,45.4509008,9.2026744,restaurant,japanese,,
Pizzeria Why Not,45.4502872,9.2023801,restaurant,pizza,,
Orange Spritz Bar,45.4756322,9.2046415,bar,,,
La Tienda De Juan,45.4758411,9.2046021,restaurant,spanish,,
Teddy bar,45.476994,9.2047593,bar,,,
La Piadineria,45.4751726,9.2062328,restaurant,,,
The Alley,45.4818328,9.180244,cafe,bubble_tea,,
MochiMochi,45.4817271,9.1792669,cafe,bubble_tea;mochi;tea,,
Et pourqoui pas?,45.4492642,9.2109653,bar,,,
Shaker,45.4660912,9.1856417,cafe,,,
Piperita,45.4609656,9.1814562,restaurant,,,
San Lorenzo,45.4587246,9.1812626,restaurant,italian,,
Bottini,45.4579454,9.1805505,bar,,,
Panda Tea,45.4564442,9.1806933,cafe,bubble_tea,,
Little Fish Poke,45.4549068,9.172335,restaurant,poke,,
Kayama,45.4543798,9.1711479,restaurant,fusion;chinese;japanese,https://milano.sushikayama.com/,+390258118581
Pescherie Riunite,45.4542868,9.1714312,restaurant,seafood,https://www.pescherieriunite.it/,+390258101669
Xi‘an,45.4837331,9.1746778,restaurant,chinese,,
Noodles fatto a manno,45.4820039,9.1757792,restaurant,chinese;noodles,,
Jungle Fish,45.4834542,9.1752771,bar,,,
Il Gabbiano,45.4390696,9.1786278,restaurant,pizza,,
Le Cafè,45.4385262,9.178558,cafe,,,
Larga 8,45.4424407,9.1790624,pub,,https://www.larga8.com/,
Il Tulipano,45.4413283,9.1786233,cafe,,,
Lucy Bar,45.4405086,9.1787361,cafe,,,
Lankee,45.4823778,9.1760992,cafe,bubble_tea,,
BOKOK,45.4813339,9.1761502,restaurant,chinese,,
Clamour Noodle House,45.4799332,9.1719055,restaurant,noodle,,
Good Time Cafe,45.4812055,9.1727082,cafe,,,
Mao Hot Pot,45.4796735,9.1737919,restaurant,chinese;hot_pot,,
Hong Cheng,45.4827375,9.1785705,restaurant,korean_bbq,,
Tassello del Sei,45.4462316,9.1965839,bar,,,
Caffè Margherita,45.4461695,9.1951892,cafe,,,
La Muraglia,45.4461564,9.1949625,restaurant,,,
Beefbar,45.4680243,9.1975796,restaurant,,https://beefbar.com/milano/,
Trattoria del Pescatore,45.4494672,9.1981619,restaurant,fish,https://www.trattoriadelpescatore.it/,+39 02 58320452
Blue M,45.4606976,9.1766955,restaurant,marchigiana,https://bottegamarchigiana.net/,
Shanghai,45.4798385,9.2044288,restaurant,chinese,,
Piacere Sushi,45.4918011,9.2051629,restaurant,sushi,,
Battaglia,45.4694562,9.2000429,restaurant,,,
41 Wine Bar,45.4881445,9.1909717,bar,,,
Hong Kong Crossover,45.4695804,9.186707,restaurant,,,
Bar Lambrate,45.4824417,9.2367215,cafe,,,
Ginza Sushi,45.486961,9.2194095,restaurant,sushi,,
Kazan Sushi,45.4610029,9.0940151,restaurant,japanese,,
El carbonazo de Baggio,45.4608694,9.0932014,restaurant,,,
Carta da Zucchero,45.4616663,9.0894044,cafe,,,
Mabuhay,45.443444,9.176918,restaurant,,https://ristorantemabuhay.com/,+390230065018
Sachi,45.4648756,9.1868347,restaurant,japanese,,
Felix,45.451428,9.1742263,bar,,,
⁠⁠CROCCA,45.4751177,9.2207015,restaurant,pizza,https://crocca.it/locali/via-plinio-64-20129-milano-mi/,+39 02 35945483
Ricomincio Da Tre,45.5149145,9.2058978,cafe,coffee_shop,,
DG Martini,45.4683766,9.1983419,restaurant,,https://world.dolcegabbana.com/it/martini/,
Sympathy,45.4659095,9.2271769,cafe,coffee_shop;snack,,
Cevicheria Urbana Batey,45.4655923,9.2164638,restaurant,,,
Bar Piceno,45.4651823,9.2175976,cafe,,,
Via col Bento,45.465592,9.2168772,restaurant,japanese,,
Riad Majorelle,45.4800755,9.2031723,restaurant,moroccan,,+39 02 36630228
Ristorante Merissi,45.4551897,9.167277,restaurant,georgian,https://www.ristorantemerissimilano.it/,+39 02 91664127
Scirocco - Mare culturale urbano,45.4351891,9.240338,restaurant,pizza;italian,,
Bar Family,45.5161327,9.1553239,bar,,,
Ristorante arabo Al Andalus,45.5007985,9.1826321,restaurant,,,+39 320 956 5207
La Buttiga Franco's Room,45.4483611,9.1867107,pub,,https://www.labuttiga.it,+39 351 695 2833
Bioch Milano,45.5204631,9.1694507,cafe,coffee_shop;dessert;cake;lunch,,+39 02 4775 1828
Beverly Food Drink,45.5137696,9.0980999,cafe,,,
Bar Atlantic,45.5135657,9.0970793,restaurant,,,
Caffè Pascucci,45.5131124,9.0983368,cafe,coffee_shop,,
Leo Cafe,45.5132837,9.0986672,cafe,,,
Ci Sta - Buenos Aires,45.4805093,9.2129306,restaurant,pizza,https://www.cistapizza.com/it/,+39 02 9710 5834
Pirate's Bay,45.5128967,9.1005629,restaurant,,,
Leo Italiano,45.5131258,9.1000666,restaurant,,,
Bauli,45.5131574,9.0995307,cafe,,,
Cioccolatitaliani,45.5128993,9.0997904,cafe,,,
Dolcevita Bistrot,45.4904079,9.1880093,cafe,,https://dolcevitabistrot.it/,+39 02 39525210
Magazzini Generali,45.4440969,9.1952615,nightclub,,https://www.magazzinigenerali.org/,+39025393948
Osteria da Fortunata,45.4517635,9.1704207,restaurant,italian;regional,https://www.osteriadafortunata.it/contatti/,+39 02 45472283;+390660667391
Batticör,45.4861121,9.1988301,restaurant,,,
Simpson,45.4951555,9.2288318,cafe,,,
Baiwei,45.4932672,9.2263135,restaurant,,,
Inka Wasi,45.4960024,9.2295647,restaurant,,,
Yanso,45.4878478,9.2173992,restaurant,,,
Saverio's Cafè,45.4875625,9.2173348,cafe,,,
Ravioli Nordest,45.4794646,9.1734569,restaurant,chinese,,
Hamerica's,45.4657821,9.1511979,restaurant,burger,,
Mannarino,45.4658163,9.1511586,restaurant,barbecue,,
The Longevity Kitchen,45.4787691,9.1714985,restaurant,,,
Blu & Bubbles,45.4933291,9.1881973,bar,,,
Petiscaria - Milão,45.4932833,9.1882329,restaurant,portuguese,,
Ajo Blanco,45.4920827,9.1886609,restaurant,spanish,,
Casa Ramen Super,45.4896611,9.187323,restaurant,japanese,,
Ramen Bar Akira - Isola,45.4891945,9.1871234,restaurant,japanese,,+39 02 09965308
Isola Bar,45.489217,9.1872077,bar,,,
Ankh Ita,45.4892743,9.1863836,restaurant,asian,,
Ape Cesare Isola,45.4892701,9.1864745,restaurant,italian,https://www.apecesare.it/isola/,
I Segreti di Pulcinella,45.4483838,9.1601221,restaurant,pizza,,
Al 93,45.44941,9.1647087,cafe,,,
Double Face Caffè,45.4488197,9.1617972,cafe,,,
Il Cicinin della Ripa,45.4493051,9.1641896,restaurant,italian,https://www.cicininenotecagastronomica.it/,
Daisy American Garden,45.449848,9.1678077,bar,,https://www.instagram.com/daisyamericangarden/,
Al Portello,45.4888377,9.1491941,restaurant,chinese,,
Amabile,45.4847802,9.1512484,restaurant,,,
ApeCesare,45.5029761,9.1394819,restaurant,,,
Steam Factory,45.451163,9.1727163,bar,,,
Bar Atlantic,45.4778559,9.2470418,restaurant,,,
Il Moro 2,45.4568863,9.1639985,restaurant,pizza;italian;egyptian,https://www.ilmoro2.com/,+390248007652
Cheese Park,45.4592538,9.1634407,restaurant,,,
Via Pasteria - Arco della Pace,45.4765034,9.1723677,restaurant,,https://www.viapasteria.com/,+390289280275
Pasticceria Grecchi,45.4808385,9.224704,cafe,,,
Amaretto Caffé,45.4657959,9.1739419,cafe,,,+390297102024
Bistrot San Marco,45.4781204,9.1887092,restaurant,,https://bistrotsanmarco.com/,
Sgrano,45.452089,9.1776786,restaurant,,,
Baltic bar,45.4645122,9.1812353,cafe,,,
Sunny,45.4910274,9.1968635,restaurant,sushi,,
Kindi Ban Thai,45.4615592,9.1948958,restaurant,thai,https://www.kindii.it/,+39 02 28093597
Nautilus,45.4579831,9.1813918,restaurant,seafood,https://www.trattorianautilus.com/,+39 02 35992332
Crocca,45.4529567,9.1724877,restaurant,pizza,https://crocca.it/locali/via-vigevano-29-20144-milano-mi/,+390238239323
LUX Gourmet Social Club,45.4867976,9.2332199,bar,,,
Lino's coffee,45.4442958,9.1671829,cafe,,,
bArT,45.480908,9.1886946,bar,,,
Tandorii & Grill,45.483447,9.2079479,restaurant,indian,,
Bismillah,45.4836422,9.2098515,restaurant,,,
DaTe Bistrot,45.4806746,9.1888549,cafe,,https://datebistrot.com/,+39 02 96114023
Billy's Place,45.4679521,9.1439531,restaurant,italian;italian_pizza,https://billysplace.eatbu.com/,
SlowSud De Angeli,45.4660966,9.1513449,restaurant,italian,https://slow-sud.it/,
Antica osteria del progresso,45.4969371,9.2051185,restaurant,regional,https://anticaosteriadelprogresso.com/,
Crema & Cioccolato,45.4540929,9.2178307,cafe,,,
Ravioli Di Lu Pechino,45.4873048,9.2131822,restaurant,chinese,,+390291943779
Caffè 19,45.5313717,9.1720075,cafe,,,
Simpaty,45.4776227,9.2428533,cafe,,,
Pizzikotto,45.4526291,9.1154846,restaurant,pizza,,
Villa Occupata,45.5225712,9.157401,pub,,https://puntello.org/place/Villa%20Vegan%20Occupata,
Doppio Malto,45.4659426,9.191923,restaurant,burger;italian;steak_house,,
Lido Liquor Bar,45.4565347,9.1732402,bar,,https://lidoliquorbar.it/,
Noma29,45.483612,9.1642225,pub,burger,,
Martin Eat,45.4752207,9.2482484,cafe,,,
L'Ortiga,45.4710856,9.2416525,restaurant,,,
Thai Lounge Milano,45.4839611,9.2423581,restaurant,thai,https://thailoungemilano.it/,
Old Wild West,45.4648865,9.1902456,restaurant,american,https://oldwildwest.it,+39 351 848 3470
Osteria Pugliese Gatto Bianco,45.4570612,9.2153688,restaurant,italian,https://www.osteriapugliese.it/,+39 02 89059690
Ratanà,45.4853531,9.1929089,restaurant,,https://www.ratana.it/,+39 0287128855
La Sidreria,45.4711743,9.2512824,restaurant,,https://lasidreria.it/,+39 02 749 6017
The Alley,45.4549783,9.1992637,restaurant,,,
Saloon of the Artists,45.4819652,9.1772746,pub,,,+39 02 33600311
Ultramarino,45.4742659,9.2093524,bar,tapas,https://www.instagram.com/ultramarino.bar/,
Micapita,45.4994868,9.2248413,restaurant,,https://www.micapita.it/,
TSU BA ME KARA,45.4495085,9.2167022,restaurant,japanese,,
I cubetti,45.4554839,9.1666197,restaurant,japanese,https://icubetti.carrd.co/,+39 379 254 3592
La taverna degli Arna,45.5201893,9.1912575,restaurant,,https://www.latavernadegliarna.it/,
Bloomy II,45.4616478,9.188342,restaurant,,,
DRK Milano,45.4973537,9.2221363,nightclub,,https://dkrmilano.it/,
Twin's,45.4660359,9.1954934,cafe,,http://twinscafe.it,+39 02 7691573
L'alchimia,45.4656859,9.2074874,restaurant,,https://ristorantelalchimia.com/,+39 02 82870704
Caffè Imprinting,45.4879132,9.1669557,cafe,,,
I Compari - Sicily for life,45.4683293,9.2132229,restaurant,regional,,
Montalcino Caffè,45.4477537,9.1544595,cafe,,,
Salotto Brera,45.4753247,9.189053,restaurant,,https://www.salottobrera.it/,+39 02 35954468
Specialty,45.4508345,9.191687,cafe,,,
Gòodurie Soresina,45.4826526,9.1861075,restaurant,,https://www.gooduriesoresina.it/,
Officina del riso,45.4573451,9.2128445,restaurant,italian,https://officinadelriso.com/,
Kasama,45.4861118,9.2198542,restaurant,filipino,,
Cafè Gatta,45.5056125,9.2639213,cafe,,,
Al Pozzo di Samaria,45.5055002,9.2648799,restaurant,pizza,,
La Baia dal 1969,45.4628023,9.2087373,restaurant,seafood,https://www.labaia1969.com/,+39 02 55194249
Procaccini Milano,45.4833862,9.1704668,restaurant,,https://procaccini.com/,+39 02 77091277
Ronin,45.4788356,9.1753709,restaurant,,https://www.houseofronin.it/it/venue/milano,
Dry Milano,45.479061,9.1884259,restaurant,,,
Égalité,45.4775865,9.1703135,cafe,,https://www.egalitemilano.it/,
Sato Sushi Experience,45.4765834,9.2056382,restaurant,sushi,https://satosushi.it/,
Cafezal Specialty Coffee Roasters,45.4796579,9.2040437,cafe,breakfast;coffee_shop,https://cafezal.it/,
Il Luogo di AimoE Nadia,45.4584725,9.1312047,restaurant,,https://www.aimoenadia.com/il-luogo-aimo-e-nadia/,
Pizzeria Tarek OK,45.4840112,9.2192043,restaurant,pizza,,
Caffè Rita,45.4861127,9.2194055,cafe,,,
Incipit23 Bistrot Letterario,45.488913,9.2293324,bar,,https://bistrot.incipit23.it/,+393783029659
Peter Bar,45.4902453,9.2350475,cafe,,,
Bar Giada,45.4959978,9.2379034,cafe,,,
Pizza And Food,45.4952099,9.2375734,pub,,https://www.pizzaandfoodmilano.it/,+390228900440
Magnete bistrot,45.5177779,9.2431463,cafe,,,
Trattoria de la Trebia Milano,45.4478779,9.2046182,restaurant,italian;steak_house,,+39 02 551 3380
Berberè,45.4525969,9.204047,restaurant,pizza,https://berbere.it,
Ramen Shifu Filzi,45.4831804,9.1997442,restaurant,,,
La Conca social bar,45.4561559,9.1768937,cafe,,https://www.laconca.eu/,
Bugandè,45.4520848,9.1756688,restaurant,regional;dessert,https://www.bugande.it/,+39 02 89400407
L'Angolo Di Napoli,45.4969749,9.1853215,restaurant,italian_pizza;pizza,https://www.angolodinapoli.com,+39 02 3657 1817
Osteria la Carbonaia,45.4621535,9.1734155,restaurant,regional;steak_house,https://www.osterialacarbonaia.it/,+390248000088;+390248106010
Faro Bistrot,45.4991169,9.178945,restaurant,,,
Ristorante self-service,45.511595,9.1873133,restaurant,italian,,
Ristorante Old Chengdu,45.4811532,9.1717996,restaurant,chinese,,
Ristorante self-service,45.5083142,9.1857207,restaurant,italian,,
Miscusi,45.4787629,9.1857337,restaurant,pasta,,
Borgo Nuovo,45.4158995,9.239648,restaurant,,,
The Ghost Pub,45.4984974,9.1863419,pub,,https://ghostpub.it/,+39 02 6887874
Bar Capriccio,45.4409727,9.2129653,cafe,,,
Oasy,45.47407,9.2056431,restaurant,,,
Dalle 8,45.4814209,9.1854144,cafe,chinese,,
La Scarpetta,45.4675516,9.146783,restaurant,,,
Fine Pizza,45.4696162,9.1722125,restaurant,pizza,https://finepizza.it/,+39 02 81266063
Casa della farina,45.4664525,9.1512048,restaurant,chinese,https://www.casa-farina.com/,+39 02 31056769
