venue_name,lat,lon,amenity,leisure,sport,website,phone,addr_street,addr_city,addr_postcode,opening_hours,brand,operator
"Polisportivo ""Maurizio Siega""",46.5046811,13.5960025,,sports_centre,soccer;multi;athletics,,,,,,,,
Palatenda,37.5233621,15.004072,,sports_centre,,,,,,,,,
Sporting Club,39.5413986,8.7822981,,sports_centre,tennis;fitness;swimming;multi,,,Via Cracaxia,San Gavino,09037,,,
Palestra Giacomo Nizzola,45.6139286,9.5091201,,sports_centre,basketball;gymnastics;handball;volleyball,,,,,,,,
Palestra Don Carlo Gnocchi,45.6016518,9.5257075,,sports_centre,martial_arts;fitness;gymnastics;multi;yoga,,,,,,,,
Campo da bocce,45.0654132,7.6101962,,sports_centre,bowls,,,,,,,,
Campo Massimiliano Starc,45.6400923,13.7633067,,sports_centre,rugby;soccer,,,,,,,,
Campo Sportivo Putignano Ospedalieri Calcio,43.6932569,10.4293328,,sports_centre,soccer,,,,,,,,
Campo atletica Masen,46.1729347,11.1666853,,sports_centre,athletics,,,,,,,,
"Campo sportivo ""Giancarlo Gasio""",45.0007194,9.000606,,sports_centre,,,,,,,,,
Falesia Alta Tensione,45.1243846,7.2698194,,sports_centre,climbing,,,,,,,,
Campo Sportivo Domenico Paris,42.6765714,11.8649361,,sports_centre,soccer;futsal,,,,,,,,
Palestra Petter-Lambruschini,45.4233496,11.8555954,,sports_centre,,,,,,,,,
Centro Sportivo Polivalente Pietro Paolo Mennea,45.3864675,11.8009061,,sports_centre,,,,,,,,,
Palasirio,40.8522706,14.3536201,,sports_centre,,,,Viale dei Fiori,Cercola,,,,
Centro Sportivo Comunale Piero Torri,45.4088752,9.5540408,,sports_centre,,,,,,,,,
A.S.D. Gymnasium,41.0883613,14.4927176,,fitness_centre,athletics;fitness;tennis;basketball,https://www.facebook.com/palestragymnasium,+39 082 371 7073,Via Pennino,Sant'Agata de' Goti,,Mo-Sa 09:00-22:00,,
"Palazzetto dello Sport ""Santa Maria""",42.6109058,14.0493377,,sports_centre,volleyball;fencing,,,,,,,,
Campo sportivo comunale,42.2415437,13.9372416,,sports_centre,soccer,,,,,,,,
Stadio Comunale Mario Zanconti,45.5231289,9.5764692,,sports_centre,soccer,,,,,,,,
Checkpoint Training Camp,46.0681113,13.416105,,sports_centre,shooting,,,,,,,,
Centro Sportivo Comunale Samolaco,46.2384271,9.4078092,,sports_centre,,,,,,,,,
Centro sportivo di Bindua,39.2963808,8.4910835,,sports_centre,multi,,,Via dei pini,Bindua,09016,,,
Il Regno del cavallo,44.4015012,8.4730876,,sports_centre,equestrian,,,,,,,,
Palasport Agropoli,40.3485134,14.9956528,,sports_centre,basketball;volleyball,,,Via Taverne,Agropoli,,,,CONI
Campo Sportivo Montesilvano Colle,42.4889322,14.1388708,,sports_centre,soccer,,,,,,,,
Campo Sportivo Franco Lattanzio,42.4356575,14.1070007,,sports_centre,soccer,,,,,,,,
Picina comunale,45.6723619,11.9205154,,sports_centre,swimming,,,,,,,,
Sporting Club Agropoli,40.3404306,14.9906723,,sports_centre,multi,,,Via Estate,,,,,
Piscina Poseidone,40.4574562,15.0042857,,sports_centre,swimming,,,,,,,,
Ippodromo Ghirlandina,44.6100594,10.9148066,,sports_centre,horse_racing,https://www.ippodromoghirlandina.it/,,,,,,,
Motocross U Gropu,44.2343965,8.0134026,,sports_centre,motocross,https://www.ugropu.it/racing/,+39 338 4956490,,,,,,
Centro Ippico G.C.,41.5651652,14.6392732,,sports_centre,equestrian,,,Strada Comunale Santa Maria de Foras,Campobasso,86100,,,
Centro Sportivo Quick,42.4455686,14.1868581,,sports_centre,tennis,,+39 085 51258,Via Raiale,Pescara,65128,,,Fabrizio Di Cilli
Centro Sportivo Babilonia,42.5105056,14.140663,,sports_centre,soccer;futsal;tennis,,,Via Orange,Montesilvano,65015,,,
Surf Club Civitanova,43.3037869,13.7372203,,sports_centre,surf;kite_surf;paddle_tennis;swimming,,,Lungomare Sergio Piermanni,Civitanova Marche,62012,,,
Campo Sportivo Acciavatti,42.4296587,14.0061811,,sports_centre,tennis;soccer;futsal,,,,,,,,
Punto De Oro Padel,42.4930866,14.1724767,,sports_centre,padel,,,Via Alcide De Gasperi,Montesilvano,65015,Mo-Su 07:00-24:00; PH off,,
Enzo Di Domenico,42.2259358,14.0095656,,sports_centre,soccer,,,,,,,,
Sporting Club,37.2721192,15.1924922,,sports_centre,,,,,,,,,
Centro Sportivo Comunale,45.3558733,9.6134806,,sports_centre,,,,,,,,,
Centro Sportivo Olistico,37.122122,14.9395532,,sports_centre,,,,,,,,,
Autodromo Concordia,37.2525868,13.6687804,,sports_centre,motor;karting,,,,,,,,
Vercelli Archery Team,45.3473702,8.4252496,,sports_centre,archery,https://www.vercelliarchery.it/,,,,,,,
"Palazzetto dello Sport ""A. De Siena""",39.18764,16.3189655,,sports_centre,,,,Via Eugenio Altomare,,,,,Comune di Rogliano
"Tensostruttura polivalente ""Sandro Garofalo""",39.1873748,16.3181271,,sports_centre,,,,Via Eugenio Altomare,,,,,Comune di Rogliano
Piscina San Pietro in Casale - Nuova Sportiva,44.7082971,11.4007378,,sports_centre,swimming,https://www.nuovasportiva.it/san-pietro-in-casale/#impianto,+39 345 060 1555,Via Massumatico,San Pietro in Casale,40018,,,
Associazione sportiva Eco lago Massarosa,43.8623837,10.3418805,,sports_centre,fishing,,,,,,,,
Campetti Comunali Maremola,44.1602963,8.2816712,,sports_centre,soccer,,,,,,,,
"Campo Sportivo ""Paolo Lippi""",43.3693029,10.5980625,,sports_centre,,,,,,,,,
Gruppo AAMA Associazione AeroModellisti Alessandria,44.9455993,8.5113706,,sports_centre,model_aerodrome,,,,,,,,
Orange Palestra,45.1064131,7.6714493,,fitness_centre,fitness,https://www.orangepalestre.it/,+39 389 906 1688,Via Orbetello,Torino,10148,,,
100% Fighter,37.0896684,15.1374939,,sports_centre,kickboxing,,,,,,,,
Palamarzotto,45.5205177,12.6888517,,sports_centre,,,,,,,,,
"Campi da Calcio ""Giacinto Facchinetti""",40.6758315,16.5760303,,sports_centre,soccer,,,,,,,,
Centro sportivo di Bariano,45.5135262,9.7114949,,sports_centre,multi,,,,,,,,
"Palazzetto dello Sport ""San Pio""",41.1526854,16.7359557,,sports_centre,,,,,,,,,
"Campo sportivo comunale ""Mario Rodi""",42.7470702,13.8895878,,sports_centre,soccer;boules,,,Via Pierpaolo Pasolini,Mosciano Sant'Angelo,64023,,,
Circolo sportivo RAI,41.9352646,12.4813181,,sports_centre,,,,,,,,,
Circolo sportivo Polizia di Stato,41.934872,12.4836677,,sports_centre,multi,,,,,,,,
"Campo Sportivo ""Dario Penza""",42.1780129,13.9554107,,sports_centre,,,,,,,,,
Junior Club,44.4162178,11.3489278,,sports_centre,swimming,,,,,,,,
Stadio comunale di Morro d'Oro,42.6514727,13.9247059,,sports_centre,soccer;tennis;futsal,https://www.tuttocampo.it/Abruzzo/Promozione/GironeB/Squadra/MorroDOroCalcio/934406/Stadio,,,,,,,
Centro Sportivo - Città di Mare,40.3851571,15.031084,,sports_centre,soccer;basketball,,,Via Mattine,Agropoli,,,,
Circolo bocciofilo San Luigi,45.6507204,13.7934452,,sports_centre,boules,,,,,,,,
Pista motocross Pradellona,43.4664877,13.3086839,,sports_centre,motocross,,,,,,,,
Palestra Colosseum,45.1941599,8.0907857,,fitness_centre,,,,,,,,,
Palazzetto dello Sport di Cepagatti,42.3641248,14.096033,,sports_centre,soccer,,,Via Santuccione,,,,,
Academy Tennis Padel Caserta,41.0604481,14.3291768,,sports_centre,tennis;padel,,,Via Elpidio Jenco,San Nicola La Strada,81020,,,
Circolo San Giorgio,45.90084,10.8694337,,sports_centre,,,,,,,,,
Centro sportivo Villa Flaminia,41.9257981,12.4683899,,sports_centre,,,,,,,,,
Circolo Tennis della Stampa,41.9308783,12.4632417,,sports_centre,tennis;padel;soccer,https://www.circolotennisdellastampa.it/,+06 3204983,Piazza Antonio Mancini,Roma,00196,,,
Sportaction,45.7920427,10.0558331,,sports_centre,rowing;windsurf;kitesurf,,,,,,,,
"Centro Sportivo ""Lucio Puccetti""",44.1943522,11.1209279,,sports_centre,,,,,,,,,
Stadio comunale Emanuele Tantillo,36.9249661,14.865209,,sports_centre,soccer,,,,,,,,
Centro Sportivo Rivets,45.0098433,6.9380948,,sports_centre,,,,,,,,,
Campo Antonio Gusmini - PHB,45.6538573,9.6740068,,sports_centre,archery,,,,,,,,
Centro Sportivo Sannio - Piscina l'Arcobaleno,41.2592653,14.6200611,,sports_centre,,,,,,,,,
Ricreatorio Parrocchiale Ferruccio Penso,45.6031026,13.7691565,,sports_centre,,,,,,,,,
L'oasi del re piscine,40.6579633,15.4006156,,sports_centre,,,+39 346 008 6209,,,,,,
A.S.D. Arcieri Virtus,45.9058393,10.8645743,,sports_centre,archery,,,,,,,,
A.S.D History Roma 3Z 1983,41.8701443,12.5490853,,sports_centre,futsal,,,,,,,,
Centro Sportivo Paolo Galli,42.3707854,14.1333608,,sports_centre,tennis;futsal;soccer,,,,,,,,
Campo Sportivo Cerratina,42.3899802,14.1239711,,sports_centre,,,,,,,,,
Santangelo Sport Village,41.0709445,14.362889,,sports_centre,soccer;tennis;padel;futsal;athletics,https://santangelosportvillage.com,+39 3276226136,Via Eugenio Ruggiero,Caserta,81100,,,
SportsPark - Centro Sportivo Penne,42.4366536,13.925633,,sports_centre,soccer;tennis;athletics;futsal;swimming,,,,,,,,
Light Energy,40.6696045,16.5730664,,fitness_centre,,,,,,,,,
Centro Natatorio Giacomo Signor,45.4583377,10.5551053,,sports_centre,swimming,,,,,,,,
Impianto Sportivo Belvedere,45.3303864,8.4070494,,sports_centre,multi,,,,,,,,
Campo Sportivo Noale,45.5583032,12.0766894,,sports_centre,,,,Via A. De Pol,Noale,30033,,,
Sporting Club Noale,45.5584223,12.074429,,sports_centre,swimming,,+39041442820,Via A. De Pol,,30033,,,
Centro sportivo Benedetto XV,41.8971722,12.5172441,,sports_centre,soccer;basketball;volleyball;field_hockey,http://www.kofc.it/index.php?option=com_content&view=category&layout=blog&id=36&Itemid=55&limitstart=2,,Via dei Sabelli,Roma,00185,,,
A.S.D. Il Sentiero,41.4258751,12.8368223,,sports_centre,,,,,,,,,
Centro Sportivo Paolo Rossi,43.1082823,12.3561425,,sports_centre,,,,,,,,,
Oratorio San Gerolamo,45.6303867,13.7836894,,sports_centre,,,,,,,,,
Palestra comunale,37.1758565,15.1335731,,sports_centre,,,,,,,,,
Bocciofila,44.3366527,9.2069675,,sports_centre,boules,,,,,,,,
Centro sportivo comunale di Novegro,45.4701355,9.2833186,,sports_centre,soccer,,,,,,,,Comune di Segrate
ASD Bocciofila Jesolo,45.5317803,12.6381679,,sports_centre,boules,,,,,,,,
Sezione AIA di Bologna,44.4860345,11.4076647,,sports_centre,,,,,,,,,
Zerouno policentro,43.7989455,11.2346061,,sports_centre,multi;swimming,https://www.01ilpolicentro.it/,+39 055 430275,Via dei Caboto,,50127,,,Il policentro S.r.l.
Blue Green,41.7280125,12.8823128,,sports_centre,,,+39 06 9514369,Via Giulianello,Artena,00031,,,
Centro sportivo Cesare Malossini,45.898182,10.845346,,sports_centre,soccer;baseball;skateboard,,,Via delle Ginestre,Riva del Garda,38066,,,
Academy Calcio Roma,41.8708073,12.5695991,,sports_centre,,,,,,,,,
Centro Fitness Seneta,41.2220025,14.5352331,,fitness_centre,,,,,,,,,
Piscina Seneta,41.2220724,14.5355118,,sports_centre,swimming,,,,,,,,
Campo Sportivo Communale,40.7412981,15.2053033,,sports_centre,,,,,,,,,
Ventimiglia Sport Center,37.2860326,14.988991,,sports_centre,,,,,,,,,
Bike Park Barbieri,45.3573812,10.7426579,,sports_centre,mtb,,,,,,,,
Palestra Comunale,37.9944837,14.1500011,,fitness_centre,,,,,,,,,
Società Triestina Tiro a Volo,45.5998156,13.7882239,,sports_centre,shooting,,,,,,,,
Campo sportivo di Antraccoli,43.8415232,10.5534667,,sports_centre,,,,,,,,,
La Fenice,42.4002285,14.14155,,sports_centre,padel;tennis,,,,,,,,
Piscina comunale,40.8339783,15.3863358,,sports_centre,,,,,,,,,
Tiro A Volo Sant'Uberto,42.3076701,14.043884,,sports_centre,skeet_shooting,http://www.tavsantuberto.it,,Via Lungo Fiume Destro,Manoppello,65024,,,
Oratorio San Sebastiano,43.8916619,8.0419057,,sports_centre,soccer;tennis,,,,,,,,
Ex Motocross Ghemme,45.6219362,8.4667527,,sports_centre,motocross,,,,,,,,
Parco centro tennistico comunale,45.6451999,13.0453302,,sports_centre,,,,,,,,,
Palazzo Loup,44.2688144,11.3508728,,sports_centre,swimming,,,,,,,,
Palestra Polo Dino Carlesi,43.6543463,10.6273246,,sports_centre,,,,,,,,,
Tiro a segno Nazionale - Sezione di Pontedera,43.6566777,10.6571332,,sports_centre,shooting,,,,,,,,
Campo Sportivo Bastogi,43.8884139,10.9561131,,sports_centre,soccer,,,,,,,,
Piscina Val di Sole,44.1443464,11.1580124,,sports_centre,swimming,,+39 0534 92604,,,,,,
Play Sport Village,45.5429838,8.898283,,sports_centre,soccer;beachvolleyball;futsal;padel,,,Viale dell'Industria,Busto Garolfo,20038,,,
Piscina Fallosa,45.2654128,8.5486523,,sports_centre,swimming,,,,,,,,
Centro Sportivo comunale di Fenegrò,45.7009593,8.9909303,,sports_centre,,,,,,,,,
Campetto Don Pino Puglisi,37.3327388,14.7477937,,sports_centre,futsal,,,,,,,,
Centro Sportivo Mario Lona,46.140335,11.1010308,,sports_centre,,,,,,,,,
Centro Sportivo Normanni Sport,40.9893835,14.2049399,,sports_centre,,,,,Aversa,,,,
Stadio di atletica Fabio Bertolini,42.5336123,12.5147773,,sports_centre,athletics,,,,,,,,
ASD Sporting Club Marciana Marina,42.8038238,10.1926323,,sports_centre,multi,,,,,,,,
Centro Sportivo Angelo Londei e Bruno Mei,43.7373568,12.9385229,,sports_centre,,,,,,,,,
Airone Sporting Club,45.364829,11.9494504,,sports_centre,futsal;tennis;padel,https://www.aironesportingclub.it/,+39 049 641290,Via Cesare Battisti,Legnaro,35020,,,
Campo sportivo Nunziata,37.3471005,14.7287238,,sports_centre,,,,,,,,,
Športna dvorana Tania Cerne,45.7035919,13.7336623,,sports_centre,basketball;volleyball,,,,,,,,AŠD Kontovel
Blue Island - Piscina Corleone,37.8049252,13.3104155,,sports_centre,,,,,,,,,
Polisportiva Le Tartarughe,45.7488936,12.9996085,,sports_centre,,,,,,,,,Polisportiva Le Tartarughe
Sardegna Avventura Park,40.5803618,9.7774218,,sports_centre,climbing_adventure,https://www.sardegnavventura.com,+39 3801879574,Viale della Pineta,,,,,
CrossFit Udine,46.0823893,13.2145107,,fitness_centre,,,,,,,,,
Take Care,45.5197139,9.2751922,,sports_centre,,,,,,,,,
Piscina Comunale,38.714111,16.1200995,,sports_centre,swimming,,,,,,,,
Palazzetto Giancarlo Naso,38.714464,16.120567,,sports_centre,,,,,,,,,
Trento Padel,46.1138248,11.1058756,,sports_centre,padel,,,,,,Mo-Su 08:00-23:30,,
Centro Fitness Montello,41.5354157,12.7767848,,fitness_centre,yoga;karate;fitboxe;pilates;soccer;postural_gymnastics;functional_gymnastics;beach_volley;bodybuilding,http://www.fitnessmontello.it,+39 338 8157590,Strada Pane e Vino,Latina,04100,"Mo,We,Fr 09:00-22:00; Tu,Th 16:00-20:00; Sa 14:30-18:00",,
Campo Scuola Renzo Corsi,43.3280577,11.3170318,,sports_centre,athletics,,,Viale Avignone,Siena,53100,,,
Piscina Comunale,44.1151126,11.5510119,,sports_centre,swimming,,,,,,Jun-Aug 10:00-20:00,,
"Palestra Comunale ""Lorella Agliocchi""",41.7276539,12.6550779,,sports_centre,,,,,,,,,
Impianti sportivi Paolo Millesoli,37.2921028,14.8435356,,sports_centre,,,,,,,,,
Palazzetto dello Sport - Chiaravalle,43.6039044,13.3297628,,sports_centre,,,,Piazzale Donatori del Sangue,,,,,
Palazzetto dello Sport,37.6322801,13.6436088,,sports_centre,,,,,,,,,
Campetto Polivalente Angelo Scrudato,37.6291258,13.6450702,,sports_centre,,,,,,,,,
Centro Sportivo di San Calogero,38.5786596,16.017858,,sports_centre,,,,,,,,,
Pista Toniatti,45.6871355,13.0628781,,sports_centre,equestrian,,,,,,,,
Aster Arena,46.5414352,11.3205406,,sports_centre,,,,,,,,,
Arena Mediterranea,37.0899762,15.1359071,,sports_centre,,,,,,,,,
Play Ville,44.5025203,10.5030772,,sports_centre,,https://www.piscinegymtonic.it/it/casina-sport-village/,+39 366 8260821,,,,,,
Campo Umberto Rossi,42.3549597,14.4048353,,sports_centre,soccer;basketball;multi;volleyball,,,,,,,,
Campo Sportivo di Castion,46.1247681,12.2355291,,sports_centre,,,,,,,,,
Palazzetto dello Sport Via dei Normanni,39.6025723,16.6327663,,sports_centre,,,,,,,,,
"Campo giochi ""Don Lino Zucco""",46.0554483,13.2146815,,sports_centre,,,,,,,,,
Centro Sportivo Panella,42.3674359,13.3835708,,sports_centre,,,,,,,,,
Campo Sportivo Francesco Verrotti,42.393798,14.0324243,,sports_centre,soccer,,,Via Ancona,Pianella,65019,,,
Gymnica Sport Village,37.3049374,14.8406792,,sports_centre,,,,,,,,,
Campo sportivo 1,40.6654536,16.5985608,,sports_centre,basketball;volleyball,,,,,,,,
Campo Sportivo 2,40.6655656,16.5987474,,sports_centre,soccer,,,,,,,,
Piscina di Vernio,44.0416587,11.151829,,sports_centre,swimming,,,,,,,,
Circolo ARCA,41.8696258,12.5449719,,sports_centre,,,,Via degli Angeli,Roma,00177,,,
Sporting Club,44.5095384,10.7584897,,sports_centre,,https://www.sportingclubsassuolo.it/,+39 0536 852317,Via Vandelli,Sassuolo,,,,
Centro Sportivo Ricreativo Vittorio Mero,45.3252992,8.406383,,sports_centre,,,,,,,,,
tiro a volo,45.676737,9.5484213,,sports_centre,shooting,,,,,,,,
Autodromo Valle dei Templi,37.3866915,13.7535937,,sports_centre,motor,,,,,,,,
Idrovillage,41.3862021,14.0936937,,sports_centre,,,,Località Val Sambuco,Presenzano,,,,
Sport Connection Club,41.8650301,12.6825644,,fitness_centre,,,+39 06 20761388,Via Ciminna,Roma,00132,,,
"Centro Sportivo ""Il Sombrero""",42.4439095,13.9572595,,sports_centre,swimming;soccer;futsal,,,,,,,,
Centro Sportivo Nelson Mandela,37.7891882,14.5864994,,sports_centre,,,,,,,,,
Stadio Silvio Troina,37.7882139,14.5949006,,sports_centre,,,,,,,,,
Impianto di Atletica e Rugby Antonio Nori,41.8823106,12.583235,,sports_centre,,,,,,,,,
Sporting Club Alessandrino,41.8770063,12.5823479,,sports_centre,,,+39 06 2303992,Via Francesco Bonafede,Roma,00172,,,
Treppi della Ruzzola di Cuccorosso,44.3292979,10.7312989,,sports_centre,ruzzola,,,,,,,,
Centro Sportivo Biorca,46.0212403,9.3636355,,sports_centre,,,,,Taceno,23837,,,
Campo Sportivo Comunale Vicoli,42.338163,13.89392,,sports_centre,soccer,,,,,,,,
Campo Sportivo Civitaquana,42.3360417,13.9101765,,sports_centre,,,,,,,,,
Muay Thai Mania,36.9454777,14.5169194,,sports_centre,martial_arts,,,,,,,,
Cittadella dello Sport,44.6880844,12.2012957,,sports_centre,,,,,,,,,
Centro Sportivo,42.3324341,14.0032788,,sports_centre,futsal,,,,,,,,
Palasassi,40.6657789,16.5963832,,sports_centre,basketball;swimming;volleyball,,+39 0835 382352,,,,,,
Centro Sportivo A&B,36.9590141,14.5539069,,sports_centre,futsal,,,,,,,,
Ex campi da tennis,46.1384497,12.2226902,,sports_centre,,,,,,,,,
Reinella Sporting,41.6975138,15.3030219,,sports_centre,,,,,,,,,
Smigo Arenas,36.9099944,14.7135961,,sports_centre,,,,,,,,,
Palasport Monteserra,43.7260384,10.6211241,,sports_centre,,,,,,,,,
Personal Fitness,40.3438438,15.3420626,,fitness_centre,,,,,,,,,
Centro Sportivo Santa Irene,42.3425261,13.9553608,,sports_centre,basketball;tennis;futsal,,,,,,,,
Stadio Dario Ballotta,44.8555182,10.0566176,,sports_centre,soccer;running,,,,,,,,
Palestra Alda Costa,44.8465152,11.4999718,,sports_centre,,,,,,,,,
Palavigarano,44.8439814,11.4939229,,sports_centre,,,,,,,,,
Palestra comunale,44.7676016,11.4889739,,sports_centre,,,,,,,,,
Kartodromo Lorisanna,37.2088694,14.5820569,,sports_centre,karting,,,,,,,,
Tennis Club Pavona,41.717583,12.6032397,,sports_centre,,,,,,,,,
Tennis Club Calcetto Biasianot Asd,45.6529498,12.6106253,,sports_centre,,,,Via Ragusa,San Donà di Piave,30027,,,
Kiran Club,37.2136313,14.5164958,,sports_centre,,https://kiranclub.it/,,,,,,,
Impianto sportivo Pino Bongiorno,37.2146475,14.5145861,,sports_centre,,,,,,,,,
Padel Mania,37.2721896,15.1763813,,sports_centre,padel,,,,,,,,
Falesia Elio Bonfante,44.5396202,7.0188362,,sports_centre,climbing,,,,,,,,
Fair Play,43.5688356,13.5117527,,sports_centre,soccer;padel;baseball;volleyball,,,Via Giulio Pastore,Ancona,60131,,,
ASD Aprilia Tennis Center,45.6939701,13.0661207,,sports_centre,,,,,,,,,
Cmapo sportivo di Cusighe,46.1589592,12.2251862,,sports_centre,,,,,,,,,
Tennis Club Sant'Angelo,37.1141724,13.9553921,,sports_centre,,,,,,,,,
McFit,41.8068909,12.485078,,fitness_centre,,https://www.mcfit.com/it/,,Via Laurentina,Roma,00143,"Mo-Fr 07:00-23:00; PH,Sa,Su 09:00-21:00",McFit,
Campo sportivo Franco Vassallo,37.1586665,14.711323,,sports_centre,,,,,,,,,
A.S.D. Bibione,45.7629913,12.9906255,,sports_centre,,,,,,,,,
Fit Club Integra S.s.d.,45.1874715,8.924738,,fitness_centre,,fitclubintegrassd.it,,Via del Mulino,Garlasco,27026,,,
Centro Sportivo Comunale,45.5579307,9.994157,,sports_centre,,,,,,,,,
Centro sportivo Trinakria,37.1603919,14.7615802,,sports_centre,,,,,,,,,
Stadio Brunner,43.6047168,10.7073497,,sports_centre,soccer,,,,,,,,
Palestra - Piscina Athena,45.3961472,11.0277372,,fitness_centre,swimming;fitness,,,Via Federico Garofoli,San Giovanni Lupatoto,37057,,,
Campo Sportivo,42.5343988,13.8844858,,sports_centre,soccer;futsal,,,,,,,,
Centro Sportivo Fair Play Collecorvino,42.4590098,14.024802,,sports_centre,,https://www.centrosportivofairplay.com,,Via Santa Maria,Collecorvino,65010,Mo-Su 08:00-00:00,,
Stadio del Tennis,45.0378079,7.6462227,,sports_centre,tennis,,,,,,,,
Campo Sportivo Collecorvino,42.459555,14.0167739,,sports_centre,soccerl;futsal;tennis;basketball,,,,,,,,
"Nuovo palasport ""Sigurtà""",45.4635809,10.4794121,,sports_centre,,,,,,,,,
Centro sportivo Dream,43.7386904,10.396343,,sports_centre,volleyball;basketball,,,,,,,,
Gruppo sportivo Porta a Lucca,43.7361087,10.396878,,sports_centre,soccer,,,,,,,,
Bocciodromo,41.7289273,13.3376598,,sports_centre,boules,,,,,,,,
Pala 200,45.1255976,7.7575869,,sports_centre,,,,Via Maurizio Di Gioia,Settimo Torinese,10036,,,
Naviglio Centro Sportivo Turbigo,45.5268895,8.729669,,sports_centre,,,,,,,,,
Aeroclub La Fenice,44.0500285,12.49177,,sports_centre,model_aerodrome,https://www.lafenicerimini.it/,,Via Pergola,Rimini,47923,,,
Campo sportivo Farindola,42.4432598,13.8278871,,sports_centre,soccer;swimming;tennis;futsal,,,,,,,,
Piscina comunale,45.5975837,9.7605397,,sports_centre,swimming,,,,,,,,
Seven Padel Village,37.1007059,15.1954027,,sports_centre,padel,,,,,,,,
Matrix,42.3894973,14.2263208,,sports_centre,soccer;tennis,,,Via della Liberazione,Torrevecchia Teatina,66010,,,
Gesiolo Village,45.3049269,9.1963369,,sports_centre,tennis;padel,,,Via Casatico,Siziano,27010,,,
Centro Sportivo via Roma,45.6126832,8.9550583,,sports_centre,,,,,,,,,
Palasport,39.3485972,16.2363055,,sports_centre,,,,,,,,,
Circolo Tennis San Giorgio,40.4609867,17.3817274,,sports_centre,tennis,,,Via Meucci,,,,,
Centro Sportivo Olimpia,40.4636127,17.3910556,,sports_centre,padel;soccer;beachvolleyball,,,,,,,,
Tennis Condove,45.1147218,7.3147101,,sports_centre,tennis,,,,,,,,
"Centro Sportivo Comunale ""Angelo Pereni""",45.6498892,8.9071061,,sports_centre,soccer,,,,,,,,
Centro sportivo Giuseppe Cottone,37.4923547,14.6527811,,sports_centre,,,,,,,,,
Campo Sportivo di Sois,46.131569,12.1653592,,sports_centre,,,,,,,,,
Impianti Sportivi comunali Sogliano Cavour,40.1482708,18.2074726,,sports_centre,,,,,,,,,
KB Functional Club,45.3163801,8.4114392,,fitness_centre,,,,,,,,,
Centro sportivo comunale Ferdinando Persiani - Fernando Nuccitelli,41.8892143,12.5321286,,sports_centre,,,,,,,,,
UpTown Sporting Club,42.1652215,12.5954224,,sports_centre,futsal;tennis,,,,,,,,
Artiglio,41.9107059,12.5270611,,sports_centre,,,,,,,,,
Polisportiva Virtus,44.6437927,10.9112821,,sports_centre,,,,,,,,,
Polisportiva Invicta,44.6372922,10.8979606,,sports_centre,,,,Strada Scaglia Ovest,Modena,41126,,,
Associazione Sportiva Dilettantistica San Vincenzo,44.6526729,10.9036099,,sports_centre,,,,Via Alfonso Piazza,Modena,41126,,,
Campo Sportivo Nino Carosia,37.6424512,14.3971131,,sports_centre,,,,,,,,,
CTV Centro Tennis Vicenza,45.5729341,11.5354352,,sports_centre,,,,,,,,,
Centro Sportivo Lequile,40.2796654,18.1393249,,sports_centre,,,,,,,,,
"Campo Sportivo Zanni - ""Ettore D'Agostino""",42.4891419,14.1845531,,sports_centre,soccer,,,,,,,,
MonFit Centro Fitness,41.0611977,14.6446227,,fitness_centre,,,,,,,,,
Makanus Sporting Club,36.9647504,14.5533356,,sports_centre,,,,,,,,,
"Stadio Comunale ""Parrozani""",42.5811795,13.6449109,,sports_centre,soccer,,,,,,,,
"Campo Sportivo ""Giampiero Pigliacelli""",42.58031,13.6489918,,sports_centre,soccer,,,,,,,,
Sportland,40.8099732,16.4309489,,sports_centre,,https://centrosportivosportland.weebly.com/,,,,,,,
Centro Sportivo Cittá di Vittoria,36.9446816,14.4932261,,sports_centre,,,,,,,,,
Bola Padel Club,36.9452789,14.5174218,,sports_centre,padel,,,,,,,,
Palasport Capo di Ponte,46.0295766,10.344694,,sports_centre,multi;soccer;basketball;volleyball,,,,,,,,
Crossodromo Le Dune,40.0235143,8.503448,,sports_centre,motocross,https://www.motorschoolriola.it/,,,,,,,
Crossodromo Le Dune,40.0231632,8.5050847,,sports_centre,motocross,https://www.motorschoolriola.it/,,,,,,,
Associazione Sportiva Dilettantistica T.A.V. San Donaci,40.4407054,17.8821845,,sports_centre,shooting,https://tavsandonaci.wordpress.com/,,,,,,,
Campo Sportivo di Isola,42.5129873,13.6541913,,sports_centre,soccer,,,,,,,,
Impianto Polivalente Senatore Francesco Leone,45.3044201,8.4484402,,sports_centre,multi,,,,,,,,Città di Vercelli
Campo Sportivo Basciano,42.5915447,13.7394847,,sports_centre,soccer,,,,,,,,
Impianto sportivo comunale Spiraglio,44.5009238,11.3891744,,sports_centre,,,,,,,,,
Complesso sportivo polivalente CSI Val Vomano C.da Cesi,42.6052921,13.7621355,,sports_centre,tennis,,,,,,,,
Palestra Comunale,42.7192914,10.9840435,,sports_centre,fitness,,,,,,,,Comune di Grosseto
Pattinaggio artistico La Stella,43.5299026,10.3148481,,sports_centre,roller_skating,,,Viale Nazario Sauro,,,,,
Piscina Comunale Taurasi,41.0112905,14.958661,,sports_centre,,,,,,,,,
Centro Sportivo Football Village,38.0669515,14.6298351,,sports_centre,,,,,,,,,
Wellnext,38.0660851,14.6302766,,fitness_centre,,,,,,,,,
