source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names
web_extract,5f78f51c074c,Luxy Club Milano,https://luxyclubmilano.it/,Corso BUENOS AIRES 33,Milano,45.479376,9.209772,"a - Ristorante, trattoria, osteria con cucina e simili;c - Tavole calde,self service, fast food e simili;f - Bar caffè e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://luxyclubmilano.it/,,False,https://luxyclubmilano.it/,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Luxy Club Milano
web_extract,951b7afe2002,MuroNero,https://www.rockol.it/concerti-muro-nero-lounge-bar-viale-caterina-da-forli-40-milano-vl-9oe3983ke8b,Viale CATERINA DA FORLI' 40,Milano,45.460935,9.141894,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.rockol.it/concerti-muro-nero-lounge-bar-viale-caterina-da-forli-40-milano-vl-9oe3983ke8b,,False,https://www.rockol.it/concerti-muro-nero-lounge-bar-viale-caterina-da-forli-40-milano-vl-9oe3983ke8b,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,MuroNero
web_extract,6cdc8c4e7702,New Gibson,https://www.ilfattoquotidiano.it/2014/06/12/milano-da-bere-e-la-fine-di-gibson/1024951/,Via RISTORI ADELAIDE 1,Milano,45.471402,9.214393,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.ilfattoquotidiano.it/2014/06/12/milano-da-bere-e-la-fine-di-gibson/1024951/,,False,https://www.ilfattoquotidiano.it/2014/06/12/milano-da-bere-e-la-fine-di-gibson/1024951/,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,New Gibson
web_extract,6519e67e005f,New Wood,https://www.vogue.it/news/article/cocktail-bar-milano-migliori-fuorisalone-salone-mobile-2023,VIA BORSIERI PIETRO 16N02,Milano,45.486999,9.188816,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.vogue.it/article/bar-di-quartiere-da-scoprire-milano,,False,https://www.vogue.it/news/article/cocktail-bar-milano-migliori-fuorisalone-salone-mobile-2023,no_price,2026-05-31T17:56:58.981539+00:00,craft_beer,TARGET,False,existing,New Wood
web_extract,b20f5e80e05f,Next,https://www.nexths.it/Products/getSkuFromLev/page/1/l0/Consumabile%20Accessori/l1/Consumabile/l2/Carta,VIA CREMA 7,Milano,45.449964,9.202761,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.nexths.it/Store/Procaccini?srsltid=AfmBOorwA7pEYZtXhBIrLhaEEkf-M1ADRmDjLNhX7-4F3n2Kli49DaDb,,False,https://www.nexths.it/Products/getSkuFromLev/page/1/l0/Consumabile%20Accessori/l1/Consumabile/l2/Carta,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Next
web_extract,c40f8dda4ccc,Officine Sbiellate,https://www.officinesbiellatemilano.com/,VIA TEULIE' PIETRO 20,Milano,45.450081,9.185873,"e - Bar gastronomici e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.officinesbiellatemilano.com/,,False,https://www.officinesbiellatemilano.com/,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Officine Sbiellate
web_extract,3cfc37622361,On The Road,https://www.cocktailontheroad.com/,Via MARONCELLI PIETRO 19,Milano,45.483813,9.182637,"e - Bar gastronomici e simili;f - Bar caffè e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.cocktailontheroad.com/,,False,https://www.cocktailontheroad.com/,no_price,2026-05-31T17:56:58.981539+00:00,craft_beer,TARGET,False,existing,On The Road
web_extract,a759ffe704af,Parco Milano,https://www.yesmilano.it/parchi-citta,PIAZZA SEMPIONE 5,Milano,45.475983,9.171337,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.yesmilano.it/parchi-citta,,False,https://www.yesmilano.it/parchi-citta,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Parco Milano
mycia,ced8f0fd7952,Perditempoteca,https://www.mycia.it/menu/milano/perditempoteca-FATNmOT7H,"Via Lodovico Muratori, 3, Milano, Italia",Milano,45.4521463,9.2037457,"Birreria, Pub",€,,,,,Lunedì 18:00 - 00:00 | Martedì 18:00 - 00:00 | Mercoledì 18:00 - 00:00 | Giovedì 18:00 - 00:00 | Venerdì 18:00 - 00:00 | Sabato 18:00 - 00:00 | Domenica 13:00 - 21:00,True,https://www.mycia.it/menu/milano/perditempoteca-FATNmOT7H,no_price,2026-05-30T17:30:39.139071+00:00,craft_beer,TARGET,False,existing,Perditempoteca
web_extract,8ca067c25907,Prestin,https://www.paginebianche.it/scheda/milano/el-prestin-cantun.14074306,Largo LA FOPPA 5,Milano,45.478413,9.184806,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.paginebianche.it/scheda/milano/el-prestin-cantun.14074306,,False,https://www.paginebianche.it/scheda/milano/el-prestin-cantun.14074306,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Prestin
leggimenu,b23688701b48,Pub / Birreria SPRITZ NAVIGLI MILANO,https://www.leggimenu.it/menu/spritznaviglimilano,"Ripa di Porta Ticinese 9, 20143, Milano",Milano,45.451833,9.176753,,,,,,,,True,https://www.leggimenu.it/menu/spritznaviglimilano,no_price,2026-06-01T09:43:50Z,craft_beer,TARGET,False,web_addr,Pub / Birreria SPRITZ NAVIGLI MILANO
web_extract,8103ac4a9b05,Rusty,https://www.rustyrecords.net/,Viale MONTE NERO 57,Milano,45.459342,9.206586,"e - Bar gastronomici e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.rustyrecords.net/,,False,https://www.rustyrecords.net/,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Rusty
web_extract,014e5bc8093a,Rāma,https://portamialsushi.it/rama-milano-moscova/,VIA CASTELFIDARDO 6,Milano,45.478485,9.189275,"e - Bar gastronomici e simili;f - Bar caffè e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://portamialsushi.it/rama-milano-moscova/,,False,https://portamialsushi.it/rama-milano-moscova/,no_price,2026-05-31T17:56:58.981539+00:00,craft_beer,TARGET,False,existing,Rāma
web_extract,5559d4ee1db7,Salumeria dello Sport,https://www.arketipomagazine.it/salumeria-dello-sport-a-milano-nvk-architettura-design/,Piazza NAPOLI 30/2,Milano,45.453105,9.152303,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.arketipomagazine.it/salumeria-dello-sport-a-milano-nvk-architettura-design/,,False,https://www.arketipomagazine.it/salumeria-dello-sport-a-milano-nvk-architettura-design/,no_price,2026-05-31T17:56:58.981539+00:00,craft_beer,TARGET,False,existing,Salumeria dello Sport
web_extract,45162684e8f8,Sphera Locura,https://www.oraridiapertura24.it/filiale/Milano-Sphera%2520Locura-328715I.html,ALZAIA NAVIGLIO GRANDE 40,Milano,45.451413,9.172337,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.oraridiapertura24.it/filiale/Milano-Sphera%2520Locura-328715I.html,,False,https://www.oraridiapertura24.it/filiale/Milano-Sphera%2520Locura-328715I.html,no_price,2026-05-31T17:56:58.981539+00:00,craft_beer,TARGET,False,existing,Sphera Locura
web_extract,d2444f3f6ecc,Tassello del Sei,https://www.city-life.it/it/city-oval-milano,Viale TOSCANA 9,Milano,45.446202,9.196429,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.city-life.it/it/city-oval-milano,,False,https://www.city-life.it/it/city-oval-milano,no_price,2026-05-31T17:56:58.981539+00:00,craft_beer,TARGET,False,existing,Tassello del Sei
web_extract,d5e5c4909ce3,Top Down Nightclub,https://www.yesmilano.it/en/see-and-do/itineraries/things-to-see-in-milan-at-night,VIA BARACCHINI FLAVIO 9,Milano,45.461493,9.191083,"a - Ristorante, trattoria, osteria con cucina e simili;c - Tavole calde,self service, fast food e simili;d - Pizzerie e simili;f - Bar caffè e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.yesmilano.it/en/see-and-do/itineraries/things-to-see-in-milan-at-night,,False,https://www.yesmilano.it/en/see-and-do/itineraries/things-to-see-in-milan-at-night,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,AMBIGUOUS_TO_REVIEW,False,existing,Top Down Nightclub
web_extract,95b93b9c983e,Twain,https://www.twainmilano.it/il-nostro-menu,VIA TEODOSIO 37,Milano,45.485415,9.229676,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.twainmilano.it/,,False,https://www.twainmilano.it/il-nostro-menu,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Twain
web_extract,f5df79a0194d,Union Club,https://www.birreriemilano.it/#mobile-menu-toggle,Via MORETTO DA BRESCIA 36,Milano,45.472518,9.228623,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili;f - Bar caffè e simili",,,,,https://www.birreriemilano.it/zona-3/union-club/,,False,https://www.birreriemilano.it/#mobile-menu-toggle,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Union Club
web_extract,20f906d042a1,Vineria Tut a Post,https://www.vineriatutapost.it/,Via SALDINI CESARE 2,Milano,45.470592,9.227502,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://www.vineriatutapost.it/,,False,https://www.vineriatutapost.it/,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Vineria Tut a Post
web_extract,c112beeb76f7,Yogorino,https://yogorino.com/it/,Via PAVIA 6/2,Milano,45.447561,9.178389,"e - Bar gastronomici e simili;f - Bar caffè e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,https://yogorino.com/it/,,False,https://yogorino.com/it/,no_price,2026-05-31T16:45:42.791847+00:00,craft_beer,TARGET,False,existing,Yogorino
leggimenu,ee54cb5749db,Mezzo Restaurant Hotel Indigo - Milano,https://www.leggimenu.it/menu/indigolunch,"Viale Monte Grappa, 10, 20124 Milano, Milano MI, Italia",Milano,45.480941,9.19041,,,,,,,,True,https://www.leggimenu.it/menu/indigolunch,no_price,2026-05-31T09:14:42Z,hotel_bar,AMBIGUOUS_TO_REVIEW,False,existing,Mezzo Restaurant Hotel Indigo - Milano
leggimenu,b704ed463b0c,UNAHOTELS Scandinavia Milano,https://www.leggimenu.it/menu/scandinaviamilano,"Via Soderini 21, Milano",Milano,45.456949,9.144161,,,,,,,,False,https://www.leggimenu.it/menu/scandinaviamilano,no_price,2026-05-31T09:14:42Z,hotel_bar,AMBIGUOUS_TO_REVIEW,False,existing,UNAHOTELS Scandinavia Milano
direct_website,27981a62ce73,10gradinord,https://www.10gradinord.com/menu-settimanale/birre/,Via Giacomo Watt 5,Milano,45.4439583,9.1543603,pub,,,,+39 3519088121,https://www.10gradinord.com/,Tu-Su 18:00-24:00,False,https://www.10gradinord.com/menu-settimanale/birre/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,10gradinord
web_extract,85d7355d5803,Al 48,https://www.airbnb.it/rooms/919471971941142699,Via Venti Settembre 48,Milano,45.532857,9.2256,pub,,,,,https://www.airbnb.it/rooms/919471971941142699,,False,https://www.airbnb.it/rooms/919471971941142699,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Al 48
mycia,e378239a0b9c,Al Coccio,https://www.mycia.it/menu/milano/al-coccio-7noDtURty,"Alzaia Naviglio Pavese, 2, 20143 Milano Milano, Italia",Milano,45.4520357,9.1776055,"Bar, Pub, Ristopub",€€,,,,,Lunedì 12:00 - 16:00 / 20:00 - 02:00 | Martedì 12:00 - 16:00 / 20:00 - 02:00 | Mercoledì 12:00 - 16:00 / 20:00 - 02:00 | Giovedì 12:00 - 16:00 / 20:00 - 02:00 | Venerdì 12:00 - 16:00 / 20:00 - 02:00 | Sabato 13:00 - 02:00 | Domenica 13:00 - 02:00,True,https://www.mycia.it/menu/milano/al-coccio-7noDtURty,no_price,2026-05-30T17:19:37.284196+00:00,pub,TARGET,False,existing,Al Coccio
direct_website,5a3620190a71,Banshee,http://www.banshee.pub/cocktail-bar/,Piazzale Supercortemaggiore 2,San Donato Milanese,45.4204047,9.2585807,pub,,,,,http://www.banshee.pub/,,False,http://www.banshee.pub/cocktail-bar/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Banshee
pdf_dork,ec086f9d3555,Banshee Pub,http://www.banshee.pub/wp-content/uploads/2018/06/Banshee-RG-Pub-Menu.pdf,,Milano,45.464200,9.190000,,,,,,,,True,http://www.banshee.pub/wp-content/uploads/2018/06/Banshee-RG-Pub-Menu.pdf,no_price,2026-05-31T16:03:57.171636+00:00,pub,TARGET,False,fallback,Banshee Pub
web_extract,7c85a5f2bcba,Bass,https://www.bassline.it/,Piazza Trento e Trieste 32,Milano,45.532786,9.228365,pub,,,,,https://www.bassline.it/,,False,https://www.bassline.it/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Bass
direct_website,26d258fb5176,Beda House,https://www.bedahouse.it/,Via Gioacchino Murat 2,Milano,45.4965543,9.1922736,pub,,,,+39 02 603282,https://www.bedahouse.it/,19:30-02:00,False,https://www.bedahouse.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Beda House
mycia,ab0730162c2b,Beer Garage,https://www.mycia.it/menu/milano/beer-garage-0b781483e,"Via Anacreonte, 7, 20132 Milano MI, Italia",Milano,45.497573,9.232781,Ristopub,€€,,,,,Lunedì 07:00 - 03:00 | Martedì 07:00 - 03:00 | Mercoledì 07:00 - 03:00 | Giovedì 07:00 - 03:00 | Venerdì 07:00 - 04:00 | Sabato 08:00 - 04:00 | Domenica 08:00 - 03:00,True,https://www.mycia.it/menu/milano/beer-garage-0b781483e,no_price,2026-05-30T17:20:37.990999+00:00,pub,TARGET,False,existing,Beer Garage
direct_website,da4d95ee4455,Bere Buona Birra,https://www.berebuonabirra.com/,"Via Adige, 20135, Milano",Milano,45.4480409,9.2052687,pub,,,,+39 02 8739 4371,https://www.berebuonabirra.com/,"We-Fr,Su,Mo 17:00-23:00; Sa 13:00-23:00; Tu off",False,https://www.berebuonabirra.com/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Bere Buona Birra
direct_website,40a1695567ad,Bhangrabar,https://bhangrabar.it/aperitivo-milano/bhangra-bar-milano-aperitivo-cocktail-et-ambiance-unique/,Corso Sempione 1,Milano,45.4762187,9.1713186,pub,,,,+39 02 34934469,https://bhangrabar.it/,"Mo-Su 18:00-02:00; Dec 24,25,31 off",False,https://bhangrabar.it/aperitivo-milano/bhangra-bar-milano-aperitivo-cocktail-et-ambiance-unique/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Bhangrabar
direct_website,ab2407cc6094,Bierfabrik,http://www.bierfabrik.it/,"Via Federico Ozanam, 20129, Milano",Milano,45.4802582,9.2125233,pub,,,,,http://www.bierfabrik.it/,"Mo-Th 17:30-01:00; Fr, Sa 17:30-02:00; Su 17:30-00:00",False,http://www.bierfabrik.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Bierfabrik
web_extract,5055c27a1f97,Big Murphy's,https://www.birreriemilano.it/#mobile-menu-toggle,Via Milano 151,Milano,45.518094,9.267544,pub,,,,,https://www.birreriemilano.it/cologno-monzese/big-murphys/,,False,https://www.birreriemilano.it/#mobile-menu-toggle,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Big Murphy's
direct_website,0928f1b5f5ef,Blues Bikers Pub,https://www.bluesbikerspub.com/,Via Francesco Brioschi 7,Milano,45.446919,9.1805453,pub,,,,,https://www.bluesbikerspub.com/,Tu-Su 19:00-02:00; Mo off,False,https://www.bluesbikerspub.com/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Blues Bikers Pub
mycia,a0c86c108e73,Blues Canal,https://www.mycia.it/menu/milano/blues-canal-OMX4csjJl,"Via Casale, 7, 20144 Milano Milano, Italia",Milano,45.451474,9.170964,"Bar, Pub",€,,,+39028360799,https://www.bluescanalmilano.com/,Lunedì 11:30 - 01:00 | Martedì 11:30 - 01:00 | Mercoledì 11:30 - 01:00 | Giovedì 11:30 - 01:00 | Venerdì 11:30 - 02:00 | Sabato 11:30 - 02:30 | Domenica 11:30 - 01:00,True,https://www.mycia.it/menu/milano/blues-canal-OMX4csjJl,no_price,2026-05-30T17:20:58.094393+00:00,pub,TARGET,False,existing,Blues Canal
direct_website,53158ee2566f,Brewfist pub,https://www.brewfistpub.it/wp-content/uploads/2026/05/BREWFISTPUB_Menu-Brunch_A4DEF-1.pdf,Via Ettore Troilo 14,Milano,45.4463549,9.1777191,pub,,,,,https://www.brewfistpub.it/,"Tu-Th,Su 17:00-00:30, Fr,Sa 17:00-02:00; Mo off",False,https://www.brewfistpub.it/wp-content/uploads/2026/05/BREWFISTPUB_Menu-Brunch_A4DEF-1.pdf,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Brewfist pub
direct_website,a50d6338a8a2,Buttiga,https://www.labuttiga.it/birre,Viale Isonzo 10,Milano,45.4471517,9.2077189,pub,,,,,https://www.labuttiga.it,Sa-Su 18:00-01:00; Mo-Fr 12:00-01:00,False,https://www.labuttiga.it/birre,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Buttiga
direct_website,f65530598312,Camarillo Brillo,https://camarillobrillo.business.site/,Via Lodovico il Moro 83,Milano,45.4446001,9.1418269,pub,,,,,https://camarillobrillo.business.site/,,False,https://camarillobrillo.business.site/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Camarillo Brillo
direct_website,a392e63b874f,Cape Town Cafe,http://capetowncafe.it,Via Vigevano 3,Milano,45.4527054,9.1756724,pub,,,,+39 02 89403053,http://capetowncafe.it,Mo-Su 18:00-02:00,False,http://capetowncafe.it,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Cape Town Cafe
direct_website,cb5782cceb19,Cascina Martesana,https://www.cascinamartesana.com/,"Via Luigi Bertelli 44, 20127, Milano",Milano,45.5034198,9.2292443,pub,,,,+39 389 5820695,https://www.cascinamartesana.com/,"Aug: Mo-Fr 18:00-01:00, Aug: Sa,Su 11:00-01:00",False,https://www.cascinamartesana.com/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Cascina Martesana
web_extract,cd4efdda3d87,City Pride,https://citypridepub.it/,"Via Antonio Gramsci, 20019, Settimo Milanese",Milano,45.488845,9.054339,pub,,,,,https://citypridepub.it/,,False,https://citypridepub.it/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,City Pride
direct_website,70f332d196fc,Cobà,https://cobamilano.it/,"Via Ascanio Sforza, 20136, Milano",Milano,45.4484211,9.1773978,pub,,,,,https://cobamilano.it/,,False,https://cobamilano.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Cobà
direct_website,efc7506432a1,Concordia Enoteca,https://www.cantinaconcordia.it/,Ripa di Porta Ticinese 61,Milano,45.4507535,9.1707484,pub,,,,,https://www.cantinaconcordia.it/,,False,https://www.cantinaconcordia.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Concordia Enoteca
web_extract,34d7195bbe6e,Consorzio Birre Pub,https://www.birreriemilano.it/#mobile-menu-toggle,Via Vincenzo Gioberti 10,Milano,45.535791,9.222181,pub,,,,,https://www.birreriemilano.it/sesto-san-giovanni/consorzio-birre/,,False,https://www.birreriemilano.it/#mobile-menu-toggle,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Consorzio Birre Pub
menudigitale,6bef0750cd48,CROSSING'S PUB,https://www.menudigitale.io/crossings-pub/?lang=it,"Viale Furio Camillo 111, Roma RM, Italia",Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/crossings-pub/?lang=it,no_price,2026-05-31T09:40:55Z,pub,TARGET,False,fallback,CROSSING'S PUB
menudigitale,b5857ca056e8,Crossroad Pub,https://www.menudigitale.io/yfvmd/?lang=it,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/yfvmd/?lang=it,no_price,2026-05-31T09:40:55Z,pub,TARGET,False,fallback,Crossroad Pub
mycia,48ed6a5be09a,Dillinger,https://www.mycia.it/menu/milano/dillinger-aLT31wSbH,"Alzaia Naviglio Pavese, 2, 20143 Milano, Italia",Milano,45.4520357,9.1776055,"Bar, Pub",€,,,,,Lunedì Chiuso | Martedì 18:00 - 00:00 | Mercoledì 18:00 - 00:00 | Giovedì 18:00 - 00:00 | Venerdì 18:00 - 00:00 | Sabato 18:00 - 00:00 | Domenica 18:00 - 00:00,True,https://www.mycia.it/menu/milano/dillinger-aLT31wSbH,no_price,2026-05-30T17:23:14.145094+00:00,pub,TARGET,False,existing,Dillinger
direct_website,2f1446403964,DrinKasi,https://drinkasi.webnode.it,Via Ascanio Sforza 9,Milano,45.4507082,9.1779486,pub,,,,,https://drinkasi.webnode.it,Mo-Su 18:00-02:00,False,https://drinkasi.webnode.it,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,DrinKasi
web_extract,8aa08ed50467,Fonzie's Pub,https://trovabar.sky.it/mi/sesto-san-giovanni,"Piazza Luigi Petazzi, 20099, Sesto San Giovanni",Milano,45.535744,9.238713,pub,,,,,https://trovabar.sky.it/mi/sesto-san-giovanni,,False,https://trovabar.sky.it/mi/sesto-san-giovanni,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Fonzie's Pub
web_extract,36ae3eb545f8,Gate 110,https://www.topreservation.it/gate-21-milano/,Via Felice Cavallotti 110,Milano,45.529772,9.233308,pub,,,,,https://www.topreservation.it/gate-21-milano/,,False,https://www.topreservation.it/gate-21-milano/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Gate 110
pdf_dork,cb7f303c7a5b,Harp Pub,https://cdn.website.dish.co/media/78/d1/7737175/Menu-2024.pdf,,Milano,45.464200,9.190000,,,,,,,,True,https://cdn.website.dish.co/media/78/d1/7737175/Menu-2024.pdf,no_price,2026-05-31T16:03:57.171636+00:00,pub,TARGET,False,fallback,Harp Pub
pdf_dork,bc6fd564b27d,Harp Pub Rhum,https://cdn.website.dish.co/media/5d/e2/4446578/Menu-Rhum.pdf,,Milano,45.464200,9.190000,,,,,,,,True,https://cdn.website.dish.co/media/5d/e2/4446578/Menu-Rhum.pdf,no_price,2026-05-31T16:03:57.171636+00:00,pub,TARGET,False,fallback,Harp Pub Rhum
mycia,3cd4667c54f9,Henry's Cafe,https://www.mycia.it/menu/milano/henry-s-cafe-9YxVaQ5rv,"Viale Col di Lana, 4, 20136 Milano, Italia",Milano,45.4518548,9.1821393,"Bar, Cafè, Pub",€,,,,,Lunedì 09:00 - 00:00 | Martedì 09:00 - 00:00 | Mercoledì 09:00 - 00:00 | Giovedì 09:00 - 00:00 | Venerdì 09:00 - 00:00 | Sabato 11:00 - 00:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/henry-s-cafe-9YxVaQ5rv,no_price,2026-05-30T17:25:02.683135+00:00,pub,TARGET,False,existing,Henry's Cafe
web_extract,e2659535af37,Il Mago di Oz,https://barmagodioz.it/,Piazza della Pace 9,Milano,45.539468,9.136509,pub,,,,,https://barmagodioz.it/,,False,https://barmagodioz.it/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Il Mago di Oz
direct_website,94bfeb4b1932,Il Sesto Regno,https://www.ilsestoregno.it/,Via Giuseppe Mazzini 33,Milano,45.5378772,9.2447089,pub,,,,,https://www.ilsestoregno.it/,,False,https://www.ilsestoregno.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Il Sesto Regno
direct_website,2675ceb7baab,Isola Della Birra,https://www.isoladellabirra.com/,Via Medardo Rosso 18,Milano,45.4897114,9.1853194,pub,,,,,https://www.isoladellabirra.com/,,False,https://www.isoladellabirra.com/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Isola Della Birra
direct_website,9d8e366d95c0,Ittolittos,https://www.ittolittos.it/,"Via Francesco Olgiati, 20143, Milano",Milano,45.4405374,9.1460934,pub,,,,+39 02 8138061,https://www.ittolittos.it/,Mo-Su 18:00-02:00,False,https://www.ittolittos.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Ittolittos
direct_website,90b21d9fd01b,King's Pub,https://kingspub.it/food-drink/,Alzaia Naviglio Pavese 8,Milano,45.4513229,9.1776869,pub,,,,+39028361264,https://kingspub.it/,Mo-Fr 18:00-02:00; Sa 16:00-02:00; Su 12:00-02:00,False,https://kingspub.it/food-drink/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,King's Pub
web_extract,dfb9805719b0,La Baracca,https://www.birrerialabaracca.com/emenu/,Via Fratelli di Dio 18,Milano,45.526466,9.249968,pub,,,,,https://www.birrerialabaracca.com/,,False,https://www.birrerialabaracca.com/emenu/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,La Baracca
mycia,99a7b3870f89,La Bodeguita del Medio,https://www.mycia.it/menu/milano/la-bodeguita-del-medio-WZtRR2g2k,"Viale Col di Lana, 3, 20136 Milano MI, Italia",Milano,45.4522431,9.1825685,"Ristopub, Ristorante",€,,,,,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/la-bodeguita-del-medio-WZtRR2g2k,no_price,2026-05-30T17:26:32.274868+00:00,pub,AMBIGUOUS_TO_REVIEW,False,existing,La Bodeguita del Medio
direct_website,0db2495246b3,La buttiga beer room,https://www.labuttiga.it/birre,Via Melchiorre Gioia 194,Milano,45.4975736,9.2086831,pub,,,,,https://www.labuttiga.it/,Mo-Fr 17:00-02:00; Sa-Su 15:00-02:00,False,https://www.labuttiga.it/birre,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,La buttiga beer room
direct_website,5b9605c82d47,La Buttiga Franco's Room,https://www.labuttiga.it/birre,"Via Gian Carlo Castelbarco, 20136, Milano",Milano,45.4483611,9.1867107,pub,,,,+39 351 695 2833,https://www.labuttiga.it,,False,https://www.labuttiga.it/birre,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,La Buttiga Franco's Room
web_extract,b919a3de38ea,La Campana di Vetro,https://www.ilgiorno.it/milano/cronaca/campana-di-vetro-attivita-storica-17586b67,Piazza Martiri della Libertà 2,Milano,45.531517,9.137431,pub,,,,,https://www.ilgiorno.it/milano/cronaca/campana-di-vetro-attivita-storica-17586b67,,False,https://www.ilgiorno.it/milano/cronaca/campana-di-vetro-attivita-storica-17586b67,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,La Campana di Vetro
